"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Cleburne County, AL"	"01029"	3444	293616	1173.0
	"Coffee County, AL"	"01031"	9701	961335	1009.1
	"Colbert County, AL"	"01033"	13329	1090125	1222.7
	"Conecuh County, AL"	"01035"	3440	264806	1299.1
	"Coosa County, AL"	"01037"	2717	226253	1200.9
	"Covington County, AL"	"01039"	10243	749528	1366.6
	"Crenshaw County, AL"	"01041"	3599	276902	1299.7
	"Cullman County, AL"	"01043"	18726	1597285	1172.4
	"Dale County, AL"	"01045"	9455	989754	955.3
	"Dallas County, AL"	"01047"	10912	867923	1257.3
	"DeKalb County, AL"	"01049"	14673	1380879	1062.6
	"Elmore County, AL"	"01051"	13466	1518095	887.0
	"Escambia County, AL"	"01053"	8944	757644	1180.5
	"Etowah County, AL"	"01055"	27315	2070034	1319.5
	"Fayette County, AL"	"01057"	4657	349419	1332.8
	"Franklin County, AL"	"01059"	7711	626927	1230.0
	"Geneva County, AL"	"01061"	6684	525915	1270.9
	"Greene County, AL"	"01063"	2201	183793	1197.5
	"Hale County, AL"	"01065"	3783	321761	1175.7
	"Henry County, AL"	"01067"	4271	338912	1260.2
	"Houston County, AL"	"01069"	19555	1960022	997.7
	"Jackson County, AL"	"01071"	12888	1062839	1212.6
	"Jefferson County, AL"	"01073"	142470	13173132	1081.5
	"Lamar County, AL"	"01075"	3874	294468	1315.6
	"Lauderdale County, AL"	"01077"	20332	1817060	1119.0
	"Lawrence County, AL"	"01079"	7575	680704	1112.8
	"Lee County, AL"	"01081"	17893	2743639	652.2
	"Limestone County, AL"	"01083"	13296	1594947	833.6
	"Lowndes County, AL"	"01085"	2747	234258	1172.6
	"Macon County, AL"	"01087"	5157	428361	1203.9
	"Madison County, AL"	"01089"	51954	6440044	806.7
	"Marengo County, AL"	"01091"	5158	420883	1225.5
	"Marion County, AL"	"01093"	7999	610752	1309.7
	"Marshall County, AL"	"01095"	20613	1800107	1145.1
	"Mobile County, AL"	"01097"	82222	8149298	1008.9
	"Monroe County, AL"	"01099"	5226	460071	1135.9
	"Montgomery County, AL"	"01101"	41356	4522497	914.5
	"Morgan County, AL"	"01103"	23570	2329302	1011.9
	"Perry County, AL"	"01105"	2841	211950	1340.4
	"Pickens County, AL"	"01107"	5031	404242	1244.6
	"Pike County, AL"	"01109"	6333	636468	995.0
	"Randolph County, AL"	"01111"	5709	452474	1261.7
	"Russell County, AL"	"01113"	11507	1069462	1076.0
	"St. Clair County, AL"	"01115"	15580	1571143	991.6
	"Shelby County, AL"	"01117"	23376	3681299	635.0
	"Sumter County, AL"	"01119"	3134	275905	1135.9
	"Talladega County, AL"	"01121"	18736	1624530	1153.3
	"Tallapoosa County, AL"	"01123"	10530	823913	1278.0
	"Tuscaloosa County, AL"	"01125"	32003	3748721	853.7
	"Walker County, AL"	"01127"	19355	1348375	1435.4
	"Washington County, AL"	"01129"	3693	347728	1062.0
	"Wilcox County, AL"	"01131"	2962	238316	1242.9
	"Winston County, AL"	"01133"	6060	487858	1242.2
	"Aleutians East Borough, AK"	"02013"	139	60335	230.4
	"Aleutians West Census Area, AK"	"02016"	272	112016	242.8
	"Anchorage Borough, AK"	"02020"	27899	5672535	491.8
	"Bethel Census Area, AK"	"02050"	1985	341387	581.5
	"Bristol Bay Borough, AK"	"02060"	138	21060	655.3
	"Denali Borough, AK"	"02068"	119	30145	394.8
	"Dillingham Census Area, AK"	"02070"	614	98000	626.5
	"Fairbanks North Star Borough, AK"	"02090"	8040	1873126	429.2
	"Haines Borough, AK"	"02100"	345	48674	708.8
	"Hoonah-Angoon Census Area, AK"	"02105"	84	10589	793.3
	"Juneau Borough, AK"	"02110"	3187	629697	506.1
	"Kenai Peninsula Borough, AK"	"02122"	7150	1085075	658.9
	"Ketchikan Gateway Borough, AK"	"02130"	1844	272698	676.2
	"Kodiak Island Borough, AK"	"02150"	1136	271970	417.7
	"Lake and Peninsula Borough, AK"	"02164"	268	32950	813.4
	"Matanuska-Susitna Borough, AK"	"02170"	8830	1674179	527.4
	"Nome Census Area, AK"	"02180"	1323	190316	695.2
	"North Slope Borough, AK"	"02185"	857	175923	487.1
	"Northwest Arctic Borough, AK"	"02188"	895	150035	596.5
	"Petersburg Borough/Census Area, AK"	"02195"	116	15988	725.5
	"Prince of Wales-Hyder Census Area, AK"	"02198"	263	31949	823.2
	"Prince of Wales-Outer Ketchikan Census Area, AK"	"02201"	458	85493	535.7
	"Sitka Borough, AK"	"02220"	1161	177410	654.4
	"Skagway Municipality, AK"	"02230"	25	5486	455.7
	"Skagway-Hoonah-Angoon Census Area, AK"	"02232"	258	48560	531.3
	"Southeast Fairbanks Census Area, AK"	"02240"	791	132407	597.4
	"Valdez-Cordova Census Area, AK"	"02261"	1076	194230	554.0
	"Wade Hampton Census Area, AK"	"02270"	1010	151070	668.6
	"Wrangell City and Borough, AK"	"02275"	110	12181	903.0
	"Wrangell-Petersburg Census Area, AK"	"02280"	729	94972	767.6
	"Yakutat Borough, AK"	"02282"	69	13368	516.2
	"Yukon-Koyukuk Census Area, AK"	"02290"	1051	124357	845.1
	"Apache County, AZ"	"04001"	11417	1407929	810.9
	"Cochise County, AZ"	"04003"	23709	2514506	942.9
	"Coconino County, AZ"	"04005"	13774	2613508	527.0
	"Gila County, AZ"	"04007"	13756	1052445	1307.1
	"Graham County, AZ"	"04009"	5606	713065	786.2
	"Greenlee County, AZ"	"04011"	1188	171532	692.6
	"La Paz County, AZ"	"04012"	4817	404395	1191.2
	"Maricopa County, AZ"	"04013"	520307	74588439	697.6
	"Mohave County, AZ"	"04015"	52357	3808477	1374.7
	"Navajo County, AZ"	"04017"	17248	2102845	820.2
	"Pima County, AZ"	"04019"	166808	19005257	877.7
	"Pinal County, AZ"	"04021"	44148	6303557	700.4
	"Santa Cruz County, AZ"	"04023"	5148	884422	582.1
	"Yavapai County, AZ"	"04025"	49210	4058545	1212.5
	"Yuma County, AZ"	"04027"	25654	3750385	684.0
	"Arkansas County, AR"	"05001"	5105	386746	1320.0
	"Ashley County, AR"	"05003"	5229	443191	1179.9
	"Baxter County, AR"	"05005"	13225	807814	1637.1
	"Benton County, AR"	"05007"	30046	4198046	715.7
	"Boone County, AR"	"05009"	8241	722929	1139.9
	"Bradley County, AR"	"05011"	3175	233598	1359.2
	"Calhoun County, AR"	"05013"	1277	109134	1170.1
	"Carroll County, AR"	"05015"	5712	537225	1063.2
	"Chicot County, AR"	"05017"	3287	243548	1349.6
	"Clark County, AR"	"05019"	4988	458809	1087.2
	"Clay County, AR"	"05021"	4785	323645	1478.5
	"Cleburne County, AR"	"05023"	6770	503645	1344.2
	"Cleveland County, AR"	"05025"	1928	171679	1123.0
	"Columbia County, AR"	"05027"	6074	493258	1231.4
	"Conway County, AR"	"05029"	4931	416950	1182.6
	"Craighead County, AR"	"05031"	16929	1883517	898.8
	"Crawford County, AR"	"05033"	11201	1187112	943.6
	"Crittenden County, AR"	"05035"	10050	1002157	1002.8
	"Cross County, AR"	"05037"	4394	363001	1210.5
	"Dallas County, AR"	"05039"	2347	165207	1420.6
	"Desha County, AR"	"05041"	3301	266876	1236.9
	"Drew County, AR"	"05043"	3801	371872	1022.1
	"Faulkner County, AR"	"05045"	15635	2147839	727.9
	"Franklin County, AR"	"05047"	4287	359023	1194.1
	"Fulton County, AR"	"05049"	3331	241636	1378.5
	"Garland County, AR"	"05051"	26295	1884888	1395.0
	"Grant County, AR"	"05053"	3529	349943	1008.4
	"Greene County, AR"	"05055"	8866	825956	1073.4
	"Hempstead County, AR"	"05057"	4988	453723	1099.3
	"Hot Spring County, AR"	"05059"	7390	646011	1143.9
	"Howard County, AR"	"05061"	3449	276056	1249.4
	"Independence County, AR"	"05063"	7967	718991	1108.1
	"Izard County, AR"	"05065"	3842	269554	1425.3
	"Jackson County, AR"	"05067"	4728	356678	1325.6
	"Jefferson County, AR"	"05069"	17154	1546328	1109.3
	"Johnson County, AR"	"05071"	5082	498277	1019.9
	"Lafayette County, AR"	"05073"	2134	153797	1387.5
	"Lawrence County, AR"	"05075"	4674	344998	1354.8
	"Lee County, AR"	"05077"	2600	215518	1206.4
	"Lincoln County, AR"	"05079"	2647	283291	934.4
	"Little River County, AR"	"05081"	3244	260128	1247.1
	"Logan County, AR"	"05083"	5553	445804	1245.6
	"Lonoke County, AR"	"05085"	11206	1289856	868.8
	"Madison County, AR"	"05087"	3291	305012	1079.0
	"Marion County, AR"	"05089"	4370	328884	1328.7
	"Miller County, AR"	"05091"	8644	852357	1014.1
	"Mississippi County, AR"	"05093"	10771	933423	1153.9
	"Monroe County, AR"	"05095"	2523	170560	1479.2
	"Montgomery County, AR"	"05097"	2443	184874	1321.4
	"Nevada County, AR"	"05099"	2382	182891	1302.4
	"Newton County, AR"	"05101"	1867	165500	1128.1
	"Ouachita County, AR"	"05103"	7306	523548	1395.5
	"Perry County, AR"	"05105"	2386	206561	1155.1
	"Phillips County, AR"	"05107"	5935	446597	1328.9
	"Pike County, AR"	"05109"	2773	222990	1243.6
	"Poinsett County, AR"	"05111"	6581	494058	1332.0
	"Polk County, AR"	"05113"	5258	405899	1295.4
	"Pope County, AR"	"05115"	10927	1196957	912.9
	"Prairie County, AR"	"05117"	2255	176333	1278.8
	"Pulaski County, AR"	"05119"	68888	7565325	910.6
	"Randolph County, AR"	"05121"	4562	358817	1271.4
	"St. Francis County, AR"	"05123"	5930	559226	1060.4
	"Saline County, AR"	"05125"	18054	2051428	880.1
	"Scott County, AR"	"05127"	2516	218199	1153.1
	"Searcy County, AR"	"05129"	2193	161832	1355.1
	"Sebastian County, AR"	"05131"	23921	2456422	973.8
	"Sevier County, AR"	"05133"	3230	331761	973.6
	"Sharp County, AR"	"05135"	5219	345047	1512.5
	"Stone County, AR"	"05137"	3109	243288	1277.9
	"Union County, AR"	"05139"	11078	844967	1311.1
	"Van Buren County, AR"	"05141"	4581	335608	1365.0
	"Washington County, AR"	"05143"	26842	3937931	681.6
	"White County, AR"	"05145"	15362	1486151	1033.7
	"Woodruff County, AR"	"05147"	2286	151417	1509.7
	"Yell County, AR"	"05149"	5009	431374	1161.2
	"Alameda County, CA"	"06001"	190580	30420360	626.5
	"Alpine County, CA"	"06003"	205	23593	868.9
	"Amador County, CA"	"06005"	8193	747023	1096.8
	"Butte County, CA"	"06007"	45339	4353129	1041.5
	"Calaveras County, CA"	"06009"	8963	888078	1009.3
	"Colusa County, CA"	"06011"	2882	414000	696.1
	"Contra Costa County, CA"	"06013"	142570	20846589	683.9
	"Del Norte County, CA"	"06015"	5523	558109	989.6
	"El Dorado County, CA"	"06017"	26711	3523158	758.2
	"Fresno County, CA"	"06019"	122989	18104122	679.3
	"Glenn County, CA"	"06021"	4856	551343	880.8
	"Humboldt County, CA"	"06023"	25315	2650955	954.9
	"Imperial County, CA"	"06025"	19370	3305085	586.1
	"Inyo County, CA"	"06027"	4202	366544	1146.4
	"Kern County, CA"	"06029"	108387	15978315	678.3
	"Kings County, CA"	"06031"	15766	2916248	540.6
	"Lake County, CA"	"06033"	16096	1262112	1275.3
	"Lassen County, CA"	"06035"	4569	668966	683.0
	"Los Angeles County, CA"	"06037"	1200084	196977672	609.2
	"Madera County, CA"	"06039"	19681	2883583	682.5
	"Marin County, CA"	"06041"	37051	5035883	735.7
	"Mariposa County, CA"	"06043"	3584	354935	1009.8
	"Mendocino County, CA"	"06045"	16575	1748676	947.9
	"Merced County, CA"	"06047"	30761	4961784	620.0
	"Modoc County, CA"	"06049"	2157	186776	1154.9
	"Mono County, CA"	"06051"	967	274785	351.9
	"Monterey County, CA"	"06053"	48106	8324693	577.9
	"Napa County, CA"	"06055"	24468	2687791	910.3
	"Nevada County, CA"	"06057"	18985	1943051	977.1
	"Orange County, CA"	"06059"	356622	60210389	592.3
	"Placer County, CA"	"06061"	52052	6610005	787.5
	"Plumas County, CA"	"06063"	4474	399624	1119.6
	"Riverside County, CA"	"06065"	287030	41203666	696.6
	"Sacramento County, CA"	"06067"	204649	27926092	732.8
	"San Benito County, CA"	"06069"	5751	1120139	513.4
	"San Bernardino County, CA"	"06071"	249565	39604783	630.1
	"San Diego County, CA"	"06073"	400670	61348334	653.1
	"San Francisco County, CA"	"06075"	118115	16173141	730.3
	"San Joaquin County, CA"	"06077"	96957	13385258	724.4
	"San Luis Obispo County, CA"	"06079"	43700	5326247	820.5
	"San Mateo County, CA"	"06081"	93421	14451528	646.4
	"Santa Barbara County, CA"	"06083"	59186	8426314	702.4
	"Santa Clara County, CA"	"06085"	184437	35521209	519.2
	"Santa Cruz County, CA"	"06087"	33560	5231698	641.5
	"Shasta County, CA"	"06089"	40266	3504265	1149.1
	"Sierra County, CA"	"06091"	746	65108	1145.8
	"Siskiyou County, CA"	"06093"	10797	884162	1221.2
	"Solano County, CA"	"06095"	57424	8331290	689.3
	"Sonoma County, CA"	"06097"	77753	9595491	810.3
	"Stanislaus County, CA"	"06099"	75705	10129730	747.4
	"Sutter County, CA"	"06101"	14682	1814101	809.3
	"Tehama County, CA"	"06103"	12475	1224615	1018.7
	"Trinity County, CA"	"06105"	3026	265252	1140.8
	"Tulare County, CA"	"06107"	56327	8490142	663.4
	"Tuolumne County, CA"	"06109"	12354	1102879	1120.2
	"Ventura County, CA"	"06111"	102416	16221018	631.4
	"Yolo County, CA"	"06113"	23710	3912498	606.0
	"Yuba County, CA"	"06115"	11265	1389426	810.8
	"Adams County, CO"	"08001"	49175	8628924	569.9
	"Alamosa County, CO"	"08003"	2420	312519	774.4
	"Arapahoe County, CO"	"08005"	65034	11268784	577.1
	"Archuleta County, CO"	"08007"	1553	236107	657.8
	"Baca County, CO"	"08009"	1224	78427	1560.7
	"Bent County, CO"	"08011"	1268	119790	1058.5
	"Boulder County, CO"	"08013"	31464	5988242	525.4
	"Broomfield County, CO"	"08014"	4767	905560	526.4
	"Chaffee County, CO"	"08015"	3210	354707	905.0
	"Cheyenne County, CO"	"08017"	430	38969	1103.4
	"Clear Creek County, CO"	"08019"	1008	184800	545.5
	"Conejos County, CO"	"08021"	1558	165264	942.7
	"Costilla County, CO"	"08023"	759	72311	1049.6
	"Crowley County, CO"	"08025"	869	113170	767.9
	"Custer County, CO"	"08027"	648	82734	783.2
	"Delta County, CO"	"08029"	6936	595697	1164.4
	"Denver County, CO"	"08031"	88560	12127773	730.2
	"Dolores County, CO"	"08033"	382	39315	971.6
	"Douglas County, CO"	"08035"	17262	5346039	322.9
	"Eagle County, CO"	"08037"	1951	988166	197.4
	"Elbert County, CO"	"08039"	2204	457692	481.5
	"El Paso County, CO"	"08041"	74098	12147608	610.0
	"Fremont County, CO"	"08043"	10256	937098	1094.4
	"Garfield County, CO"	"08045"	5856	1062268	551.3
	"Gilpin County, CO"	"08047"	510	105221	484.7
	"Grand County, CO"	"08049"	1223	281751	434.1
	"Gunnison County, CO"	"08051"	1305	303802	429.6
	"Hinsdale County, CO"	"08053"	78	16132	483.5
	"Huerfano County, CO"	"08055"	2023	140316	1441.7
	"Jackson County, CO"	"08057"	235	28636	820.6
	"Jefferson County, CO"	"08059"	75025	10805664	694.3
	"Kiowa County, CO"	"08061"	403	29046	1387.5
	"Kit Carson County, CO"	"08063"	1506	160028	941.1
	"Lake County, CO"	"08065"	777	150204	517.3
	"La Plata County, CO"	"08067"	5792	1002775	577.6
	"Larimer County, CO"	"08069"	36153	5918352	610.9
	"Las Animas County, CO"	"08071"	3483	301409	1155.6
	"Lincoln County, CO"	"08073"	1078	112906	954.8
	"Logan County, CO"	"08075"	4054	437866	925.9
	"Mesa County, CO"	"08077"	26243	2761871	950.2
	"Mineral County, CO"	"08079"	121	15381	786.7
	"Moffat County, CO"	"08081"	1904	264475	719.9
	"Montezuma County, CO"	"08083"	5157	502424	1026.4
	"Montrose County, CO"	"08085"	7593	776319	978.1
	"Morgan County, CO"	"08087"	5007	558312	896.8
	"Otero County, CO"	"08089"	4677	381056	1227.4
	"Ouray County, CO"	"08091"	508	85784	592.2
	"Park County, CO"	"08093"	1539	323977	475.0
	"Phillips County, CO"	"08095"	1032	87953	1173.4
	"Pitkin County, CO"	"08097"	919	328577	279.7
	"Prowers County, CO"	"08099"	2561	259234	987.9
	"Pueblo County, CO"	"08101"	31621	3106838	1017.8
	"Rio Blanco County, CO"	"08103"	984	127243	773.3
	"Rio Grande County, CO"	"08105"	2524	238421	1058.6
	"Routt County, CO"	"08107"	1796	451423	397.9
	"Saguache County, CO"	"08109"	888	124616	712.6
	"San Juan County, CO"	"08111"	67	13152	509.4
	"San Miguel County, CO"	"08113"	376	147295	255.3
	"Sedgwick County, CO"	"08115"	761	49512	1537.0
	"Summit County, CO"	"08117"	1059	544277	194.6
	"Teller County, CO"	"08119"	2566	453489	565.8
	"Washington County, CO"	"08121"	1023	97494	1049.3
	"Weld County, CO"	"08123"	28378	4878563	581.7
	"Yuma County, CO"	"08125"	2046	199107	1027.6
	"Fairfield County, CT"	"09001"	134672	18288916	736.4
	"Hartford County, CT"	"09003"	158034	17670065	894.4
	"Litchfield County, CT"	"09005"	34424	3725913	923.9
	"Middlesex County, CT"	"09007"	28318	3248590	871.7
	"New Haven County, CT"	"09009"	153643	17007803	903.4
	"New London County, CT"	"09011"	45739	5382374	849.8
	"Tolland County, CT"	"09013"	19026	2959143	643.0
	"Windham County, CT"	"09015"	20012	2306345	867.7
	"Kent County, DE"	"10001"	26812	3093478	866.7
	"New Castle County, DE"	"10003"	85930	10660051	806.1
	"Sussex County, DE"	"10005"	41864	3818139	1096.5
	"District of Columbia, DC"	"11001"	104129	12218084	852.3
	"Alachua County, FL"	"12001"	34050	4862824	700.2
	"Baker County, FL"	"12003"	4427	515369	859.0
	"Bay County, FL"	"12005"	32691	3339841	978.8
	"Bradford County, FL"	"12007"	5668	548471	1033.4
	"Brevard County, FL"	"12009"	121891	10718228	1137.2
	"Broward County, FL"	"12011"	303110	35411779	856.0
	"Calhoun County, FL"	"12013"	3126	280723	1113.6
	"Charlotte County, FL"	"12015"	46266	3216249	1438.5
	"Citrus County, FL"	"12017"	45876	2709086	1693.4
	"Clay County, FL"	"12019"	28207	3617768	779.7
	"Collier County, FL"	"12021"	56052	6331488	885.3
	"Columbia County, FL"	"12023"	14237	1293604	1100.6
	"DeSoto County, FL"	"12027"	6097	686849	887.7
	"Dixie County, FL"	"12029"	3882	311761	1245.2
	"Duval County, FL"	"12031"	146865	17135803	857.1
	"Escambia County, FL"	"12033"	60878	6039694	1008.0
	"Flagler County, FL"	"12035"	19467	1712522	1136.7
	"Franklin County, FL"	"12037"	2429	223266	1087.9
	"Gadsden County, FL"	"12039"	9162	914716	1001.6
	"Gilchrist County, FL"	"12041"	3437	324922	1057.8
	"Glades County, FL"	"12043"	2169	249860	868.1
	"Gulf County, FL"	"12045"	3301	309236	1067.5
	"Hamilton County, FL"	"12047"	2693	284254	947.4
	"Hardee County, FL"	"12049"	4130	544526	758.5
	"Hendry County, FL"	"12051"	5684	763087	744.9
	"Hernando County, FL"	"12053"	48098	3268403	1471.6
	"Highlands County, FL"	"12055"	28071	1927501	1456.3
	"Hillsborough County, FL"	"12057"	187434	24116664	777.2
	"Holmes County, FL"	"12059"	4794	389883	1229.6
	"Indian River County, FL"	"12061"	35146	2686083	1308.4
	"Jackson County, FL"	"12063"	11083	962486	1151.5
	"Jefferson County, FL"	"12065"	3114	280961	1108.3
	"Lafayette County, FL"	"12067"	1409	163493	861.8
	"Lake County, FL"	"12069"	68465	5682335	1204.9
	"Lee County, FL"	"12071"	120636	11952749	1009.3
	"Leon County, FL"	"12073"	32992	5362190	615.3
	"Levy County, FL"	"12075"	9815	774317	1267.6
	"Liberty County, FL"	"12077"	1266	158699	797.7
	"Madison County, FL"	"12079"	4365	377230	1157.1
	"Manatee County, FL"	"12081"	70372	6432377	1094.0
	"Marion County, FL"	"12083"	84465	6309923	1338.6
	"Martin County, FL"	"12085"	34967	2892068	1209.1
	"Miami-Dade County, FL"	"12086"	374961	49721371	754.1
	"Monroe County, FL"	"12087"	13991	1525201	917.3
	"Nassau County, FL"	"12089"	13454	1410097	954.1
	"Okaloosa County, FL"	"12091"	30748	3717009	827.2
	"Okeechobee County, FL"	"12093"	8268	779944	1060.1
	"Orange County, FL"	"12095"	138787	22461831	617.9
	"Osceola County, FL"	"12097"	34327	5203279	659.7
	"Palm Beach County, FL"	"12099"	273808	26127435	1048.0
	"Pasco County, FL"	"12101"	111643	8871302	1258.5
	"Pinellas County, FL"	"12103"	236651	18625283	1270.6
	"Polk County, FL"	"12105"	117652	11688388	1006.6
	"Putnam County, FL"	"12107"	18708	1458999	1282.2
	"St. Johns County, FL"	"12109"	29653	3649719	812.5
	"St. Lucie County, FL"	"12111"	54018	5201940	1038.4
	"Santa Rosa County, FL"	"12113"	23371	2959235	789.8
	"Sarasota County, FL"	"12115"	101432	7496898	1353.0
	"Seminole County, FL"	"12117"	58589	8328453	703.5
	"Sumter County, FL"	"12119"	22983	1762440	1304.0
	"Suwannee County, FL"	"12121"	10072	806774	1248.4
	"Taylor County, FL"	"12123"	4613	427190	1079.8
	"Union County, FL"	"12125"	3884	295897	1312.6
	"Volusia County, FL"	"12127"	125757	9834174	1278.8
	"Wakulla County, FL"	"12129"	4593	570049	805.7
	"Walton County, FL"	"12131"	10490	1079779	971.5
	"Washington County, FL"	"12133"	5445	468395	1162.5
	"Appling County, GA"	"13001"	3859	360841	1069.4
	"Atkinson County, GA"	"13003"	1473	162834	904.6
	"Bacon County, GA"	"13005"	2518	216418	1163.5
	"Baker County, GA"	"13007"	674	72197	933.6
	"Baldwin County, GA"	"13009"	8128	914386	888.9
	"Banks County, GA"	"13011"	2749	344711	797.5
	"Barrow County, GA"	"13013"	9488	1283085	739.5
	"Bartow County, GA"	"13015"	15180	1886319	804.7
	"Ben Hill County, GA"	"13017"	4211	347690	1211.1
	"Berrien County, GA"	"13019"	3863	363612	1062.4
	"Bibb County, GA"	"13021"	33663	3085317	1091.1
	"Bleckley County, GA"	"13023"	2696	250030	1078.3
	"Brantley County, GA"	"13025"	3281	344642	952.0
	"Brooks County, GA"	"13027"	3788	320073	1183.5
	"Bryan County, GA"	"13029"	4249	594734	714.4
	"Bulloch County, GA"	"13031"	9116	1334202	683.3
	"Burke County, GA"	"13033"	4690	456108	1028.3
	"Butts County, GA"	"13035"	4670	451332	1034.7
	"Calhoun County, GA"	"13037"	1375	128253	1072.1
	"Camden County, GA"	"13039"	5582	977772	570.9
	"Candler County, GA"	"13043"	2605	209645	1242.6
	"Carroll County, GA"	"13045"	18332	2119193	865.0
	"Catoosa County, GA"	"13047"	10597	1233934	858.8
	"Charlton County, GA"	"13049"	2030	242019	838.8
	"Chatham County, GA"	"13051"	45936	5201667	883.1
	"Chattahoochee County, GA"	"13053"	700	259807	269.4
	"Chattooga County, GA"	"13055"	6009	509784	1178.7
	"Cherokee County, GA"	"13057"	22446	4015645	559.0
	"Clarke County, GA"	"13059"	13611	2294020	593.3
	"Clay County, GA"	"13061"	936	63625	1471.1
	"Clayton County, GA"	"13063"	28831	5212959	553.1
	"Clinch County, GA"	"13065"	1522	136737	1113.1
	"Cobb County, GA"	"13067"	73557	13612680	540.4
	"Coffee County, GA"	"13069"	7299	822313	887.6
	"Colquitt County, GA"	"13071"	9142	887686	1029.9
	"Columbia County, GA"	"13073"	14411	2394405	601.9
	"Cook County, GA"	"13075"	3629	334020	1086.5
	"Coweta County, GA"	"13077"	16480	2383956	691.3
	"Crawford County, GA"	"13079"	2197	251691	872.9
	"Crisp County, GA"	"13081"	4947	455778	1085.4
	"Dade County, GA"	"13083"	3357	323466	1037.8
	"Dawson County, GA"	"13085"	3366	418123	805.0
	"Decatur County, GA"	"13087"	6170	551831	1118.1
	"DeKalb County, GA"	"13089"	82672	13919861	593.9
	"Dodge County, GA"	"13091"	4411	413976	1065.5
	"Dooly County, GA"	"13093"	2359	269983	873.8
	"Dougherty County, GA"	"13095"	17802	1877173	948.3
	"Douglas County, GA"	"13097"	15815	2453528	644.6
	"Early County, GA"	"13099"	2863	224756	1273.8
	"Echols County, GA"	"13101"	479	78514	610.1
	"Effingham County, GA"	"13103"	6798	992013	685.3
	"Elbert County, GA"	"13105"	4983	401451	1241.2
	"Emanuel County, GA"	"13107"	5376	445034	1208.0
	"Evans County, GA"	"13109"	2325	216426	1074.3
	"Fannin County, GA"	"13111"	5820	458069	1270.6
	"Fayette County, GA"	"13113"	13844	2077462	666.4
	"Floyd County, GA"	"13115"	20335	1897636	1071.6
	"Forsyth County, GA"	"13117"	15820	3291619	480.6
	"Franklin County, GA"	"13119"	5246	435445	1204.7
	"Fulton County, GA"	"13121"	124667	18162309	686.4
	"Gilmer County, GA"	"13123"	5217	548403	951.3
	"Glascock County, GA"	"13125"	809	57997	1394.9
	"Glynn County, GA"	"13127"	15566	1539056	1011.4
	"Gordon County, GA"	"13129"	9235	1050038	879.5
	"Grady County, GA"	"13131"	5025	490636	1024.2
	"Greene County, GA"	"13133"	3577	317064	1128.2
	"Gwinnett County, GA"	"13135"	65565	15421791	425.1
	"Habersham County, GA"	"13137"	7673	824197	931.0
	"Hall County, GA"	"13139"	24578	3454423	711.5
	"Hancock County, GA"	"13141"	2018	187187	1078.1
	"Haralson County, GA"	"13143"	6460	560471	1152.6
	"Harris County, GA"	"13145"	4631	598224	774.1
	"Hart County, GA"	"13147"	5608	493573	1136.2
	"Heard County, GA"	"13149"	2272	229673	989.2
	"Henry County, GA"	"13151"	22629	3688797	613.5
	"Houston County, GA"	"13153"	19071	2690666	708.8
	"Irwin County, GA"	"13155"	2136	191917	1113.0
	"Jackson County, GA"	"13157"	9888	1117639	884.7
	"Jasper County, GA"	"13159"	2446	262540	931.7
	"Jeff Davis County, GA"	"13161"	3070	284455	1079.3
	"Jefferson County, GA"	"13163"	4211	333191	1263.8
	"Jenkins County, GA"	"13165"	1988	172728	1150.9
	"Johnson County, GA"	"13167"	2015	191739	1050.9
	"Jones County, GA"	"13169"	4311	545910	789.7
	"Lamar County, GA"	"13171"	3764	350108	1075.1
	"Lanier County, GA"	"13173"	1556	182757	851.4
	"Laurens County, GA"	"13175"	10231	941466	1086.7
	"Lee County, GA"	"13177"	3351	550130	609.1
	"Liberty County, GA"	"13179"	6137	1263944	485.5
	"Lincoln County, GA"	"13181"	1825	161178	1132.3
	"Long County, GA"	"13183"	1562	280367	557.1
	"Lowndes County, GA"	"13185"	15804	2095139	754.3
	"Lumpkin County, GA"	"13187"	4361	557487	782.3
	"McDuffie County, GA"	"13189"	4725	429659	1099.7
	"McIntosh County, GA"	"13191"	2339	262708	890.3
	"Macon County, GA"	"13193"	3067	282225	1086.7
	"Madison County, GA"	"13195"	5309	551834	962.1
	"Marion County, GA"	"13197"	1575	162846	967.2
	"Meriwether County, GA"	"13199"	5107	440022	1160.6
	"Miller County, GA"	"13201"	1667	121873	1367.8
	"Mitchell County, GA"	"13205"	4800	466016	1030.0
	"Monroe County, GA"	"13207"	4660	504888	923.0
	"Montgomery County, GA"	"13209"	1628	178288	913.1
	"Morgan County, GA"	"13211"	3311	346623	955.2
	"Murray County, GA"	"13213"	6381	781942	816.0
	"Muscogee County, GA"	"13215"	36622	3816102	959.7
	"Newton County, GA"	"13217"	13685	1823861	750.3
	"Oconee County, GA"	"13219"	3920	631934	620.3
	"Oglethorpe County, GA"	"13221"	2476	282666	875.9
	"Paulding County, GA"	"13223"	13139	2552623	514.7
	"Peach County, GA"	"13225"	5140	521116	986.3
	"Pickens County, GA"	"13227"	5434	563452	964.4
	"Pierce County, GA"	"13229"	3763	356521	1055.5
	"Pike County, GA"	"13231"	3031	332435	911.8
	"Polk County, GA"	"13233"	9205	810329	1136.0
	"Pulaski County, GA"	"13235"	2254	220559	1021.9
	"Putnam County, GA"	"13237"	4136	411428	1005.3
