"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Baldwin County, AL"	"01003"	32	208563	15.3
	"Blount County, AL"	"01009"	15	57704	Unreliable
	"Calhoun County, AL"	"01015"	15	114611	Unreliable
	"Cullman County, AL"	"01043"	22	82471	26.7
	"DeKalb County, AL"	"01049"	18	70900	Unreliable
	"Escambia County, AL"	"01053"	10	37728	Unreliable
	"Etowah County, AL"	"01055"	15	102564	Unreliable
	"Jefferson County, AL"	"01073"	216	659521	32.8
	"Lauderdale County, AL"	"01077"	12	92318	Unreliable
	"Lee County, AL"	"01081"	10	158991	Unreliable
	"Madison County, AL"	"01089"	61	356967	17.1
	"Marshall County, AL"	"01095"	14	95157	Unreliable
	"Mobile County, AL"	"01097"	64	414836	15.4
	"Montgomery County, AL"	"01101"	17	226349	Unreliable
	"Morgan County, AL"	"01103"	15	119012	Unreliable
	"St. Clair County, AL"	"01115"	31	88019	35.2
	"Shelby County, AL"	"01117"	45	210622	21.4
	"Tallapoosa County, AL"	"01123"	10	40727	Unreliable
	"Tuscaloosa County, AL"	"01125"	32	206102	15.5
	"Walker County, AL"	"01127"	14	64967	Unreliable
	"Anchorage Borough, AK"	"02020"	61	298192	20.5
	"Fairbanks North Star Borough, AK"	"02090"	19	100605	Unreliable
	"Kenai Peninsula Borough, AK"	"02122"	18	58506	Unreliable
	"Matanuska-Susitna Borough, AK"	"02170"	24	104365	23.0
	"Cochise County, AZ"	"04003"	27	125770	21.5
	"Coconino County, AZ"	"04005"	23	140908	16.3
	"Gila County, AZ"	"04007"	22	53556	41.1
	"Maricopa County, AZ"	"04013"	899	4242997	21.2
	"Mohave County, AZ"	"04015"	59	205249	28.7
	"Navajo County, AZ"	"04017"	35	110026	31.8
	"Pima County, AZ"	"04019"	252	1016206	24.8
	"Pinal County, AZ"	"04021"	69	418540	16.5
	"Yavapai County, AZ"	"04025"	74	225562	32.8
	"Yuma County, AZ"	"04027"	40	205631	19.5
	"Benton County, AR"	"05007"	42	258291	16.3
	"Crawford County, AR"	"05033"	10	62267	Unreliable
	"Faulkner County, AR"	"05045"	16	122227	Unreliable
	"Garland County, AR"	"05051"	25	97477	25.6
	"Lonoke County, AR"	"05085"	20	72228	27.7
	"Mississippi County, AR"	"05093"	10	42835	Unreliable
	"Pope County, AR"	"05115"	14	63779	Unreliable
	"Pulaski County, AR"	"05119"	61	393250	15.5
	"Saline County, AR"	"05125"	20	118703	16.8
	"Sebastian County, AR"	"05131"	27	127793	21.1
	"Washington County, AR"	"05143"	17	228049	Unreliable
	"White County, AR"	"05145"	14	79263	Unreliable
	"Alameda County, CA"	"06001"	185	1647704	11.2
	"Butte County, CA"	"06007"	81	226864	35.7
	"Calaveras County, CA"	"06009"	12	45171	Unreliable
	"Contra Costa County, CA"	"06013"	142	1135127	12.5
	"El Dorado County, CA"	"06017"	44	185625	23.7
	"Fresno County, CA"	"06019"	145	979915	14.8
	"Humboldt County, CA"	"06023"	61	136646	44.6
	"Imperial County, CA"	"06025"	43	180883	23.8
	"Kern County, CA"	"06029"	244	884788	27.6
	"Kings County, CA"	"06031"	15	149785	Unreliable
	"Lake County, CA"	"06033"	36	64116	56.1
	"Lassen County, CA"	"06035"	12	30870	Unreliable
	"Los Angeles County, CA"	"06037"	1055	10137915	10.4
	"Madera County, CA"	"06039"	22	154697	14.2
	"Marin County, CA"	"06041"	43	260651	16.5
	"Mendocino County, CA"	"06045"	35	87628	39.9
	"Merced County, CA"	"06047"	48	268672	17.9
	"Monterey County, CA"	"06053"	61	435232	14.0
	"Napa County, CA"	"06055"	13	142166	Unreliable
	"Nevada County, CA"	"06057"	19	99107	Unreliable
	"Orange County, CA"	"06059"	445	3172532	14.0
	"Placer County, CA"	"06061"	51	380531	13.4
	"Riverside County, CA"	"06065"	423	2387741	17.7
	"Sacramento County, CA"	"06067"	242	1514460	16.0
	"San Bernardino County, CA"	"06071"	108	2140096	5.0
	"San Diego County, CA"	"06073"	502	3317749	15.1
	"San Francisco County, CA"	"06075"	202	870887	23.2
	"San Joaquin County, CA"	"06077"	138	733709	18.8
	"San Luis Obispo County, CA"	"06079"	52	282887	18.4
	"San Mateo County, CA"	"06081"	57	764797	7.5
	"Santa Barbara County, CA"	"06083"	78	446170	17.5
	"Santa Clara County, CA"	"06085"	168	1919402	8.8
	"Santa Cruz County, CA"	"06087"	52	274673	18.9
	"Shasta County, CA"	"06089"	42	179631	23.4
	"Siskiyou County, CA"	"06093"	19	43603	Unreliable
	"Solano County, CA"	"06095"	53	440207	12.0
	"Sonoma County, CA"	"06097"	72	503070	14.3
	"Stanislaus County, CA"	"06099"	75	541560	13.8
	"Sutter County, CA"	"06101"	13	96651	Unreliable
	"Tehama County, CA"	"06103"	11	63276	Unreliable
	"Tulare County, CA"	"06107"	44	460437	9.6
	"Tuolumne County, CA"	"06109"	15	53804	Unreliable
	"Ventura County, CA"	"06111"	116	849738	13.7
	"Yolo County, CA"	"06113"	36	215802	16.7
	"Yuba County, CA"	"06115"	17	75275	Unreliable
	"Adams County, CO"	"08001"	101	498187	20.3
	"Arapahoe County, CO"	"08005"	105	637068	16.5
	"Boulder County, CO"	"08013"	45	322226	14.0
	"Broomfield County, CO"	"08014"	13	66529	Unreliable
	"Denver County, CO"	"08031"	141	693060	20.3
	"Douglas County, CO"	"08035"	40	328632	12.2
	"El Paso County, CO"	"08041"	184	688284	26.7
	"Fremont County, CO"	"08043"	17	47446	Unreliable
	"Garfield County, CO"	"08045"	16	58887	Unreliable
	"Jefferson County, CO"	"08059"	94	571837	16.4
	"Larimer County, CO"	"08069"	48	339993	14.1
	"Mesa County, CO"	"08077"	26	150083	17.3
	"Montezuma County, CO"	"08083"	11	26999	Unreliable
	"Pueblo County, CO"	"08101"	40	165123	24.2
	"Weld County, CO"	"08123"	42	294932	14.2
	"Fairfield County, CT"	"09001"	185	944177	19.6
	"Hartford County, CT"	"09003"	280	892389	31.4
	"Litchfield County, CT"	"09005"	44	182571	24.1
	"Middlesex County, CT"	"09007"	49	163329	30.0
	"New Haven County, CT"	"09009"	268	856875	31.3
	"New London County, CT"	"09011"	100	269801	37.1
	"Tolland County, CT"	"09013"	38	151118	25.1
	"Windham County, CT"	"09015"	39	116192	33.6
	"Kent County, DE"	"10001"	48	174827	27.5
	"New Castle County, DE"	"10003"	168	556987	30.2
	"Sussex County, DE"	"10005"	80	220251	36.3
	"District of Columbia, DC"	"11001"	278	681170	40.8
	"Alachua County, FL"	"12001"	34	263496	12.9
	"Bay County, FL"	"12005"	50	183974	27.2
	"Brevard County, FL"	"12009"	187	579130	32.3
	"Broward County, FL"	"12011"	548	1909632	28.7
	"Charlotte County, FL"	"12015"	17	178465	Unreliable
	"Citrus County, FL"	"12017"	62	143621	43.2
	"Clay County, FL"	"12019"	76	208311	36.5
	"Collier County, FL"	"12021"	54	365136	14.8
	"Columbia County, FL"	"12023"	12	69299	Unreliable
	"Duval County, FL"	"12031"	419	926255	45.2
	"Escambia County, FL"	"12033"	47	315187	14.9
	"Flagler County, FL"	"12035"	17	108310	Unreliable
	"Hernando County, FL"	"12053"	41	182835	22.4
	"Highlands County, FL"	"12055"	29	100917	28.7
	"Hillsborough County, FL"	"12057"	238	1376238	17.3
	"Indian River County, FL"	"12061"	35	151563	23.1
	"Lake County, FL"	"12069"	50	335396	14.9
	"Lee County, FL"	"12071"	150	722336	20.8
	"Leon County, FL"	"12073"	28	287822	9.7
	"Manatee County, FL"	"12081"	176	375888	46.8
	"Marion County, FL"	"12083"	156	349020	44.7
	"Martin County, FL"	"12085"	38	158701	23.9
	"Miami-Dade County, FL"	"12086"	315	2712945	11.6
	"Monroe County, FL"	"12087"	31	79077	39.2
	"Nassau County, FL"	"12089"	22	80622	27.3
	"Okaloosa County, FL"	"12091"	45	201170	22.4
	"Orange County, FL"	"12095"	227	1314367	17.3
	"Osceola County, FL"	"12097"	53	336015	15.8
	"Palm Beach County, FL"	"12099"	603	1443810	41.8
	"Pasco County, FL"	"12101"	157	512368	30.6
	"Pinellas County, FL"	"12103"	271	960730	28.2
	"Polk County, FL"	"12105"	160	666149	24.0
	"Putnam County, FL"	"12107"	12	72277	Unreliable
	"St. Johns County, FL"	"12109"	39	235087	16.6
	"St. Lucie County, FL"	"12111"	104	306507	33.9
	"Santa Rosa County, FL"	"12113"	24	170497	14.1
	"Sarasota County, FL"	"12115"	95	412569	23.0
	"Seminole County, FL"	"12117"	87	455479	19.1
	"Sumter County, FL"	"12119"	16	123996	Unreliable
	"Volusia County, FL"	"12127"	116	529364	21.9
	"Barrow County, GA"	"13013"	14	77126	Unreliable
	"Bartow County, GA"	"13015"	22	103807	21.2
	"Bibb County, GA"	"13021"	16	152760	Unreliable
	"Carroll County, GA"	"13045"	30	116261	25.8
	"Catoosa County, GA"	"13047"	22	66398	33.1
	"Chatham County, GA"	"13051"	38	289082	13.1
	"Cherokee County, GA"	"13057"	51	241689	21.1
	"Clarke County, GA"	"13059"	18	124707	Unreliable
	"Clayton County, GA"	"13063"	23	279462	8.2
	"Cobb County, GA"	"13067"	129	748150	17.2
	"Columbia County, GA"	"13073"	20	147450	13.6
	"Coweta County, GA"	"13077"	16	140526	Unreliable
	"DeKalb County, GA"	"13089"	78	740321	10.5
	"Douglas County, GA"	"13097"	32	142224	22.5
	"Floyd County, GA"	"13115"	18	96560	Unreliable
	"Forsyth County, GA"	"13117"	22	221009	10.0
	"Fulton County, GA"	"13121"	164	1023336	16.0
	"Glynn County, GA"	"13127"	13	84502	Unreliable
	"Gordon County, GA"	"13129"	12	56904	Unreliable
	"Gwinnett County, GA"	"13135"	85	907135	9.4
	"Hall County, GA"	"13139"	31	196637	15.8
	"Haralson County, GA"	"13143"	10	29042	Unreliable
	"Henry County, GA"	"13151"	43	221768	19.4
	"Houston County, GA"	"13153"	15	152122	Unreliable
	"Jackson County, GA"	"13157"	11	64615	Unreliable
	"Lowndes County, GA"	"13185"	12	114628	Unreliable
	"Muscogee County, GA"	"13215"	19	197485	Unreliable
	"Newton County, GA"	"13217"	15	106999	Unreliable
	"Paulding County, GA"	"13223"	35	155825	22.5
	"Richmond County, GA"	"13245"	49	201647	24.3
	"Rockdale County, GA"	"13247"	16	89355	Unreliable
	"Spalding County, GA"	"13255"	11	64806	Unreliable
	"Troup County, GA"	"13285"	11	70005	Unreliable
	"Walker County, GA"	"13295"	13	67896	Unreliable
	"Walton County, GA"	"13297"	17	90184	Unreliable
	"Whitfield County, GA"	"13313"	11	104589	Unreliable
	"Hawaii County, HI"	"15001"	24	198449	12.1
	"Honolulu County, HI"	"15003"	164	992605	16.5
	"Kauai County, HI"	"15007"	10	72029	Unreliable
	"Maui County, HI"	"15009"	29	165386	17.5
	"Ada County, ID"	"16001"	75	444028	16.9
	"Bannock County, ID"	"16005"	22	84377	26.1
	"Bonneville County, ID"	"16019"	27	112232	24.1
	"Canyon County, ID"	"16027"	22	211698	10.4
	"Kootenai County, ID"	"16055"	27	154311	17.5
	"Payette County, ID"	"16075"	10	23026	Unreliable
	"Twin Falls County, ID"	"16083"	18	83514	Unreliable
	"Adams County, IL"	"17001"	10	66578	Unreliable
	"Champaign County, IL"	"17019"	25	208419	12.0
	"Cook County, IL"	"17031"	1158	5203499	22.3
	"DeKalb County, IL"	"17037"	17	104528	Unreliable
	"DuPage County, IL"	"17043"	144	929368	15.5
	"Franklin County, IL"	"17055"	14	39156	Unreliable
	"Grundy County, IL"	"17063"	15	50437	Unreliable
	"Iroquois County, IL"	"17075"	10	28334	Unreliable
	"Jackson County, IL"	"17077"	19	58870	Unreliable
	"Kane County, IL"	"17089"	70	531715	13.2
	"Kankakee County, IL"	"17091"	21	110008	19.1
	"Kendall County, IL"	"17093"	26	124695	20.9
	"Lake County, IL"	"17097"	95	703047	13.5
	"LaSalle County, IL"	"17099"	20	110642	18.1
	"Livingston County, IL"	"17105"	11	36526	Unreliable
	"McHenry County, IL"	"17111"	58	307004	18.9
	"McLean County, IL"	"17113"	23	172418	13.3
	"Macon County, IL"	"17115"	20	106550	18.8
	"Macoupin County, IL"	"17117"	13	45908	Unreliable
	"Madison County, IL"	"17119"	82	265759	30.9
	"Marion County, IL"	"17121"	13	38140	Unreliable
	"Ogle County, IL"	"17141"	13	51273	Unreliable
	"Peoria County, IL"	"17143"	39	185006	21.1
	"Rock Island County, IL"	"17161"	17	144784	Unreliable
	"St. Clair County, IL"	"17163"	43	262759	16.4
	"Sangamon County, IL"	"17167"	37	197499	18.7
	"Tazewell County, IL"	"17179"	27	134385	20.1
	"Vermilion County, IL"	"17183"	25	78111	32.0
	"Will County, IL"	"17197"	139	689529	20.2
	"Williamson County, IL"	"17199"	17	67560	Unreliable
	"Winnebago County, IL"	"17201"	110	285873	38.5
	"Allen County, IN"	"18003"	75	370404	20.2
	"Bartholomew County, IN"	"18005"	15	81402	Unreliable
	"Boone County, IN"	"18011"	23	64653	35.6
	"Clark County, IN"	"18019"	47	116031	40.5
	"Dearborn County, IN"	"18029"	19	49331	Unreliable
	"Delaware County, IN"	"18035"	43	115603	37.2
	"Elkhart County, IN"	"18039"	25	203781	12.3
	"Fayette County, IN"	"18041"	18	23331	Unreliable
	"Floyd County, IN"	"18043"	25	76990	32.5
	"Franklin County, IN"	"18047"	10	22715	Unreliable
	"Grant County, IN"	"18053"	20	66937	29.9
	"Hamilton County, IN"	"18057"	40	316373	12.6
	"Hancock County, IN"	"18059"	13	73717	Unreliable
	"Harrison County, IN"	"18061"	16	39826	Unreliable
	"Hendricks County, IN"	"18063"	31	160610	19.3
	"Howard County, IN"	"18067"	21	82568	25.4
	"Jackson County, IN"	"18071"	12	44013	Unreliable
	"Jasper County, IN"	"18073"	10	33433	Unreliable
	"Johnson County, IN"	"18081"	39	151982	25.7
	"Knox County, IN"	"18083"	10	37744	Unreliable
	"Kosciusko County, IN"	"18085"	11	79092	Unreliable
	"Lake County, IN"	"18089"	113	485846	23.3
	"La Porte County, IN"	"18091"	32	110015	29.1
	"Madison County, IN"	"18095"	43	129296	33.3
	"Marion County, IN"	"18097"	333	941229	35.4
	"Monroe County, IN"	"18105"	29	145496	19.9
	"Morgan County, IN"	"18109"	21	69698	30.1
	"Porter County, IN"	"18127"	50	167791	29.8
	"Randolph County, IN"	"18135"	13	25082	Unreliable
	"St. Joseph County, IN"	"18141"	65	269141	24.2
	"Scott County, IN"	"18143"	24	23730	101.1
	"Starke County, IN"	"18149"	11	23009	Unreliable
	"Tippecanoe County, IN"	"18157"	36	188059	19.1
	"Vanderburgh County, IN"	"18163"	50	181721	27.5
	"Vigo County, IN"	"18167"	24	107931	22.2
	"Wayne County, IN"	"18177"	38	66568	57.1
	"Black Hawk County, IA"	"19013"	22	132904	16.6
	"Dubuque County, IA"	"19061"	16	97003	Unreliable
	"Johnson County, IA"	"19103"	14	146547	Unreliable
	"Linn County, IA"	"19113"	22	221661	9.9
	"Polk County, IA"	"19153"	80	474045	16.9
	"Pottawattamie County, IA"	"19155"	15	93582	Unreliable
	"Scott County, IA"	"19163"	31	172474	18.0
	"Douglas County, KS"	"20045"	14	119440	Unreliable
	"Johnson County, KS"	"20091"	60	584451	10.3
	"Leavenworth County, KS"	"20103"	18	80204	Unreliable
	"Saline County, KS"	"20169"	10	55142	Unreliable
	"Sedgwick County, KS"	"20173"	85	511995	16.6
	"Shawnee County, KS"	"20177"	35	178146	19.6
	"Wyandotte County, KS"	"20209"	20	163831	12.2
	"Anderson County, KY"	"21005"	10	22158	Unreliable
	"Bell County, KY"	"21013"	12	27117	Unreliable
	"Boone County, KY"	"21015"	45	128536	35.0
	"Boyd County, KY"	"21019"	27	48132	56.1
	"Boyle County, KY"	"21021"	17	30018	Unreliable
	"Bullitt County, KY"	"21029"	20	79151	25.3
	"Campbell County, KY"	"21037"	70	92211	75.9
	"Clark County, KY"	"21049"	13	35819	Unreliable
	"Daviess County, KY"	"21059"	16	99674	Unreliable
	"Fayette County, KY"	"21067"	123	318449	38.6
	"Floyd County, KY"	"21071"	17	37110	Unreliable
	"Franklin County, KY"	"21073"	17	50560	Unreliable
	"Grant County, KY"	"21081"	16	24923	Unreliable
	"Grayson County, KY"	"21085"	12	26184	Unreliable
	"Hardin County, KY"	"21093"	26	107316	24.2
	"Harrison County, KY"	"21097"	25	18646	134.1
	"Hopkins County, KY"	"21107"	12	45904	Unreliable
	"Jefferson County, KY"	"21111"	335	765352	43.8
	"Jessamine County, KY"	"21113"	17	52357	Unreliable
	"Kenton County, KY"	"21117"	91	164945	55.2
	"Knox County, KY"	"21121"	10	31687	Unreliable
	"Laurel County, KY"	"21125"	10	60250	Unreliable
	"Lincoln County, KY"	"21137"	10	24372	Unreliable
	"McCracken County, KY"	"21145"	12	65162	Unreliable
	"Madison County, KY"	"21151"	27	89547	30.2
	"Marshall County, KY"	"21157"	11	31365	Unreliable
	"Mason County, KY"	"21161"	11	17190	Unreliable
	"Meade County, KY"	"21163"	10	28126	Unreliable
	"Mercer County, KY"	"21167"	10	21477	Unreliable
	"Montgomery County, KY"	"21173"	10	27771	Unreliable
	"Nelson County, KY"	"21179"	12	45559	Unreliable
	"Oldham County, KY"	"21185"	12	65560	Unreliable
	"Pike County, KY"	"21195"	20	60555	33.0
	"Pulaski County, KY"	"21199"	12	63956	Unreliable
	"Scott County, KY"	"21209"	21	53972	38.9
	"Shelby County, KY"	"21211"	16	46408	Unreliable
	"Warren County, KY"	"21227"	17	125532	Unreliable
	"Whitley County, KY"	"21235"	10	36096	Unreliable
	"Acadia Parish, LA"	"22001"	10	62645	Unreliable
	"Ascension Parish, LA"	"22005"	20	121587	16.4
	"Bossier Parish, LA"	"22015"	23	126057	18.2
	"Caddo Parish, LA"	"22017"	40	248851	16.1
	"Calcasieu Parish, LA"	"22019"	21	200601	10.5
	"De Soto Parish, LA"	"22031"	10	27149	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	92	447037	20.6
	"Iberia Parish, LA"	"22045"	21	73273	28.7
	"Jefferson Parish, LA"	"22051"	155	436523	35.5
	"Lafayette Parish, LA"	"22055"	43	241398	17.8
	"Lafourche Parish, LA"	"22057"	21	98305	21.4
	"Livingston Parish, LA"	"22063"	60	140138	42.8
	"Orleans Parish, LA"	"22071"	158	391495	40.4
	"Ouachita Parish, LA"	"22073"	29	156983	18.5
	"Rapides Parish, LA"	"22079"	36	132424	27.2
	"St. Bernard Parish, LA"	"22087"	33	45688	72.2
	"St. Charles Parish, LA"	"22089"	15	52923	Unreliable
	"St. John the Baptist Parish, LA"	"22095"	10	43631	Unreliable
	"St. Landry Parish, LA"	"22097"	13	83883	Unreliable
	"St. Tammany Parish, LA"	"22103"	68	253602	26.8
	"Tangipahoa Parish, LA"	"22105"	38	130710	29.1
	"Terrebonne Parish, LA"	"22109"	22	113220	19.4
	"Vermilion Parish, LA"	"22113"	15	60205	Unreliable
	"Washington Parish, LA"	"22117"	27	46310	58.3
	"Androscoggin County, ME"	"23001"	29	107319	27.0
	"Aroostook County, ME"	"23003"	20	67959	29.4
	"Cumberland County, ME"	"23005"	64	292041	21.9
	"Hancock County, ME"	"23009"	18	54419	Unreliable
	"Kennebec County, ME"	"23011"	33	120569	27.4
	"Lincoln County, ME"	"23015"	10	34216	Unreliable
	"Oxford County, ME"	"23017"	12	57217	Unreliable
	"Penobscot County, ME"	"23019"	49	151806	32.3
	"Somerset County, ME"	"23025"	16	50915	Unreliable
	"Washington County, ME"	"23029"	24	31450	76.3
	"York County, ME"	"23031"	64	202343	31.6
	"Allegany County, MD"	"24001"	46	72130	63.8
	"Anne Arundel County, MD"	"24003"	224	568346	39.4
	"Baltimore County, MD"	"24005"	385	831026	46.3
	"Calvert County, MD"	"24009"	35	91251	38.4
	"Caroline County, MD"	"24011"	14	32850	Unreliable
	"Carroll County, MD"	"24013"	63	167656	37.6
	"Cecil County, MD"	"24015"	47	102603	45.8
	"Charles County, MD"	"24017"	50	157705	31.7
	"Frederick County, MD"	"24021"	104	247591	42.0
	"Harford County, MD"	"24025"	92	251032	36.6
	"Howard County, MD"	"24027"	52	317233	16.4
	"Montgomery County, MD"	"24031"	126	1043863	12.1
	"Prince George's County, MD"	"24033"	139	908049	15.3
	"Queen Anne's County, MD"	"24035"	14	48929	Unreliable
	"St. Mary's County, MD"	"24037"	25	112587	22.2
	"Somerset County, MD"	"24039"	12	25928	Unreliable
	"Talbot County, MD"	"24041"	10	37278	Unreliable
	"Washington County, MD"	"24043"	63	150292	41.9
	"Wicomico County, MD"	"24045"	38	102577	37.0
	"Worcester County, MD"	"24047"	22	51444	42.8
	"Baltimore city, MD"	"24510"	519	614664	84.4
	"Barnstable County, MA"	"25001"	88	214276	41.1
	"Berkshire County, MA"	"25003"	39	126903	30.7
	"Bristol County, MA"	"25005"	270	558324	48.4
	"Essex County, MA"	"25009"	294	779018	37.7
	"Franklin County, MA"	"25011"	16	70382	Unreliable
	"Hampden County, MA"	"25013"	146	468467	31.2
	"Hampshire County, MA"	"25015"	37	161816	22.9
	"Middlesex County, MA"	"25017"	435	1589774	27.4
	"Norfolk County, MA"	"25021"	238	697181	34.1
	"Plymouth County, MA"	"25023"	209	513565	40.7
	"Suffolk County, MA"	"25025"	263	784230	33.5
	"Worcester County, MA"	"25027"	246	819589	30.0
	"Allegan County, MI"	"26005"	19	115548	Unreliable
	"Barry County, MI"	"26015"	10	59702	Unreliable
	"Bay County, MI"	"26017"	33	104747	31.5
	"Berrien County, MI"	"26021"	35	154010	22.7
	"Branch County, MI"	"26023"	10	43427	Unreliable
	"Calhoun County, MI"	"26025"	48	134386	35.7
	"Clare County, MI"	"26035"	10	30358	Unreliable
	"Clinton County, MI"	"26037"	10	77888	Unreliable
	"Eaton County, MI"	"26045"	22	109160	20.2
	"Genesee County, MI"	"26049"	133	408615	32.5
	"Grand Traverse County, MI"	"26055"	20	92084	21.7
	"Hillsdale County, MI"	"26059"	13	45774	Unreliable
	"Ingham County, MI"	"26065"	80	288051	27.8
	"Ionia County, MI"	"26067"	14	64232	Unreliable
	"Iosco County, MI"	"26069"	11	25327	Unreliable
	"Isabella County, MI"	"26073"	17	71282	Unreliable
	"Jackson County, MI"	"26075"	13	158460	Unreliable
	"Kalamazoo County, MI"	"26077"	67	261654	25.6
	"Kent County, MI"	"26081"	84	642173	13.1
	"Lapeer County, MI"	"26087"	15	88340	Unreliable
	"Lenawee County, MI"	"26091"	22	98504	22.3
	"Livingston County, MI"	"26093"	35	188624	18.6
	"Macomb County, MI"	"26099"	331	867730	38.1
	"Marquette County, MI"	"26103"	19	66435	Unreliable
	"Midland County, MI"	"26111"	12	83462	Unreliable
	"Monroe County, MI"	"26115"	56	149208	37.5
	"Muskegon County, MI"	"26121"	39	173408	22.5
	"Oakland County, MI"	"26125"	151	1243970	12.1
	"Ottawa County, MI"	"26139"	40	282250	14.2
	"Saginaw County, MI"	"26145"	48	192326	25.0
	"St. Clair County, MI"	"26147"	75	159587	47.0
	"Shiawassee County, MI"	"26155"	10	68554	Unreliable
	"Van Buren County, MI"	"26159"	10	75223	Unreliable
	"Washtenaw County, MI"	"26161"	71	364709	19.5
	"Wayne County, MI"	"26163"	688	1749366	39.3
	"Anoka County, MN"	"27003"	39	345957	11.3
	"Crow Wing County, MN"	"27035"	12	63940	Unreliable
	"Dakota County, MN"	"27037"	42	417486	10.1
	"Hennepin County, MN"	"27053"	214	1232483	17.4
	"Olmsted County, MN"	"27109"	18	153102	Unreliable
	"Ramsey County, MN"	"27123"	94	540649	17.4
	"St. Louis County, MN"	"27137"	41	199980	20.5
	"Scott County, MN"	"27139"	14	143680	Unreliable
	"Sherburne County, MN"	"27141"	12	93528	Unreliable
	"Stearns County, MN"	"27145"	20	155652	12.8
	"Washington County, MN"	"27163"	27	253117	10.7
	"DeSoto County, MS"	"28033"	38	175611	21.6
	"Hancock County, MS"	"28045"	15	46791	Unreliable
	"Harrison County, MS"	"28047"	50	203234	24.6
	"Hinds County, MS"	"28049"	18	241229	Unreliable
	"Jackson County, MS"	"28059"	29	141241	20.5
	"Lee County, MS"	"28081"	11	85381	Unreliable
	"Pearl River County, MS"	"28109"	13	55310	Unreliable
	"Rankin County, MS"	"28121"	33	150228	22.0
	"Boone County, MO"	"29019"	25	176594	14.2
	"Buchanan County, MO"	"29021"	14	88938	Unreliable
	"Camden County, MO"	"29029"	10	44497	Unreliable
	"Cape Girardeau County, MO"	"29031"	17	78913	Unreliable
	"Cass County, MO"	"29037"	17	102845	Unreliable
	"Christian County, MO"	"29043"	11	84401	Unreliable
	"Clay County, MO"	"29047"	47	239085	19.7
	"Cole County, MO"	"29051"	14	76631	Unreliable
	"Franklin County, MO"	"29071"	46	102838	44.7
	"Greene County, MO"	"29077"	90	288690	31.2
	"Jackson County, MO"	"29095"	130	691801	18.8
	"Jasper County, MO"	"29097"	16	119111	Unreliable
	"Jefferson County, MO"	"29099"	104	224226	46.4
	"Lincoln County, MO"	"29113"	17	55267	Unreliable
	"Pettis County, MO"	"29159"	12	42213	Unreliable
	"Phelps County, MO"	"29161"	11	44608	Unreliable
	"Platte County, MO"	"29165"	11	98309	Unreliable
	"Polk County, MO"	"29167"	10	31285	Unreliable
	"Pulaski County, MO"	"29169"	19	52654	Unreliable
	"St. Charles County, MO"	"29183"	87	390918	22.3
	"St. Francois County, MO"	"29187"	22	66627	33.0
	"St. Louis County, MO"	"29189"	285	998581	28.5
	"Stone County, MO"	"29209"	10	31047	Unreliable
	"Taney County, MO"	"29213"	11	54735	Unreliable
	"St. Louis city, MO"	"29510"	219	311404	70.3
	"Flathead County, MT"	"30029"	17	98082	Unreliable
	"Lewis and Clark County, MT"	"30049"	11	67282	Unreliable
	"Missoula County, MT"	"30063"	15	116130	Unreliable
	"Silver Bow County, MT"	"30093"	10	34553	Unreliable
	"Yellowstone County, MT"	"30111"	22	158437	13.9
	"Douglas County, NE"	"31055"	49	554995	8.8
	"Lancaster County, NE"	"31109"	27	309637	8.7
	"Sarpy County, NE"	"31153"	16	179023	Unreliable
	"Clark County, NV"	"32003"	574	2155664	26.6
	"Douglas County, NV"	"32005"	14	48020	Unreliable
	"Lyon County, NV"	"32019"	15	53179	Unreliable
	"Nye County, NV"	"32023"	19	43423	Unreliable
	"Washoe County, NV"	"32031"	121	453616	26.7
	"Carson City, NV"	"32510"	15	54742	Unreliable
	"Belknap County, NH"	"33001"	19	60779	Unreliable
	"Carroll County, NH"	"33003"	16	47289	Unreliable
	"Cheshire County, NH"	"33005"	22	75774	29.0
