"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Scioto County, OH"	"39145"	36	75929	47.4
	"Seneca County, OH"	"39147"	16	55243	Unreliable
	"Shelby County, OH"	"39149"	24	48759	49.2
	"Stark County, OH"	"39151"	93	372542	25.0
	"Summit County, OH"	"39153"	190	541228	35.1
	"Trumbull County, OH"	"39155"	112	200380	55.9
	"Tuscarawas County, OH"	"39157"	22	92297	23.8
	"Union County, OH"	"39159"	11	56741	Unreliable
	"Warren County, OH"	"39165"	81	228882	35.4
	"Washington County, OH"	"39167"	12	60418	Unreliable
	"Wayne County, OH"	"39169"	21	116038	18.1
	"Wood County, OH"	"39173"	14	130492	Unreliable
	"Canadian County, OK"	"40017"	10	139926	Unreliable
	"Cleveland County, OK"	"40027"	18	279641	Unreliable
	"Le Flore County, OK"	"40079"	10	49731	Unreliable
	"Oklahoma County, OK"	"40109"	75	787958	9.5
	"Tulsa County, OK"	"40143"	83	646266	12.8
	"Wagoner County, OK"	"40145"	14	78657	Unreliable
	"Clackamas County, OR"	"41005"	34	412672	8.2
	"Deschutes County, OR"	"41017"	13	186875	Unreliable
	"Jackson County, OR"	"41029"	16	217479	Unreliable
	"Josephine County, OR"	"41033"	17	86352	Unreliable
	"Lane County, OR"	"41039"	65	374748	17.3
	"Marion County, OR"	"41047"	33	341286	9.7
	"Multnomah County, OR"	"41051"	136	807555	16.8
	"Washington County, OR"	"41067"	40	588957	6.8
	"Yamhill County, OR"	"41071"	10	105722	Unreliable
	"Allegheny County, PA"	"42003"	667	1223048	54.5
	"Beaver County, PA"	"42007"	53	166140	31.9
	"Berks County, PA"	"42011"	86	417854	20.6
	"Blair County, PA"	"42013"	18	123457	Unreliable
	"Bradford County, PA"	"42015"	10	60853	Unreliable
	"Bucks County, PA"	"42017"	114	628341	18.1
	"Butler County, PA"	"42019"	81	187108	43.3
	"Cambria County, PA"	"42021"	23	133054	17.3
	"Carbon County, PA"	"42025"	10	63853	Unreliable
	"Centre County, PA"	"42027"	12	162660	Unreliable
	"Chester County, PA"	"42029"	67	519293	12.9
	"Crawford County, PA"	"42039"	18	86159	Unreliable
	"Cumberland County, PA"	"42041"	39	250066	15.6
	"Dauphin County, PA"	"42043"	26	275710	9.4
	"Delaware County, PA"	"42045"	173	564696	30.6
	"Erie County, PA"	"42049"	96	274541	35.0
	"Fayette County, PA"	"42051"	45	131504	34.2
	"Franklin County, PA"	"42055"	21	154234	13.6
	"Huntingdon County, PA"	"42061"	12	45491	Unreliable
	"Indiana County, PA"	"42063"	16	84953	Unreliable
	"Lackawanna County, PA"	"42069"	69	210761	32.7
	"Lancaster County, PA"	"42071"	51	542903	9.4
	"Lawrence County, PA"	"42073"	46	87069	52.8
	"Lebanon County, PA"	"42075"	10	139754	Unreliable
	"Lehigh County, PA"	"42077"	41	366494	11.2
	"Luzerne County, PA"	"42079"	48	317343	15.1
	"Lycoming County, PA"	"42081"	15	113841	Unreliable
	"Mercer County, PA"	"42085"	19	111750	Unreliable
	"Monroe County, PA"	"42089"	21	168046	12.5
	"Montgomery County, PA"	"42091"	158	826075	19.1
	"Northampton County, PA"	"42095"	89	303405	29.3
	"Northumberland County, PA"	"42097"	21	92029	22.8
	"Philadelphia County, PA"	"42101"	48	1580863	3.0
	"Pike County, PA"	"42103"	16	55691	Unreliable
	"Schuylkill County, PA"	"42107"	27	142569	18.9
	"Somerset County, PA"	"42111"	13	74501	Unreliable
	"Washington County, PA"	"42125"	103	207298	49.7
	"Wayne County, PA"	"42127"	13	51205	Unreliable
	"Westmoreland County, PA"	"42129"	21	352627	6.0
	"York County, PA"	"42133"	80	446078	17.9
	"Kent County, RI"	"44003"	37	163760	22.6
	"Newport County, RI"	"44005"	23	83460	27.6
	"Providence County, RI"	"44007"	188	637357	29.5
	"Washington County, RI"	"44009"	26	126150	20.6
	"Aiken County, SC"	"45003"	37	168179	22.0
	"Anderson County, SC"	"45007"	25	198759	12.6
	"Beaufort County, SC"	"45013"	22	186844	11.8
	"Berkeley County, SC"	"45015"	34	217937	15.6
	"Charleston County, SC"	"45019"	69	401438	17.2
	"Dorchester County, SC"	"45035"	20	156456	12.8
	"Florence County, SC"	"45041"	27	138566	19.5
	"Georgetown County, SC"	"45043"	12	61607	Unreliable
	"Greenville County, SC"	"45045"	79	506837	15.6
	"Greenwood County, SC"	"45047"	14	70355	Unreliable
	"Horry County, SC"	"45051"	69	333268	20.7
	"Lancaster County, SC"	"45057"	28	92550	30.3
	"Lexington County, SC"	"45063"	38	290642	13.1
	"Oconee County, SC"	"45073"	19	77270	Unreliable
	"Pickens County, SC"	"45077"	25	123479	20.2
	"Richland County, SC"	"45079"	66	411592	16.0
	"Spartanburg County, SC"	"45083"	61	306854	19.9
	"York County, SC"	"45091"	46	266439	17.3
	"Minnehaha County, SD"	"46099"	10	188616	Unreliable
	"Anderson County, TN"	"47001"	34	76257	44.6
	"Blount County, TN"	"47009"	27	129929	20.8
	"Bradley County, TN"	"47011"	14	105560	Unreliable
	"Carter County, TN"	"47019"	17	56488	Unreliable
	"Cheatham County, TN"	"47021"	25	40330	62.0
	"Coffee County, TN"	"47031"	13	55034	Unreliable
	"Davidson County, TN"	"47037"	184	691243	26.6
	"Greene County, TN"	"47059"	17	68808	Unreliable
	"Hamblen County, TN"	"47063"	11	64277	Unreliable
	"Hamilton County, TN"	"47065"	60	361613	16.6
	"Jefferson County, TN"	"47089"	11	53804	Unreliable
	"Knox County, TN"	"47093"	205	461860	44.4
	"Loudon County, TN"	"47105"	17	52152	Unreliable
	"Madison County, TN"	"47113"	12	97643	Unreliable
	"Maury County, TN"	"47119"	12	92163	Unreliable
	"Montgomery County, TN"	"47125"	25	200182	12.5
	"Roane County, TN"	"47145"	18	53036	Unreliable
	"Robertson County, TN"	"47147"	16	70177	Unreliable
	"Rutherford County, TN"	"47149"	49	317157	15.4
	"Sevier County, TN"	"47155"	26	97638	26.6
	"Shelby County, TN"	"47157"	166	936961	17.7
	"Sullivan County, TN"	"47163"	34	157158	21.6
	"Sumner County, TN"	"47165"	26	183545	14.2
	"Tipton County, TN"	"47167"	13	61366	Unreliable
	"Washington County, TN"	"47179"	29	127806	22.7
	"Williamson County, TN"	"47187"	25	226257	11.0
	"Wilson County, TN"	"47189"	25	136442	18.3
	"Bell County, TX"	"48027"	21	347833	6.0
	"Bexar County, TX"	"48029"	119	1958578	6.1
	"Brazoria County, TX"	"48039"	17	362457	Unreliable
	"Collin County, TX"	"48085"	40	969603	4.1
	"Dallas County, TX"	"48113"	177	2618148	6.8
	"Denton County, TX"	"48121"	43	836210	5.1
	"Ector County, TX"	"48135"	14	157087	Unreliable
	"El Paso County, TX"	"48141"	47	840410	5.6
	"Fort Bend County, TX"	"48157"	26	764828	3.4
	"Galveston County, TX"	"48167"	33	335036	9.8
	"Harris County, TX"	"48201"	284	4652980	6.1
	"Jefferson County, TX"	"48245"	12	256299	Unreliable
	"Johnson County, TX"	"48251"	12	167301	Unreliable
	"Lubbock County, TX"	"48303"	23	305225	7.5
	"Montgomery County, TX"	"48339"	59	570934	10.3
	"Nueces County, TX"	"48355"	42	361221	11.6
	"Orange County, TX"	"48361"	10	85047	Unreliable
	"Randall County, TX"	"48381"	10	134442	Unreliable
	"Tarrant County, TX"	"48439"	113	2054475	5.5
	"Travis County, TX"	"48453"	98	1226698	8.0
	"Webb County, TX"	"48479"	30	274794	10.9
	"Williamson County, TX"	"48491"	17	547545	Unreliable
	"Cache County, UT"	"49005"	12	124438	Unreliable
	"Davis County, UT"	"49011"	37	347637	10.6
	"Salt Lake County, UT"	"49035"	197	1135649	17.3
	"Tooele County, UT"	"49045"	13	67456	Unreliable
	"Utah County, UT"	"49049"	84	606425	13.9
	"Washington County, UT"	"49053"	27	165662	16.3
	"Weber County, UT"	"49057"	43	251769	17.1
	"Chittenden County, VT"	"50007"	31	162372	19.1
	"Franklin County, VT"	"50011"	10	49025	Unreliable
	"Rutland County, VT"	"50021"	11	59087	Unreliable
	"Washington County, VT"	"50023"	13	58290	Unreliable
	"Windham County, VT"	"50025"	17	42869	Unreliable
	"Windsor County, VT"	"50027"	12	55100	Unreliable
	"Arlington County, VA"	"51013"	16	234965	Unreliable
	"Augusta County, VA"	"51015"	12	75144	Unreliable
	"Bedford County, VA"	"51019"	13	77974	Unreliable
	"Chesterfield County, VA"	"51041"	63	343599	18.3
	"Culpeper County, VA"	"51047"	22	51282	42.9
	"Fairfax County, VA"	"51059"	107	1148433	9.3
	"Fauquier County, VA"	"51061"	16	69465	Unreliable
	"Frederick County, VA"	"51069"	17	86484	Unreliable
	"Hanover County, VA"	"51085"	20	105923	18.9
	"Henrico County, VA"	"51087"	63	327898	19.2
	"King George County, VA"	"51099"	10	26337	Unreliable
	"Loudoun County, VA"	"51107"	24	398080	6.0
	"Montgomery County, VA"	"51121"	11	98559	Unreliable
	"Prince William County, VA"	"51153"	60	463023	13.0
	"Roanoke County, VA"	"51161"	18	93730	Unreliable
	"Spotsylvania County, VA"	"51177"	21	133033	15.8
	"Stafford County, VA"	"51179"	16	146649	Unreliable
	"Tazewell County, VA"	"51185"	13	41095	Unreliable
	"Warren County, VA"	"51187"	16	39563	Unreliable
	"Wise County, VA"	"51195"	13	38586	Unreliable
	"Alexandria city, VA"	"51510"	12	160035	Unreliable
	"Chesapeake city, VA"	"51550"	40	240397	16.6
	"Hampton city, VA"	"51650"	20	134669	14.9
	"Hopewell city, VA"	"51670"	10	22621	Unreliable
	"Newport News city, VA"	"51700"	31	179388	17.3
	"Norfolk city, VA"	"51710"	61	244703	24.9
	"Petersburg city, VA"	"51730"	10	31750	Unreliable
	"Portsmouth city, VA"	"51740"	21	94572	22.2
	"Richmond city, VA"	"51760"	72	227032	31.7
	"Roanoke city, VA"	"51770"	42	99837	42.1
	"Virginia Beach city, VA"	"51810"	64	450435	14.2
	"Benton County, WA"	"53005"	20	198171	10.1
	"Clallam County, WA"	"53009"	10	75474	Unreliable
	"Clark County, WA"	"53011"	47	474643	9.9
	"Cowlitz County, WA"	"53015"	15	106910	Unreliable
	"Grays Harbor County, WA"	"53027"	16	72697	Unreliable
	"Island County, WA"	"53029"	12	83159	Unreliable
	"King County, WA"	"53033"	273	2188649	12.5
	"Kitsap County, WA"	"53035"	24	266414	9.0
	"Pierce County, WA"	"53053"	119	876764	13.6
	"Skagit County, WA"	"53057"	17	125619	Unreliable
	"Snohomish County, WA"	"53061"	108	801633	13.5
	"Spokane County, WA"	"53063"	60	506152	11.9
	"Thurston County, WA"	"53067"	19	280588	Unreliable
	"Walla Walla County, WA"	"53071"	12	60567	Unreliable
	"Whatcom County, WA"	"53073"	30	221404	13.5
	"Yakima County, WA"	"53077"	30	250193	12.0
	"Berkeley County, WV"	"54003"	86	114920	74.8
	"Boone County, WV"	"54005"	13	22349	Unreliable
	"Brooke County, WV"	"54009"	10	22443	Unreliable
	"Cabell County, WV"	"54011"	137	94958	144.3
	"Fayette County, WV"	"54019"	28	43521	64.3
	"Hampshire County, WV"	"54027"	12	23471	Unreliable
	"Hancock County, WV"	"54029"	12	29448	Unreliable
	"Harrison County, WV"	"54033"	17	67811	Unreliable
	"Jefferson County, WV"	"54037"	24	56338	42.6
	"Kanawha County, WV"	"54039"	101	183293	55.1
	"Lincoln County, WV"	"54043"	18	20825	Unreliable
	"Logan County, WV"	"54045"	34	32925	103.3
	"McDowell County, WV"	"54047"	10	18456	Unreliable
	"Mason County, WV"	"54053"	15	26801	Unreliable
	"Mercer County, WV"	"54055"	30	59753	50.2
	"Mingo County, WV"	"54059"	17	24127	Unreliable
	"Monongalia County, WV"	"54061"	28	105030	26.7
	"Morgan County, WV"	"54065"	13	17686	Unreliable
	"Ohio County, WV"	"54069"	16	42035	Unreliable
	"Putnam County, WV"	"54079"	29	56792	51.1
	"Raleigh County, WV"	"54081"	53	75022	70.6
	"Wayne County, WV"	"54099"	47	40153	117.1
	"Wood County, WV"	"54107"	16	85104	Unreliable
	"Brown County, WI"	"55009"	31	262052	11.8
	"Columbia County, WI"	"55021"	12	57248	Unreliable
	"Dane County, WI"	"55025"	90	536416	16.8
	"Dodge County, WI"	"55027"	16	87786	Unreliable
	"Jefferson County, WI"	"55055"	19	84832	Unreliable
	"Kenosha County, WI"	"55059"	47	168521	27.9
	"La Crosse County, WI"	"55063"	20	118274	16.9
	"Manitowoc County, WI"	"55071"	10	79175	Unreliable
	"Marathon County, WI"	"55073"	14	135732	Unreliable
	"Milwaukee County, WI"	"55079"	309	952085	32.5
	"Outagamie County, WI"	"55087"	18	186059	Unreliable
	"Ozaukee County, WI"	"55089"	11	88429	Unreliable
	"Racine County, WI"	"55101"	45	196071	23.0
	"Rock County, WI"	"55105"	38	162309	23.4
	"Sheboygan County, WI"	"55117"	18	115344	Unreliable
	"Walworth County, WI"	"55127"	16	103082	Unreliable
	"Washington County, WI"	"55131"	23	135101	17.0
	"Waukesha County, WI"	"55133"	71	400621	17.7
	"Winnebago County, WI"	"55139"	26	170414	15.3
	"Laramie County, WY"	"56021"	10	98327	Unreliable
"Total"			50123	325719178	15.4
"---"
"Dataset: Multiple Cause of Death, 1999-2017"
"Query Parameters:"
"MCD - ICD-10 Codes: F11.0 (Mental and behavioural disorders due to use of opioids, acute intoxication); F11.1 (Mental and"
"behavioural disorders due to use of opioids, harmful use); F11.2 (Mental and behavioural disorders due to use of opioids,"
"dependence syndrome); F11.3 (Mental and behavioural disorders due to use of opioids, withdrawal state); F11.4 (Mental and"
"behavioural disorders due to use of opioids, withdrawal state with delirium); F11.5 (Mental and behavioural disorders due to use"
"of opioids, psychotic disorder); F11.6 (Mental and behavioural disorders due to use of opioids, amnesic syndrome); F11.7 (Mental"
"and behavioural disorders due to use of opioids, residual and late-onset psychotic disorder); F11.8 (Mental and behavioural"
"disorders due to use of opioids, other mental and behavioural disorders); F11.9 (Mental and behavioural disorders due to use of"
"opioids, unspecified mental and behavioural disorder); T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone);"
"T40.4 (Other synthetic narcotics); T50.7 (Analeptics and opioid receptor antagonists); Y45.0 (Opioids and related analgesics)"
"Year/Month: 2017"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 25, 2019 3:51:34 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2017 on CDC WONDER Online Database, released December, 2018. Data are from the Multiple Cause of Death Files, 1999-2017, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on Oct 25, 2019 3:51:34 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the Vintage 2017"
"postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The population figures for"
"year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal series released by NCHS"
"on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26, 2014. The"
"population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012 postcensal"
"series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1 resident"
"population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"11. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
