,Stimulants,13355.84576,135.1444179,9339.063814,124731095.9,12.62122343
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Alcona, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Alcona, Michigan",,92,911.5228376,11889.46165,1093830.472,108.3751582
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,24,1215.805471,7329.331499,175903.956,89.11041336
,45-64,38,1125.925926,14633.85835,556086.6173,164.7664051
,65-84,28,830.1215535,12457.23656,348802.6236,103.4102056
,Missing,*,†,*,*,†
Sex,Male,56,1097.178683,13979.0572,782827.2034,153.3752358
,Female,36,721.5874925,8638.979681,311003.2685,62.33779686
,Missing,*,†,*,*,†
Payer,Medicare,40,†,14864.18313,594567.3252,†
,Medicaid,24,†,11184.58054,268429.9329,†
,Private insurance,*,†,*,*,†
,Uninsured,*,†,*,*,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,90,1666.666667,12008.8133,1080793.197,†
Type of substance or substance-related condition,Alcohol,65,644.0107005,13201.69389,858110.1026,85.02032127
,Cannabis,*,*,*,*,*
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,14,138.709997,6334.569544,88683.97361,8.786681226
,Other drug abuse,*,*,*,*,*
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Alger, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Alger, Michigan",,96,1051.939513,11902.83913,1142672.556,125.210668
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,33,1239.203905,4761.923487,157143.4751,59.00994182
,45-64,34,1135.225376,8740.812521,297187.6257,99.22792178
,65-84,23,1137.487636,13639.23312,313702.3617,155.1445903
,Missing,*,†,*,*,†
Sex,Male,49,986.5109724,9101.585971,445977.7126,89.78814427
,Female,47,1130.079346,14823.29454,696694.8435,167.51499
,Missing,*,†,*,*,†
Payer,Medicare,32,†,14398.82695,460762.4623,†
,Medicaid,31,†,5732.68521,177713.2415,†
,Private insurance,27,†,17339.22984,468159.2056,†
,Uninsured,*,†,*,*,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,91,1750,8450.451786,768991.1126,†
Type of substance or substance-related condition,Alcohol,58,635.5467894,7540.469483,437347.23,47.9232117
,Cannabis,*,*,*,*,*
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,22,241.0694718,6528.00505,143616.1111,15.7370273
,Other drug abuse,15,164.365549,11502.27485,172534.1227,18.9057772
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Allegan, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Allegan, Michigan",,656,673.0345033,11538.12519,7569010.124,77.65556356
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,242,783.5772568,7605.117897,1840438.531,59.59197419
,45-64,278,969.0800711,13750.14935,3822541.52,133.2499571
,65-84,117,850.5997819,11821.08262,1383066.666,100.550103
,Missing,*,†,*,*,†
Sex,Male,421,863.0586306,13219.11853,5565248.899,114.0887433
,Female,235,482.6552199,8526.643511,2003761.225,41.15428998
,Missing,*,†,*,*,†
Payer,Medicare,236,†,12198.53811,2878854.993,†
,Medicaid,223,†,10525.3573,2347154.678,†
,Private insurance,145,†,13074.34797,1895780.456,†
,Uninsured,40,†,7480.158385,299206.3354,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,36,31.11495246,8572.898205,308624.3354,†
,Nonneonatal/nonmaternal,620,535.8686258,11710.29966,7260385.789,†
Type of substance or substance-related condition,Alcohol,401,411.4128595,11672.91818,4680840.192,48.02388649
,Cannabis,135,138.5055761,10612.30378,1432661.01,14.69863249
,Drug-induced mental disorders,40,41.03868922,17819.49491,712779.7964,7.312887137
,Hallucinogens,*,*,*,*,*
,Opioids,103,105.6746248,9561.259869,984809.7665,10.10382549
,Other drug abuse,77,78.99947676,8704.979106,670283.3911,6.876887945
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",53,54.37626322,6927.736285,367170.0231,3.767044118
,Stimulants,41,42.06465645,8546.9729,350425.8889,3.595254788
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Alpena, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Alpena, Michigan",,344,1178.405042,9893.883948,3403496.078,116.5900273
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,104,1273.573353,6618.658558,688340.49,84.29347171
,45-64,175,1938.199136,11169.2809,1954624.157,216.4829058
,65-84,54,859.0518613,13052.37131,704828.0509,112.1266387
,Missing,*,†,*,*,†
Sex,Male,227,1584.531621,10368.31494,2353607.491,164.2892288
,Female,117,787.0308086,8973.406724,1049888.587,70.6234755
,Missing,*,†,*,*,†
Payer,Medicare,157,†,10050.86495,1577985.798,†
,Medicaid,76,†,10461.57202,795079.4734,†
,Private insurance,65,†,11581.06206,752769.0336,†
,Uninsured,18,†,8690.460721,156428.293,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,15,54.94505495,5620.282334,84304.23502,†
,Nonneonatal/nonmaternal,329,1205.128205,10088.72901,3319191.843,†
Type of substance or substance-related condition,Alcohol,246,842.6966292,10845.92002,2668096.324,91.39820238
,Cannabis,42,143.8750343,6087.857288,255690.0061,8.758906759
,Drug-induced mental disorders,15,51.38394081,9388.641702,140829.6255,4.824254095
,Hallucinogens,*,*,*,*,*
,Opioids,48,164.4286106,7859.890431,377274.7407,12.92390863
,Other drug abuse,50,171.2798027,8006.86842,400343.421,13.71414843
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",23,78.78870924,7360.113927,169282.6203,5.798938761
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Antrim, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Antrim, Michigan",,189,821.2392457,8280.777367,1565066.922,68.00499358
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,66,1121.304791,5184.528825,342178.9024,58.13437011
,45-64,78,1082.431307,9906.430359,772701.568,107.2303036
,65-84,42,777.7777778,10439.14945,438444.2769,81.19338462
,Missing,*,†,*,*,†
Sex,Male,110,962.9694476,7655.906296,842149.6926,73.72403857
,Female,79,681.5632819,9150.85101,722917.2298,62.36884046
,Missing,*,†,*,*,†
Payer,Medicare,84,†,8054.423767,676571.5964,†
,Private insurance,28,†,9945.358931,278470.0501,†
,Uninsured,14,†,6652.133495,93129.86893,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,181,905,8478.529035,1534613.755,†
Type of substance or substance-related condition,Alcohol,138,599.6350048,8556.839205,1180843.81,51.30980317
,Cannabis,22,95.59398627,5824.983341,128149.6335,5.568333775
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,19,82.55844269,7302.926783,138755.6089,6.029182622
,Other drug abuse,17,73.8680803,3640.078703,61881.33795,2.688856259
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",15,65.17771791,8308.310911,124624.6637,5.415167449
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Arenac, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Arenac, Michigan",,166,1217.991048,9324.599099,1547883.45,113.5727823
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,59,1558.784676,5520.055027,325683.2466,86.04577188
,45-64,73,1673.160669,9874.641301,720848.815,165.2186145
,65-84,32,1083.643752,15016.81182,480537.9783,162.7287431
,Missing,*,†,*,*,†
Sex,Male,102,1472.286374,10990.29728,1121010.323,161.8086493
,Female,64,955.0813311,6669.892623,426873.1279,63.70289925
,Missing,*,†,*,*,†
Payer,Medicare,62,†,11772.27418,729880.9989,†
,Medicaid,58,†,7245.495116,420238.7167,†
,Private insurance,29,†,9733.176417,282262.1161,†
,Uninsured,15,†,7298.893739,109483.4061,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,11,93.22033898,5904.412389,64948.53628,†
,Nonneonatal/nonmaternal,155,1313.559322,9567.322027,1482934.914,†
Type of substance or substance-related condition,Alcohol,115,843.7889794,10254.38198,1179253.928,86.52534504
,Cannabis,36,264.142637,5324.022965,191664.8268,14.06301466
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,33,242.1307506,7374.136864,243346.5165,17.85505294
,Other drug abuse,12,88.04754567,5850.398856,70204.78627,5.151132605
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",17,124.734023,7114.21434,120941.6438,8.873845754
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Baraga, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Baraga, Michigan",,80,887.6067902,10357.91641,828633.3126,91.93756935
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,22,740.491417,9517.691578,209389.2147,70.47768924
,45-64,35,1315.295002,9712.976937,339954.1928,127.7543002
,65-84,15,900.9009009,10324.56777,154868.5165,93.01412403
,Missing,*,†,*,*,†
Sex,Male,34,685.8987291,10541.14476,358398.9219,72.30157795
,Female,46,1134.122288,10222.48675,470234.3906,115.9355007
,Missing,*,†,*,*,†
Payer,Medicare,25,†,10116.02278,252900.5696,†
,Medicaid,39,†,10003.99612,390155.8485,†
,Private insurance,12,†,11786.31069,141435.7283,†
,Uninsured,*,†,*,*,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,14,202.8985507,11794.10965,165117.5351,†
,Nonneonatal/nonmaternal,66,956.5217391,10053.26935,663515.7774,†
Type of substance or substance-related condition,Alcohol,38,421.6132253,9963.03319,378595.2612,42.00546557
,Cannabis,12,133.1410185,7384.475099,88613.70119,9.83176536
,Drug-induced mental disorders,13,144.2361034,9614.115373,124983.4999,13.86702539
,Hallucinogens,*,*,*,*,*
,Opioids,22,244.0918673,11748.62548,258469.7605,28.6774393
,Other drug abuse,13,144.2361034,7083.282666,92082.67466,10.21665091
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Barry, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,119342.6174,1207.597695,10441.47481,1246112933,126.0910092
"Barry, Michigan",,329,661.3862978,10588.12932,3483494.546,70.02843651
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,87,570.7537886,9712.903314,845022.5883,55.43676365
,45-64,161,1084.90566,10635.06716,1712245.813,115.3804456
,65-84,77,973.2052578,11654.23325,897375.96,113.4196107
,Missing,*,†,*,*,†
Sex,Male,205,825.1157174,11582.27556,2374366.49,95.5671761
,Female,124,498.0119684,8944.581093,1109128.056,44.54508436
,Missing,*,†,*,*,†
Payer,Medicare,142,†,10799.68812,1533555.714,†
,Medicaid,50,†,7427.650776,371382.5388,†
,Private insurance,104,†,11831.12905,1230437.421,†
,Uninsured,17,†,12090.74803,205542.7165,†
,Other,15,†,9320.093606,139801.4041,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,17,31.36531365,8017.581707,136298.889,†
,Nonneonatal/nonmaternal,312,575.6457565,10728.19121,3347195.657,†
Type of substance or substance-related condition,Alcohol,200,402.0585397,11215.55834,2243111.668,45.09311009
,Cannabis,78,156.8028305,10055.26329,784310.5366,15.76693745
,Drug-induced mental disorders,16,32.16468318,10587.77858,169404.4572,3.405525435
,Hallucinogens,*,*,*,*,*
,Opioids,38,76.39112255,8427.350941,320239.3358,6.437747985
,Other drug abuse,28,56.28819556,5950.197392,166605.527,3.349258745
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",16,32.16468318,6698.516958,107176.2713,2.154556757
,Stimulants,16,32.16468318,6527.499645,104439.9943,2.09954958
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Bay, Michigan",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
