,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Adams, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Adams, Indiana",,241,710.0347652,8256.528667,1989823.409,58.62422394
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,115,1059.126911,5325.885196,612476.7975,56.40788336
,45-64,70,875.4377189,11995.69427,839698.599,105.0148323
,65-84,42,848.1421648,10708.83215,449770.9504,90.82612084
,Missing,*,†,*,*,†
Sex,Male,134,799.1412214,7314.243878,980108.6797,58.45113786
,Female,107,623.0348201,9436.586253,1009714.729,58.79321818
,Missing,*,†,*,*,†
Payer,Medicare,58,†,11834.53031,686402.7582,†
,Medicaid,52,†,7211.726158,375009.7602,†
,Private insurance,77,†,8871.668609,683118.4829,†
,Uninsured,48,†,4342.439185,208437.0809,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,15,42.97994269,6755.48571,101332.2856,†
,Nonneonatal/nonmaternal,226,647.5644699,8356.155412,1888491.123,†
Type of substance or substance-related condition,Alcohol,140,412.4683283,9928.580442,1390001.262,40.95224978
,Cannabis,58,170.879736,6816.405827,395351.5379,11.64785628
,Drug-induced mental disorders,20,58.9240469,3902.654454,78053.08908,2.299601941
,Hallucinogens,*,*,*,*,*
,Opioids,45,132.5791055,6728.107857,302764.8536,8.920065217
,Other drug abuse,38,111.9556891,5168.591357,196406.4716,5.786532072
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",13,38.30063049,6002.071711,78026.93225,2.298831308
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Allen, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Allen, Indiana",,4214,1166.679587,6628.517057,27932570.88,77.33355541
Age group,<1,26,490.011308,16858.04107,438309.0678,82.60630754
,17-Jan,133,147.843486,2445.508496,325252.6299,3.615525011
,18-44,1937,1522.643126,4818.306405,9333059.506,73.36561126
,45-64,1717,1863.509084,7872.149568,13516480.81,146.6982223
,65-84,400,858.7560918,10787.36548,4314946.191,92.63715819
,Missing,*,†,*,*,†
Sex,Male,2654,1504.543677,7247.328418,19234409.62,109.0392214
,Female,1560,844.1695482,5575.744397,8698161.259,47.06873628
,Missing,*,†,*,*,†
Payer,Medicare,1021,†,8155.556543,8326823.231,†
,Medicaid,1014,†,6106.042419,6191527.013,†
,Private insurance,789,†,7281.261429,5744915.268,†
,Uninsured,1120,†,5057.383085,5664269.056,†
,Other,270,†,7426.060416,2005036.312,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,133,26.80911107,6347.698859,844243.9483,†
,Nonneonatal/nonmaternal,4081,822.616408,6637.668937,27088326.93,†
Type of substance or substance-related condition,Alcohol,2597,719.0002104,6976.497913,18117965.08,50.16103467
,Cannabis,929,257.2010764,5077.711305,4717193.803,13.05992814
,Drug-induced mental disorders,382,105.7597537,5922.581876,2262426.277,6.263708005
,Hallucinogens,31,8.582597814,7940.822873,246165.5091,0.68152889
,Opioids,618,171.0982403,6318.313588,3904717.797,10.81052336
,Other drug abuse,572,158.3627726,5462.322358,3124448.389,8.650285133
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",179,49.55758093,4885.658684,874532.9044,2.421214256
,Stimulants,387,107.1440437,6081.427299,2353512.365,6.515887121
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Bartholomew, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Bartholomew, Indiana",,735,920.6603703,10875.8441,7993745.411,100.1295865
Age group,<1,15,1439.539347,18293.2278,274398.417,263.3382121
,17-Jan,*,*,*,*,*
,18-44,346,1278.167713,7678.339591,2656705.498,98.14205757
,45-64,268,1267.319242,13731.95263,3680163.305,174.0276779
,65-84,105,862.9191321,13148.53504,1380596.179,113.4612244
,Missing,*,†,*,*,†
Sex,Male,408,1034.299186,12060.25535,4920584.183,124.739123
,Female,327,809.6664768,9398.046568,3073161.228,76.09283254
,Missing,*,†,*,*,†
Payer,Medicare,209,†,11272.93117,2356042.614,†
,Medicaid,170,†,10746.40271,1826888.46,†
,Private insurance,179,†,13816.86042,2473218.015,†
,Uninsured,153,†,7432.734129,1137208.322,†
,Other,23,†,6792.944778,156237.7299,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,59,58.47373637,8728.23741,514966.0072,†
,Nonneonatal/nonmaternal,676,669.9702676,11063.28314,7478779.404,†
Type of substance or substance-related condition,Alcohol,320,400.8317258,13205.30184,4225696.587,52.93103925
,Cannabis,112,140.291104,8583.179977,961316.1574,12.04143795
,Drug-induced mental disorders,85,106.4709272,9872.087395,839127.4286,10.51090298
,Hallucinogens,*,*,*,*,*
,Opioids,192,240.4990355,10120.59728,1943154.677,24.33993884
,Other drug abuse,127,159.0800912,9545.741354,1212309.152,15.18537405
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",58,72.65075031,5975.190538,346561.0512,4.341020758
,Stimulants,110,137.7859058,8090.802603,889988.2864,11.14798565
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Benton, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Benton, Indiana",,65,681.9851012,14268.99291,927484.5389,97.31240572
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,19,646.478394,10804.94675,205293.9882,69.85164621
,45-64,32,1198.053164,19330.99597,618591.8712,231.5956088
,65-84,12,760.4562738,7345.410261,88144.92313,55.85863316
,Missing,*,†,*,*,†
Sex,Male,35,736.6870133,17613.72278,616480.2973,129.7580083
,Female,30,627.6150628,10366.80805,311004.2415,65.06364886
,Missing,*,†,*,*,†
Payer,Medicare,18,†,7499.915889,134998.486,†
,Medicaid,*,†,*,*,†
,Private insurance,22,†,24814.93685,545928.6106,†
,Uninsured,13,†,8650.712394,112459.2611,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,63,562.5,14425.12024,908782.5749,†
Type of substance or substance-related condition,Alcohol,45,472.1435316,17053.34894,767400.7024,80.51628395
,Cannabis,*,*,*,*,*
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,12,125.9049418,9276.431168,111317.174,11.67948526
,Other drug abuse,*,*,*,*,*
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Blackford, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Blackford, Indiana",,129,1040.658277,10416.80509,1343767.857,108.4033444
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,53,1414.464905,11484.71132,608689.6998,162.447211
,45-64,57,1601.573476,9330.34829,531829.8525,149.4323834
,65-84,12,515.9071367,14923.33696,179080.0435,76.99056042
,Missing,*,†,*,*,†
Sex,Male,81,1323.74571,9337.127274,756307.3092,123.5998217
,Female,48,764.6965111,12238.76141,587460.5479,93.58938153
,Missing,*,†,*,*,†
Payer,Medicare,34,†,11403.90794,387732.8701,†
,Private insurance,29,†,5983.372666,173517.8073,†
,Uninsured,17,†,5149.037671,87533.6404,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,17,125,4830.005511,82110.09369,†
,Nonneonatal/nonmaternal,112,823.5294118,11264.80146,1261657.763,†
Type of substance or substance-related condition,Alcohol,61,492.0942239,12761.21253,778433.9646,62.79718979
,Cannabis,24,193.6108422,12816.93849,307606.5238,24.81498256
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,32,258.1477896,5549.163522,177573.2327,14.32504297
,Other drug abuse,17,137.1410132,10095.80488,171628.683,13.84548911
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Boone, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Boone, Indiana",,433,718.8750353,9556.924217,4138148.186,68.70234234
Age group,<1,*,*,*,*,*
,17-Jan,26,168.8530978,2469.636514,64210.54935,4.170057758
,18-44,159,829.7239472,6021.667949,957445.2039,49.96322099
,45-64,180,1023.19236,11933.01239,2147942.231,122.0976712
,65-84,65,895.5635161,14450.07784,939255.0594,129.4096252
,Missing,*,†,*,*,†
Sex,Male,243,818.3195824,10476.12289,2545697.861,85.72816505
,Female,190,622.17565,8381.3175,1592450.325,52.14651663
,Missing,*,†,*,*,†
Payer,Medicare,116,†,12147.06115,1409059.094,†
,Medicaid,68,†,8316.807488,565542.9092,†
,Private insurance,165,†,8885.014406,1466027.377,†
,Uninsured,47,†,11385.10852,535100.1002,†
,Other,37,†,4389.694762,162418.7062,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,425,624.082232,9594.092668,4077489.384,†
Type of substance or substance-related condition,Alcohol,251,416.7150897,10568.58047,2652713.698,44.0408696
,Cannabis,54,89.65185197,8351.467156,450979.2264,7.487244973
,Drug-induced mental disorders,47,78.03031561,13412.26911,630376.6484,10.46563592
,Hallucinogens,*,*,*,*,*
,Opioids,82,136.1379974,6480.168692,531373.8328,8.821971889
,Other drug abuse,56,92.97229094,7110.992905,398215.6027,6.611253012
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",54,89.65185197,7066.621538,381597.563,6.335357081
,Stimulants,22,36.52482858,7146.102311,157214.2508,2.610101619
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Brown, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Brown, Indiana",,98,704.6304285,14167.17811,1388383.455,99.82624783
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,25,668.4491979,14869.03376,371725.8439,99.39193687
,45-64,43,905.8352644,12916.57012,555412.5151,117.0028471
,65-84,27,1026.22577,16431.51886,443651.0091,168.6244809
,Missing,*,†,*,*,†
Sex,Male,58,842.9007412,12913.11552,748960.7003,108.8447464
,Female,40,569.2329586,15985.56886,639422.7546,90.99512659
,Missing,*,†,*,*,†
Payer,Medicare,36,†,15621.30605,562367.0178,†
,Medicaid,23,†,18359.47792,422267.9921,†
,Private insurance,18,†,11038.64466,198695.6038,†
,Uninsured,16,†,8644.16609,138306.6574,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,95,931.372549,14334.9347,1361818.796,†
Type of substance or substance-related condition,Alcohol,53,381.0756399,13771.34368,729881.2151,52.47923606
,Cannabis,14,100.6614898,7192.712117,100697.9696,7.240291173
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,17,122.231809,10427.36445,177265.1956,12.7455562
,Other drug abuse,24,172.5625539,15552.16534,373251.9681,26.8372137
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",*,*,*,*,*
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
"2014 Carroll, Indiana",,,,,,
"Stays for Alcohol and Other Drugs, All-Listed",,,,,,
,,,,,,
,,Total number of discharges,"Rate of discharges per 100,000 population","Mean cost per stay, $","Aggregate costs for all hospital stays, $","Costs for inpatient stays per capita, $"
US Total,,3363014.89,1060.221233,11215.25804,37717079769,118.906547
State Total,,64064.03347,975.521279,10311.27751,660570415.6,100.5869381
"Carroll, Indiana",,103,633.6511843,10542.71917,1085900.075,66.80406488
Age group,<1,*,*,*,*,*
,17-Jan,*,*,*,*,*
,18-44,48,946.1856889,8261.533851,396553.6248,78.16945098
,45-64,40,873.5531775,11023.33352,440933.3407,96.29468022
,65-84,12,432.7443202,15591.88458,187102.6149,67.47299493
,Missing,*,†,*,*,†
Sex,Male,51,632.2836598,14442.92765,736589.3101,91.32027152
,Female,52,634.9981683,6717.514701,349310.7644,42.6560953
,Missing,*,†,*,*,†
Payer,Medicare,24,†,9546.448042,229114.753,†
,Medicaid,26,†,7655.280281,199037.2873,†
,Private insurance,30,†,12989.50876,389685.2628,†
,Uninsured,17,†,12269.29502,208578.0153,†
,Other,*,†,*,*,†
,Missing,*,†,*,*,†
Type of stay,Neonatal/maternal,*,*,*,*,†
,Nonneonatal/nonmaternal,98,566.4739884,10358.89979,1015172.179,†
Type of substance or substance-related condition,Alcohol,58,356.8132882,11384.2999,660289.394,40.6206948
,Cannabis,13,79.97539219,6343.961078,82471.49402,5.073607752
,Drug-induced mental disorders,*,*,*,*,*
,Hallucinogens,*,*,*,*,*
,Opioids,24,147.6468779,6967.645678,167223.4963,10.28751131
,Other drug abuse,12,73.82343894,6305.11618,75661.39415,4.654653593
,"Sedatives, hypnotics, anxiolytics, tranquilizers, barbiturates",12,73.82343894,4414.017676,52968.21211,3.258579644
,Stimulants,*,*,*,*,*
,,,,,,
"Statistic is not reported because the reporting cell draws from fewer than two hospitals, contains fewer than 11 discharges, has a relative standard error (standard error / weighted estimate) greater than 0.30 or equal to 0, or because the county is missing 2% or more of total discharges in the HCUP State Inpatient Database (SID) when compared to the Medicare Hospital Service Area File.",,,,,,
"Statistics for age, sex, and expected payer type cannot be calculated because population estimates are not available for missing categories of age or sex and because population insurance coverage information is not available at the county- or region-level.",,,,,,
"Community-level statistics are from the Agency for Healthcare Research and Quality (AHRQ), Healthcare Cost and Utilization Project (HCUP), State Inpatient Databases (SID), based on data collected by individual States and provided to AHRQ by State Partners. Weighted national estimates are from the HCUP National (Nationwide) Inpatient Sample (NIS).",,,,,,
"Rates of discharges are calculated using HCUP inpatient data as numerators and Claritas county population estimates as denominators, except for the rate of maternal/neonatal stays, which uses the number of inpatient deliveries as the denominator.",,,,,,
"For more information, see ""Calculating Community-Level Statistics for HCUPnet: Methods"" PDF (74 KB)",,,,,,
"Citation: HCUPnet, Healthcare Cost and Utilization Project. Agency for Healthcare Research and Quality, Rockville, MD. https://hcupnet.ahrq.gov/. For more information about HCUP data see http://www.hcup-us.ahrq.gov/",,,,,,
,,,,,,
