region,county.name,death_cost,death_cost_pc,health_cost,health_cost_pc,criminal_cost,criminal_cost_pc,productivity_cost,productivity_cost_pc,total_population,nonfatal_cost,total_cost,per_capita_nf_cost,per_capita_total_cost
16055,kootenai,122750618.0111931,830.9906713639219,9501728.18505917,64.32429923000332,3369432.35005481,22.810205732993108,9087946.502973579,61.52310178297259,147716,21959107.038087558,144709725.04928064,148.65760674596902,979.6482781098908
16057,latah,20068935.403874367,520.0149095399261,1836771.7301780616,47.59339077496079,966458.4794493197,25.042325796111204,1865819.528291123,48.346060899415,38593,4669049.7379185045,24737985.14179287,120.98177747048699,640.9966870104131
16059,lemhi,10095504.160576263,1303.8233450311589,672916.0594527577,86.90637471945728,191531.19477016004,24.736044784987737,388129.53005031176,50.12650523702851,7743,1252576.7842732295,11348080.944849493,161.76892474147354,1465.5922697726323
16061,lewis,4912679.56951931,1284.0249789647962,315364.63490610005,82.4267210941192,95811.93849592148,25.042325796111207,186477.36166330535,48.73950905993344,3826,597653.9350653269,5510333.5045846375,156.20855595016386,1440.23353491496
16063,lincoln,5388061.176852733,1018.1521498210002,424550.2496129027,80.22491489283875,123588.90393845493,23.353912308853918,286937.2630916881,54.220949185882105,5292,835076.4166430456,6223137.593495779,157.79977638757475,1175.951926208575
16065,madison,10813437.986857569,283.7130184934032,1120498.6562682902,29.39861091116887,942789.6109350225,24.736044784987733,1385949.5150479572,36.36326586157205,38114,3449237.78225127,14262675.76910884,90.49792155772866,374.21094005113184
16067,minidoka,18488559.579167012,909.377776753087,1513159.7550950276,74.42623358885582,474808.39115130896,23.353912308853914,1105837.8320032163,54.391708819203004,20331,3093805.9782495527,21582365.557416566,152.17185471691272,1061.54963147
16069,nez perce,36547029.26534694,913.7899553780957,3168639.9224723536,79.22590129947127,1001567.8202154677,25.042325796111207,2550723.886015479,63.776069159031856,39995,6720931.6287033,43267960.89405024,168.04429625461432,1081.83425163271
16071,oneida,4857067.802510703,1137.7530575101202,362764.55555724434,84.97647120104108,114382.6442692094,26.793779402485217,233325.8298936277,54.65585146255041,4269,710473.0297200815,5567540.832230784,166.4261020660767,1304.1791595761968
16073,owyhee,9657352.563874522,850.4185068575663,773088.2310794229,68.0775124233377,269949.7056126883,23.771548574558675,473438.18662644806,41.69057649052907,11356,1516476.1233185593,11173828.68719308,133.53963748842543,983.9581443459916
16075,payette,27931190.53373539,1226.5046561162512,2089101.6045965077,91.73589797551959,541349.4756884245,23.77154857455867,1227994.4132701256,53.92326058359134,22773,3858445.493555058,31789636.02729045,169.43070713366959,1395.9353632499208
16077,power,5629968.044597757,731.5447043396254,482049.95314992464,62.63642842384676,206204.92628152622,26.793779402485214,431712.98835585586,56.09576252025154,7696,1119967.8677873067,6749935.912385063,145.5259703465835,877.0706746862088
16079,shoshone,22371985.146697618,1782.486267763335,1472648.839997246,117.33318779358186,286290.89215479646,22.810205732993104,586370.7692918712,46.7190478282106,12551,2345310.5014439137,24717295.648141533,186.86244135478557,1969.3487091181207
16081,teton,8130111.849730667,778.9701877676216,546699.8866763295,52.3809415230746,258170.099420917,24.736044784987733,905154.1941430938,86.7255144335627,10437,1710024.1802403403,9840136.029971007,163.842500741625,942.8126885092466
16083,twin falls,73568709.70787647,908.7605423738679,6554044.80163741,80.95911063723563,1890615.970963269,23.353912308853918,4607016.144477963,56.908358279018756,80955,13051676.917078642,86620386.62495512,161.2213812251083,1069.9819235989762
16085,valley,13881266.70958393,1402.573174657364,870975.5808001934,88.00399927252636,274211.84722087346,27.70656231392073,877654.6952207371,88.67886179859929,9897,2022842.123241804,15904108.832825735,204.3894233850464,1606.9625980424103
16087,washington,7468531.87219177,744.2483181058067,596490.7226907716,59.44102866873658,238547.48994569623,23.77154857455867,466514.0608046667,46.4886956457067,10035,1301552.2734411345,8770084.145632904,129.70127288900196,873.9495909948085
17001,adams,89323776.72893295,1334.206287307248,3254876.4915568046,48.617253305602844,1579612.038322357,23.5942588884428,3646068.788505346,54.460392067175704,66949,8480557.318384508,97804334.04731746,126.67190426122134,1460.8781915684694
17003,alexander,20104734.492271617,2851.3309448690425,348472.4195291591,49.421701819480795,175001.6139537779,24.819403482311433,258546.99014064658,36.66813078154114,7051,782021.0236235836,20886755.5158952,110.90923608333337,2962.2401809523753
17005,bond,15801816.085186701,922.0876515835153,1111083.779996732,64.83537258544273,425330.11747637094,24.81940348231143,1085275.3464719933,63.32936607760946,17137,2621689.243945096,18423505.329131797,152.98414214536362,1075.071793728879
17007,boone,62737815.47248725,1169.260017006248,5136613.8884257665,95.7323298126168,1268228.118331136,23.63627773839153,3599426.1780131743,67.08338635032754,53656,10004268.184770077,72742083.65725732,186.45199390133587,1355.7120109075838
17009,brown,13939338.635976199,2039.1074657659742,330395.7112108016,48.331730721299245,161290.35376139497,23.5942588884428,448432.7244261417,65.59870164220915,6836,940118.7893983383,14879457.425374538,137.5246912519512,2176.6321570179252
17011,bureau,59457212.07411652,1757.9448901341293,1288336.1270259868,38.0916600740934,888066.0338545168,26.25705262416524,2142662.637040668,63.351151234127734,33822,4319064.797921171,63776276.872037694,127.69986393238636,1885.6447540665156
17013,calhoun,9811228.05373422,1977.2728846703387,271071.0038898074,54.62938409709943,117074.71260445318,23.594258888442802,263658.786594259,53.1355877860256,4962,651804.5030885197,10463032.55682274,131.35923077156784,2108.6321154419065
17015,carroll,16893518.37983263,1141.9940769169627,505116.9704806657,34.1456750139029,349651.4565840259,23.636277738391527,793284.7686685338,53.62568570733007,14793,1648053.1957332254,18541571.575565856,111.40763845962451,1253.4017153765874
17017,cass,16160864.733038828,1236.6746811324479,238022.0002829469,18.214110826671785,308329.77515417046,23.594258888442795,674862.4538508791,51.642367145001465,13068,1221214.2292879964,17382078.962326825,93.45073686011604,1330.1254179925638
17019,champaign,184224075.64019454,892.4720261611982,6459095.681807253,31.291036148664144,5419980.80268019,26.257052624165244,11509498.405479917,55.757670794883815,206420,23388574.88996736,207612650.5301619,113.30575956771321,1005.7777857289113
17021,christian,52615529.787944674,1552.6301283033722,1266580.1344577605,37.37547611124175,799562.2452115496,23.5942588884428,1848804.309930746,54.55631226188462,33888,3914946.689600056,56530476.47754473,115.52604726156918,1668.1561755649413
17023,clark,33005284.89049752,2051.4192858783963,496616.4338694992,30.866830372894473,379608.0312561562,23.594258888442802,863223.7334211983,53.65303831320768,16089,1739448.1985468538,34744733.08904438,108.11412757454497,2159.5334134529417
17025,clay,16957263.982041925,1259.2651108006776,917690.3032114861,68.14869324309268,334218.0872928057,24.81940348231143,661172.4653698023,49.099395913396876,13466,1913080.8558740942,18870344.83791602,142.06749263880099,1401.3326034394788
17027,clinton,29255953.772861242,772.7812819710825,854817.8327372649,22.579582459117358,939612.9770333461,24.81940348231143,2809994.0572495917,74.22457755955391,37858,4604424.867020203,33860378.63988145,121.6235635009827,894.4048454720653
17029,coles,62948006.220315084,1192.151930235883,1617066.0575728493,30.625091049067258,1245824.0578275567,23.594258888442802,2196549.1361463433,41.59973364922433,52802,5059439.25154675,68007445.47186184,95.81908358673441,1287.9710138226174
17031,cook,9026979706.369532,1726.8006114440313,756139230.5403354,144.6443581470061,120326652.65340732,23.01768078954531,355860574.5120497,68.07373868611157,5227575,1232326457.7057924,10259306164.075325,235.735777622663,1962.5363890666945
17033,crawford,30266632.233374216,1556.8454417660726,522466.76892798615,26.87448016706888,482514.02309961646,24.819403482311426,1074195.6110566452,55.25413358657709,19441,2079176.4030842478,32345808.636458464,106.94801723595741,1663.79345900203
17035,cumberland,21982563.96661529,2018.6009152080155,451400.17507600575,41.450888436731475,256941.4792951421,23.594258888442802,591706.8917756756,54.33488446057627,10890,1300048.5461468236,23282612.512762114,119.38003178575056,2137.9809469937663
17037,dekalb,110534445.3841167,1058.1711825242364,3481321.1402947614,33.32747267126272,2468998.2999969022,23.636277738391527,6205406.3795538675,59.40575522749686,104458,12155725.819845531,122690171.20396222,116.36950563715112,1174.5406881613876
17039,de witt,38796430.8276153,2376.9409893159723,437430.3129268451,26.800043678890155,385105.49357716343,23.594258888442802,1008217.4351884882,61.77045920772505,16322,1830753.241692497,40627184.0693078,112.16476177505801,2489.1057510910305
17041,douglas,16190672.8612662,818.9515863058269,627190.549879444,31.72435760644633,466458.49822451413,23.5942588884428,1175925.645044703,59.48030576857375,19770,2269574.6931486614,18460247.55441486,114.7989222634629,933.7505085692899
17043,dupage,1059288434.9311185,1138.3906474605633,53260752.36991174,57.23799144334394,21993887.343461655,23.636277738391527,90995859.79731295,97.79096262636881,930514,166250499.51068634,1225538934.441805,178.66523180810427,1317.0558792686675
17045,edgar,30108149.14671731,1688.8124942067147,1080528.366608871,60.60850160471567,420638.44746315817,23.594258888442795,908026.7185734365,50.932618273134196,17828,2409193.532645466,32517342.679362774,135.13537876629266,1823.9478729730072
17047,edwards,14795258.409120144,2237.6373879492053,369670.60989194113,55.90904565818831,164105.89582504318,24.81940348231143,361615.77208429005,54.69083062375832,6612,895392.2778012743,15690650.686921418,135.41927976425808,2373.056667713463
17049,effingham,43069981.62290663,1253.637839763262,519230.5426509094,15.113242014521754,810604.3583713408,23.5942588884428,1916928.609831198,55.79603591312137,34356,3246763.510853448,46316745.13376008,94.50353681608593,1348.141376579348
17051,fayette,35471322.09506852,1610.5027057919874,793445.6298790566,36.02477320676761,546647.3616979092,24.819403482311426,1188386.1912493217,53.95624023833469,22025,2528479.1828262876,37999801.27789481,114.80041692741374,1725.303122719401
17053,ford,17807459.057480004,1294.3348638959153,598147.4000443339,43.47633377266564,361244.5300032653,26.257052624165237,844359.7508646352,61.37227437597291,13758,1803751.6809122344,19611210.738392238,131.1056607728038,1425.440524668719
17055,franklin,93552793.70903093,2368.2452904597353,2258368.7553833122,57.16955055016865,980440.8957617484,24.81940348231143,1798137.7715734378,45.519018089092924,39503,5036947.422718499,98589741.13174942,127.50797212157302,2495.7532625813083
17057,fulton,50983286.271736644,1414.355876265338,2833080.3869850426,78.59406849349578,946487.9759432845,26.25705262416524,2224669.5423373934,61.715802766870844,36047,6004237.905265721,56987524.17700236,166.5669238845319,1580.92280014987
17059,gallatin,14842113.40463418,2787.2513435932733,385365.998457034,72.3692015881754,132163.32354330836,24.81940348231143,230224.4697098656,43.2346421990358,5325,747753.7917102079,15589867.196344387,140.42324726952262,2927.674590862796
17061,greene,19522423.132404078,1457.9852974162866,709072.7781281946,52.95539791846114,315927.12651624903,23.594258888442795,655082.1059759334,48.923234202832965,13390,1680082.010620377,21202505.143024456,125.4728910097369,1583.4581884260235
17063,grundy,101323241.60210699,2012.8579125532797,1914323.185355355,38.02938506407396,1189802.9487951526,23.636277738391524,4068577.4015820213,80.82516988322979,50338,7172703.535732529,108495945.13783951,142.4908326856953,2155.348745238975
17065,hamilton,9631729.013621163,1167.340808825738,293573.33161066566,35.58033348814273,204784.89813255158,24.819403482311426,440692.1057595672,53.410750910140244,8251,939050.3355027845,10570779.349123947,113.81048788059441,1281.1512967063322
17067,hancock,19545819.40505039,1048.9893954301717,608430.0840992174,32.653361460807034,439631.82586835464,23.5942588884428,1009750.4301319245,54.191511304241104,18633,2057812.3400994965,21603631.745149884,110.43913165349093,1159.4285270836626
17069,hardin,14431249.532206329,3458.243357825624,338270.5971113204,81.06172947791048,103571.37073168559,24.819403482311426,207138.2328629313,49.63772654275852,4173,648980.2007059373,15080229.732912267,155.51885950298043,3613.7622173286045
17071,henderson,14874656.701980105,2135.32252397073,352754.0109066613,50.6393928950131,182906.6285799351,26.257052624165244,395195.4814173097,56.73205303148288,6966,930856.1209039061,15805512.82288401,133.62849855066122,2268.951022521391
17073,henry,41645587.10361906,838.2598398506283,1649294.761019773,33.197696524219985,1304476.6314211534,26.257052624165244,3283872.4236695645,66.09916112134547,49681,6237643.816110491,47883230.91972955,125.5539102697307,963.8137501203589
17075,iroquois,61345806.57662608,2129.027784293263,2467095.2146410737,85.62140676896904,756570.7143126973,26.257052624165244,1610749.3130989007,55.90162119452005,28814,4834415.2420526715,66180221.81867875,167.7800805876543,2296.8078648809174
17077,jackson,92112037.82009727,1556.262043321235,2301078.6103814906,38.87745168583987,1469010.8533110488,24.81940348231143,2129607.9899796965,35.98040126342665,59188,5899697.453672236,98011735.2737695,99.67725643157796,1655.939299752813
17079,jasper,13344395.873448126,1391.2005706263685,392325.21637554275,40.90129445116167,238067.7182023312,24.819403482311426,567120.7223610297,59.124345533885496,9592,1197513.6569389035,14541909.530387029,124.84504346735858,1516.045614093727
17081,jefferson,60729344.93090156,1576.4438109934729,2201081.3990851003,57.13681175103446,956117.8803490831,24.819403482311426,2035104.6073765638,52.828300168122,38523,5192303.886810748,65921648.81771231,134.7845154014679,1711.228326394941
17083,jersey,48769401.34245039,2173.2276343500907,872501.4283786642,38.8797927177338,529478.7637155448,23.5942588884428,1392671.6803086845,62.05925227524105,22441,2794651.8724028934,51564053.21485328,124.53330388141765,2297.7609382315086
17085,jo daviess,25882639.558402784,1166.6203713333987,516207.71180067695,23.26727268550784,524394.4579039544,23.636277738391527,1248966.5559517925,56.29525628557615,22186,2289568.7256564237,28172208.284059208,103.19880670947552,1269.8191780428742
17087,johnson,19866693.811605096,1544.123566889872,543830.482524051,42.26880790642399,319326.44520341884,24.81940348231143,743371.6625331905,57.77799335715766,12866,1606528.5902606603,21473222.401865758,124.86620474589307,1668.9897716357655
17089,kane,396081762.6264182,752.1277643561581,20929542.90710386,39.74353732252948,12447218.401203053,23.636277738391524,43020882.49010791,81.69323412760349,526615,76397643.79841483,472479406.424833,145.0730491885245,897.2008135446825
17091,kankakee,138168056.73014587,1239.2531973320824,8266207.939178925,74.14104866833725,2635279.513886486,23.636277738391524,6511253.4695828725,58.40055850665847,111493,17412740.92264828,155580797.65279415,156.1778849133872,1395.4310822454697
17093,kendall,193435279.4222042,1592.6891234578616,4257455.546686073,35.054635137223535,2870673.203883128,23.636277738391527,12764837.391584147,105.10191179712271,121452,19892966.142153345,213328245.56435755,163.79282467273774,1756.4819481305992
17095,knox,68979780.80398396,1332.8911115316114,2035863.0461161293,39.33882837602661,1358854.9874057996,26.25705262416524,2644781.780907066,51.10491924770185,51752,6039499.814428994,75019280.61841296,116.7008002478937,1449.5919117795054
17097,lake,700051487.4327391,995.9616546440255,34012882.66690792,48.39005060095879,16613703.259538021,23.636277738391527,64929705.25027018,92.37534358188363,702890,115556291.17671612,815607778.6094552,164.40167192123394,1160.3633265652595
17099,lasalle,138168056.73014587,1234.3597331500055,7742137.243822924,69.16636658616987,2939083.1854859367,26.257052624165244,7768955.469471118,69.40595407576825,111935,18450175.89877998,156618232.62892586,164.82937328610336,1399.189106436109
17101,lawrence,32206258.659232754,1942.2421094700733,380445.6349606851,22.94329001089646,411555.34854368813,24.81940348231143,928491.9738661118,55.99396778833143,16582,1720492.9573704852,33926751.61660324,103.75666128153934,2045.9987707516127
17103,lee,58637552.99972586,1688.9669047677246,1569104.7230096033,45.195711821234035,820604.290521477,23.636277738391527,2215941.58066923,63.826878871744626,34718,4605650.59420031,63243203.59392618,132.6588684313702,1821.625773199095
17105,livingston,101323241.60210699,2718.0439294518746,1736448.6594928075,46.58105744655849,978810.4077236318,26.25705262416524,2511551.688152746,67.3735631780875,37278,5226810.755369185,106550052.35747617,140.21167324881122,2858.2556027006863
17107,logan,38718068.94176714,1298.3926539828014,1560836.2931440577,52.34192800617229,703580.8000533644,23.594258888442802,1786832.0953224539,59.92059340450885,29820,4051249.188519876,42769318.130287014,135.85678029912395,1434.2494342819255
17109,mcdonough,22270318.281652696,701.9358364059854,969595.924378464,30.560592693241215,833057.5086068906,26.25705262416524,1418904.6989785708,44.722309042095716,31727,3221558.1319639254,25491876.41361662,101.53995435950218,803.4757907654874
17111,mchenry,469771392.88249606,1529.786386359701,23801921.89218236,77.5097348019342,7258299.076738485,23.636277738391527,28820470.96060045,93.85238180101292,307083,59880691.92952129,529652084.8120173,194.99839434133864,1724.7847807010396
17113,mclean,128956852.94813617,744.322514620939,5268668.708342459,30.410084086615367,4549139.395347125,26.257052624165244,12796284.353273297,73.85852190006175,173254,22614092.456962883,151570945.40509903,130.52565861084236,874.8481732317813
17115,macon,129465523.98343945,1194.2873324179868,5898500.109396681,54.412199821009196,2557712.0405427534,23.594258888442802,5548776.806677524,51.186089135802405,108404,14004988.956616959,143470512.9400564,129.1925478452544,1323.4798802632413
17117,macoupin,92112037.82009727,1981.6711376467722,2855542.549769365,61.43329783075955,1096708.3416525982,23.5942588884428,2668788.0885678288,57.41551758891246,46482,6621038.979989792,98733076.80008706,142.4430743081148,2124.114211954887
17119,madison,571094634.4846029,2140.863605293928,21703563.74436082,81.36019307450103,6620799.253537914,24.819403482311426,17815653.97450336,66.7855778980404,266759,46140016.972402096,617234651.457005,172.96517445485287,2313.828779748781
17121,marion,87515655.70060521,2272.95680078449,2549242.5227925857,66.20893236351935,955621.4922794369,24.81940348231143,1980327.4834216319,51.43306971980448,38503,5485191.498493655,93000847.19909887,142.46140556563526,2415.4182063501253
17123,marshall,16340400.519898014,1354.9254162436164,1500403.5988640597,124.41157536186233,316660.05464743276,26.257052624165237,773855.7845156511,64.16714631141386,12060,2590919.4380271435,18931319.957925156,214.83577429744142,1569.7611905410577
17125,mason,24323040.245973896,1745.96513143162,608466.3835504329,43.67715049532933,365787.000107246,26.25705262416524,789505.389555902,56.672556855638646,13931,1763758.7732135807,26086799.019187476,126.6067599751332,1872.5718914067531
17127,massac,39785915.11493418,2673.2456571211574,357523.76760787715,24.022291715909237,369387.182027241,24.81940348231143,714734.7024787561,48.02356396417094,14883,1441645.6521138742,41227560.76704806,96.8652591623916,2770.110916283549
17129,menard,17153261.186764684,1363.9679696854869,348952.75863876834,27.747515795067457,296721.3997810567,23.594258888442802,871984.1030421071,69.33715832077823,12576,1517658.2614619322,18670919.448226616,120.67893300428851,1484.6469026897755
17131,mercer,16589631.448158484,1038.7346721030922,661526.5214748114,41.42048221619256,419351.3874605431,26.25705262416524,1079978.6061097272,67.6212263546257,15971,2160856.5150450817,18750487.963203564,135.2987611949835,1174.0334332980756
17133,monroe,45497020.27697354,1349.9397761912453,572508.3262041949,16.986865448304155,836488.3555643422,24.819403482311433,3362944.2882097256,99.78174904933465,33703,4771940.969978263,50268961.2469518,141.58801797995022,1491.5277941711956
17135,montgomery,46282303.703184955,1579.5468995319256,778547.7108509312,26.570687377595686,691335.3796902626,23.594258888442805,1545365.869764263,52.741062413032424,29301,3015248.960305457,49297552.663490415,102.90600867907092,1682.4529082109966
17137,morgan,48092942.19778132,1381.941386678007,1684273.8276841429,48.397282482806325,821103.8035766977,23.594258888442795,1807460.6876481473,51.93703306365183,34801,4312838.318908988,52405780.51669031,123.92857443490094,1505.869961112908
17139,moultrie,9543145.805210643,639.8354545900531,1880207.5644417817,126.0615195737031,351908.3713211244,23.594258888442802,892656.1937797434,59.84956042774009,14915,3124772.1295426493,12667917.934753291,209.50533888988596,849.3407934799391
17141,ogle,57451736.56863766,1104.1191637897848,4023579.4513594727,77.32596862358213,1229890.0758394646,23.636277738391524,3371204.782674044,64.78849949406242,52034,8624674.309872981,66076410.87851064,165.75074585603608,1269.8699096458208
17143,peoria,285547317.24230146,1528.4786114951528,12986659.46102077,69.51503313931617,4905290.057141302,26.25705262416524,11885008.819223179,63.61811398914012,186818,29776958.337385252,315324275.5796867,159.39019975262156,1687.8688112477744
17145,perry,33003678.66479871,1528.3018599119569,650147.0062091757,30.10636750216141,535975.0182005152,24.819403482311422,1244548.5300117875,57.63132808575075,21595,2430670.5544214784,35434349.21922019,112.55709907022359,1640.8589589821806
17147,piatt,16649436.533334166,1010.9561317222762,498508.84123521706,30.26952706510517,388573.8496337645,23.5942588884428,1195082.1711287298,72.56555778303053,16469,2082164.8619977115,18731601.39533188,126.4293437365785,1137.3854754588547
17149,pike,19898342.186871447,1239.4631983849163,181357.27001762995,11.296703003465177,378782.23219506076,23.594258888442802,706566.1133816136,44.011842119198555,16054,1266705.6155943042,21165047.80246575,78.90280401110653,1318.3660023960229
17151,pope,11780926.352365626,2768.725347206963,275801.036462667,64.81810492659623,105606.56181723514,24.81940348231143,205307.08918477615,48.25078476727994,4255,586714.6874646783,12367641.039830305,137.88829317618763,2906.61364038315
17153,pulaski,13662351.085690383,2358.831333855384,285687.26706640143,49.32445909295605,143753.9849695478,24.81940348231143,230531.19996787913,39.8016574530178,5792,659972.4520038284,14322323.537694212,113.94552002828529,2472.776853883669
17155,putnam,11662647.909722395,2029.6985572089097,288383.32850477,50.18853611290811,150873.0243784535,26.257052624165244,471159.7530375272,81.99786861077745,5746,910416.1059207506,12573064.015643146,158.4434573478508,2188.1420145567604
17157,randolph,61488871.37170175,1867.0331988735577,1435966.7336102712,43.60134613500551,817402.2342864446,24.81940348231143,2066629.1058751605,62.750625671803014,32934,4319998.073771876,65808869.445473626,131.17137528911994,1998.2045741626778
17159,richland,22241637.09540221,1383.8748814959065,737801.9787083188,45.90604646019903,398897.45276770927,24.81940348231143,827157.1084679457,51.46572352339135,16072,1963856.539943974,24205493.635346185,122.19117346590181,1506.0660549618085
17161,rock island,141870361.8698767,968.1604647996172,8867285.554114798,60.5126764352432,3847603.463334678,26.257052624165244,8990884.89225983,61.35615065417256,146536,21705773.909709305,163576135.77958602,148.12587971358099,1116.2863445131982
17163,st. clair,331603336.1523502,1248.6522755003414,16273893.807251204,61.27934287229008,6591264.163393964,24.81940348231143,15868866.179880224,59.75421144742129,265569,38734024.15052539,370337360.3028756,145.8529578020228,1394.5052333023643
17165,saline,71403304.03005691,2895.6285344116513,1646233.6505688522,66.75995176482633,612021.6704703175,24.819403482311426,1131474.6291506535,45.88485458253187,24659,3389729.9501898233,74793033.98024674,137.4642098296696,3033.0927442413213
17167,sangamon,230280094.55024314,1159.2894373725358,9385528.661706999,47.24917393717749,4686739.99134139,23.594258888442802,12283745.669453582,61.83954646093457,198639,26356014.322501972,256636108.8727451,132.68297928655485,1291.9724166590906
17169,schuyler,15500376.5282338,2151.3360899699933,348413.4862567619,48.357180604685894,169996.63529123037,23.5942588884428,417119.01070489135,57.89299246424585,7205,935529.1322528836,16435905.660486683,129.84443195737455,2281.1805219273674
17171,scott,9967357.440232685,1928.2951132197109,249128.43484212822,48.19664051888726,121958.72419436082,23.5942588884428,294825.02172036044,57.037148717423186,5169,665912.1807568495,10633269.620989535,128.82804812475322,2057.1231613444643
17173,shelby,27807472.960934386,1263.344371493089,229935.99331281384,10.446412853246732,519333.2323935144,23.5942588884428,1202764.5803720467,54.64379539194251,22011,1952033.8060783749,29759506.76701276,88.68446713363204,1352.0288386267212
17175,stark,11781893.827225454,2017.4475731550435,295212.40752859495,50.550069782293654,153341.18732512498,26.257052624165237,367953.75025652064,63.00577915351381,5840,816507.3451102406,12598401.172335695,139.81290155997272,2157.2604747150162
17177,stephenson,61997389.21735682,1339.5283196283046,2555619.7034951854,55.21724398796935,1093957.8425659752,23.63627773839153,2244150.882329455,48.487584692639956,46283,5893728.428390616,67891117.64574744,127.34110641900084,1466.8694260473055
17179,tazewell,202646483.20421398,1496.6505406515064,8787780.586259956,64.90236769763631,3555204.925311974,26.257052624165244,10150715.827224914,74.96835913755476,135400,22493701.338796843,225140184.54301083,166.1277794593563,1662.7783201108628
17181,union,26162428.383416284,1498.5925296950559,1355886.8123670188,77.66564396649208,433297.14599419286,24.819403482311426,924202.7546571678,52.93863871332156,17458,2713386.7130183796,28875815.096434664,155.42368616212508,1654.016215857181
17183,vermilion,147379260.51215562,1851.1959166487336,5267901.403097652,66.16885939604903,2090402.7305676674,26.25705262416524,4278202.001418571,53.737480077607565,79613,11636506.135083891,159015766.6472395,146.16339209782186,1997.3593087465554
17185,wabash,21812011.258261126,1882.4554464711423,651681.537111188,56.24247321232313,287582.42814954254,24.81940348231143,653266.2323884898,56.37923814520495,11587,1592530.1976492205,23404541.455910347,137.44111483983951,2019.896561310982
17187,warren,11554960.411545245,656.1217654616572,294655.28868413664,16.731320690712433,462412.9537641741,26.25705262416524,950551.9328215827,53.97489823528378,17611,1707620.1752698934,13262580.586815137,96.96327155016145,753.0850370118186
17189,washington,22634581.730213977,1575.2370888867686,463114.6594669486,32.2301245366378,356630.0086373329,24.819403482311426,991060.1292614078,68.97210169541428,14369,1810804.7973656892,24445386.527579665,126.0216297143635,1701.258718601132
17191,wayne,15427185.636638613,934.0186254549018,480131.93649817,29.06895540946722,409942.08731733786,24.81940348231143,841163.9964348874,50.92716573438805,16517,1731238.0202503954,17158423.65688901,104.8155246261667,1038.8341500810686
17193,white,22325412.76403765,1549.2999836250972,532468.4028569194,36.95131178743369,357647.60418010765,24.819403482311426,712597.160535501,49.45157255624573,14410,1602713.1675725281,23928125.93161018,111.22228782599085,1660.522271451088
17195,whiteside,71507924.94247241,1251.1228228934024,3219172.304952032,56.32354658301167,1350931.4541377677,23.636277738391527,3164794.3470929805,55.37213449554685,57155,7734898.10618278,79242823.0486552,135.33195881695005,1386.4547817103526
17197,will,976387600.8930308,1424.5972308609712,32836120.294495,47.909504382246006,16199784.76378331,23.63627773839153,63010598.24063117,91.9355424898832,685378,112046503.29890949,1088434104.1919403,163.48132461052074,1588.078555471492
17199,williamson,121842923.59734698,1809.4767078137545,2591973.6213925104,38.49313326292786,1671239.3528849226,24.819403482311433,3805610.2567218225,56.51672592256479,67336,8068823.230999256,129911746.82834624,119.82926266780407,1929.3059704815587
17201,winnebago,755318710.1247976,2614.5004088834653,28138339.06059524,97.39954537478968,6828426.0935103595,23.63627773839153,15987742.597298315,55.34082367806517,288896,50954507.75140392,806273217.8762015,176.3766467912464,2790.8770556747118
17203,woodford,44995455.42212846,1150.102380239973,1694451.0691828409,43.310867499497505,1027254.6698152168,26.257052624165244,3373850.990013733,86.23702144553671,39123,6095556.729011791,51091012.15114025,155.80494156919946,1305.9073218091723
18001,adams,26537853.44017309,762.297229200962,1384749.9296436512,39.776805493455065,699968.0030184108,20.106512021900173,2376087.0368686523,68.25286636798472,34813,4460804.969530715,30998658.409703806,128.13618388333998,890.4334130843021
18003,allen,152926422.39639232,418.3289494245683,17858934.517603017,48.85296600495949,7350237.067285935,20.10651202190017,27866878.02419333,76.2296117631429,365565,53076049.60908228,206002472.0054746,145.18908979000255,563.5180392145709
18005,bartholomew,99136934.71821205,1236.075143301523,8887370.083640654,110.81094327694292,1626244.8517262829,20.276608751870665,7367258.526360103,91.85764281086871,80203,17880873.461727038,117017808.17993909,222.94519483968227,1459.0203381412052
18007,benton,17047175.707221914,1957.4205657620753,509129.2698996094,58.460129739305245,196322.74458430344,22.54251286993954,677599.0408249983,77.80445984900658,8709,1383051.055308911,18430226.762530826,158.80710245825136,2116.227668220327
18009,blackford,27634329.12897826,2235.0638247313377,812163.3623062011,65.687751723245,262524.788843644,21.232998127114527,814912.0593579501,65.9100662696498,12364,1889600.2105077952,29523929.339486055,152.83081612000933,2387.894640851347
18011,boone,107048495.67747462,1729.8250868960413,2430334.5280506406,39.27242143446837,1296783.6918231628,20.955072261378753,8016563.26219871,129.5417759388325,61884,11743681.482072514,118792177.15954714,189.76926963467963,1919.594356530721
18013,brown,24019446.823469575,1605.0415518522937,810754.4988021296,54.17671224872233,303439.44997174456,20.27660875187067,1296937.2629886612,86.66470183686343,14965,2411131.2117625354,26430578.03523211,161.11802283745644,1766.1595746897501
18015,carroll,22162329.009231817,1107.7287454007005,764826.9671423659,38.22796856811945,451008.05498888035,22.54251286993954,1862871.9752980089,93.11100991143144,20007,3078706.9974292554,25241036.006661072,153.88149134949046,1261.610236750191
18017,cass,21640959.998237345,564.6842709069342,929875.8559793569,24.263538669746293,742737.3411415764,19.380475449889794,2544380.5075544612,66.39130851566802,38324,4216993.704675395,25857953.70291274,110.03532263530411,674.7195935422383
