region,county.name,state.name,death_cost,death_cost_pc,health_cost,health_cost_pc,criminal_cost,criminal_cost_pc,productivity_cost,productivity_cost_pc,total_population,nonfatal_cost,total_cost,per_capita_nf_cost,per_capita_total_cost
1021,chilton,alabama,57973950.71444755,1323.4551013456808,1645606.3261093013,37.566632259086894,1035017.9432588668,23.627849406662865,2991003.3843823806,68.27995398658557,43805,5671627.653750548,63645578.3681981,129.4744356523353,1452.9295369980161
1023,choctaw,alabama,21944556.95880979,1663.9791445867295,498217.2374506826,37.778073813366895,284215.6228356007,21.551078467970935,661025.1542877742,50.12322977614303,13188,1443458.0145740574,23388014.973383848,109.45238205748085,1773.4315266442104
1025,clarke,alabama,38586069.5437377,1566.946986547724,927241.0933750274,37.65446064467116,546065.0095303995,22.175228813417238,1299620.5193486975,52.77646779081005,24625,2772926.6222541244,41358996.16599183,112.60615724889846,1679.5531437966224
1027,clay,alabama,25508968.923551377,1902.6604701686713,507304.0000512706,37.838740960041065,316778.57699512906,23.627849406662868,737094.2820023191,54.97831595452518,13407,1561176.8590487188,27070145.782600097,116.44490632122913,2019.1053764899007
1029,cleburne,alabama,25268047.858887065,1691.4149447009215,564900.245261634,37.813792440031726,352976.4422861366,23.62784940666287,973835.4209541422,65.18745705563573,14939,1891712.1085019128,27159759.967388976,126.62909890233033,1818.0440436032516
1031,coffee,alabama,57060225.965640135,1117.22878949034,1914593.3993360158,37.48738862678942,1132555.4611876584,22.175228813417235,3776719.921450314,73.94748539248359,51073,6823868.781973988,63884094.74761412,133.61010283269022,1250.8388923230302
1033,colbert,alabama,61790507.53556906,1135.1245987979987,2036878.933227735,37.4185530123585,1116305.1145122247,20.50712068544548,3289314.411536913,60.42646112862888,54435,6442498.459276873,68233005.99484593,118.35213482643286,1253.4767336244315
1035,conecuh,alabama,23118092.88567511,1827.6617033500759,478229.3893091896,37.80768355673884,280494.46926091454,22.17522881341723,513404.0176253733,40.58850641357999,12649,1272127.8761954773,24390220.761870585,100.57141878373605,1928.2331221338118
1037,coosa,alabama,20710352.90686013,1890.493190950263,415034.09783772955,37.88535808651114,258843.09024999168,23.627849406662865,677216.0907208215,61.81799093754646,10955,1351093.2788085428,22061446.185668673,123.33119843072048,2013.8243893809833
1039,covington,alabama,52292652.196351886,1393.7645511967773,1409136.0176050223,37.55793111770096,831992.4098506012,22.175228813417235,1948296.6869467068,51.92826799612748,37519,4189425.1144023305,56482077.31075422,111.66142792724567,1505.425979124023
1041,crenshaw,alabama,22955409.911883138,1655.5178070015245,523947.8626935981,37.78651829609102,307481.72272684344,22.175228813417238,714805.4883875285,51.55095113136654,13866,1546235.0738079702,24501644.985691108,111.51269824087481,1767.0305052423992
1043,cullman,alabama,96222502.3067292,1177.710761009133,3348220.21924468,40.98038284083424,1675493.2813629517,20.507120685445475,4607544.493375951,56.39382266717197,81703,9631257.993983584,105853760.30071278,117.88132619345168,1295.5920872025847
1045,dale,alabama,58526085.67744155,1184.9064781941074,1851992.1468688527,37.49503263354833,1095301.0767811174,22.17522881341723,2976622.7496215277,60.264060689197414,49393,5923915.973271498,64450001.65071305,119.93432213616299,1304.8408003302704
1047,dallas,alabama,64478382.09892634,1582.097462861645,1529092.4808410844,37.519138285881105,878314.2029621552,21.551078467970928,1723932.4456493543,42.299900518938884,40755,4131339.129452594,68609721.22837894,101.37011727279092,1683.467580134436
1049,dekalb,alabama,80185418.58894101,1126.2946117501617,2884925.925708821,40.52203733051691,1459983.9500796054,20.50712068544548,3414754.6126065925,47.964078610649665,71194,7759664.4883950185,87945083.07733603,108.99323662661206,1235.2878483767738
1051,elmore,alabama,84738244.26826857,1046.2932530129842,3025943.7331089424,37.3624039450906,1745400.2940424976,21.551078467970928,6631607.276164551,81.88281465587366,80989,11402951.303315992,96141195.57158457,140.7962970689352,1187.0895500819195
1053,escambia,alabama,77388011.61312841,2057.0429178684353,1875107.8938075814,49.84205347565406,834254.2831895697,22.17522881341723,1929123.6567394824,51.27784101271849,37621,4638485.833736634,82026497.44686504,123.2951233017898,2180.338041170225
1055,etowah,alabama,120278127.8834115,1166.254197372411,4496611.737725836,43.60054820740252,2114940.3705313634,20.507120685445482,5708449.272426124,55.35090245923791,103132,12320001.380683323,132598129.26409481,119.4585713520859,1285.712768724497
1057,fayette,alabama,24413316.169673014,1465.6490466274247,627796.273479734,37.689636397894816,341587.1092574654,20.507120685445482,783658.1387861599,47.04677545693462,16657,1753041.5215233592,26166357.691196375,105.24353254027491,1570.8925791676998
1059,franklin,alabama,40104873.28156242,1272.8877164300764,1182882.5353656483,37.5434835232059,646117.8514363308,20.507120685445482,1464048.1829058817,46.46739400469361,31507,3293048.5697078607,43397921.85127028,104.517998213345,1377.4057146434216
1061,geneva,alabama,40271366.076954246,1515.5564532949813,1000090.3134519344,37.63699809769435,589240.1800301227,22.175228813417235,1326440.7074536718,49.91873804958873,26572,2915771.200935729,43187137.277889974,109.73096496070032,1625.2874182556818
1063,greene,alabama,18399305.692818344,2156.2528645046696,323216.95451263926,37.87846648454697,183895.35256719595,21.55107846797093,298431.9285923546,34.97385779823679,8533,805544.2356721899,19204849.928490534,94.4034027507547,2250.656267255424
1065,hale,alabama,25716386.606591765,1714.9974395859797,566038.9712884891,37.74851425731838,323158.42162722413,21.55107846797093,648059.2195232416,43.21835408624486,14995,1537256.6124389549,27253643.21903072,102.51794681153417,1817.5153863975138
1067,henry,alabama,25875503.846770242,1512.302971757466,645699.3469563068,37.738126648527576,379418.1649975688,22.17522881341723,1012478.1937911041,59.17464604272964,17110,2037595.70574498,27913099.552515224,119.08800150467445,1631.3909732621405
1069,houston,alabama,89619348.72698762,860.830567554728,3651950.879596271,35.07848464667721,2308618.7213072414,22.175228813417235,6683786.026303126,64.20050357612408,104108,12644355.627206638,102263704.35419425,121.45421703621852,982.2847845909464
1071,jackson,alabama,64355313.41731556,1229.8917061750478,1958434.8748915952,37.42756707739164,1073055.5969866202,20.507120685445482,2719049.9459149484,51.96364992384184,52326,5750540.417793164,70105853.83510873,109.89833768667897,1339.790043861727
1073,jefferson,alabama,1162688569.5396445,1763.091877505299,30574000.68103711,46.362176145690576,15581621.569717892,23.62784940666286,52959284.333263576,80.307045663518,659460,99114906.58401857,1261803476.123663,150.29707121587143,1913.3889487211702
1075,lamar,alabama,20836256.449348964,1486.0749197167793,529001.6316775203,37.729236978640635,287530.3391306311,20.507120685445482,687763.2660311984,49.05236902012684,14021,1504295.2368393498,22340551.686188314,107.28872668421296,1593.3636464009924
1077,lauderdale,alabama,73495944.53421512,793.7784267654728,3161950.294389813,34.150019379952624,1898754.304265397,20.50712068544548,5303603.784072229,57.280524722672304,92590,10364308.382727439,83860252.91694257,111.9376647880704,905.7160915535433
1079,lawrence,alabama,45844989.64212655,1377.2227121523238,1249328.6451986753,37.53090138183956,682641.0333771092,20.507120685445482,1858985.1639570466,55.845504805246534,33288,3790954.8425328312,49635944.48465938,113.88352687253158,1491.1062390248553
1081,lee,alabama,51803821.83157465,330.80979732418024,3699611.4004555885,23.62504645973798,3374834.2348488434,21.551078467970928,9268755.467934273,59.1885889763806,156597,16343201.103238706,68147022.93481335,104.36471390408951,435.1745112282697
1083,limestone,alabama,89622557.50998242,977.3985223837986,3420205.0438944134,37.29979872287926,1880400.4312519236,20.507120685445482,7713034.997577131,84.1162004207114,91695,13013640.472723467,102636197.98270589,141.92311982903612,1119.3216422128348
1085,lowndes,alabama,21002293.239136916,2026.8570970022115,392032.29489997425,37.83365131248545,223312.27508511473,21.551078467970925,447940.3264892404,43.22913785844821,10362,1063284.8964743293,22065578.135611244,102.61386763890458,2129.470964641116
1087,macon,alabama,33565777.9698692,1733.948650163715,729599.014016527,37.68979305798776,417185.7769829812,21.551078467970925,719513.9008002238,37.16881396839673,19358,1866298.691799732,35432076.66166893,96.4096854943554,1830.3583356580705
1089,madison,alabama,104241044.16562329,295.1223317534272,10779256.999739587,30.517724431828917,7243381.618668255,20.507120685445482,28928787.277966212,81.90181923645567,353213,46951425.896374054,151192470.06199735,132.92666435373005,428.0489961071573
1091,marengo,alabama,30798638.650424816,1559.9776452628687,744020.2622951819,37.68526881908433,425482.94219315,21.551078467970925,932749.1609515743,47.24455052178364,19743,2102252.3654399063,32900891.015864722,106.48089780883889,1666.4585430717075
1093,marion,alabama,40751673.94069998,1355.7679799288037,1128805.9439083547,37.55425989448249,616403.0335631202,20.50712068544548,1378456.571607395,45.85988993304262,30058,3123665.54907887,43875339.48977885,103.9212705129706,1459.6892504417742
1095,marshall,alabama,84109724.91276348,887.8140230188886,3379542.654725069,35.672514246923825,1942803.5994977339,20.50712068544548,5240167.752334082,55.31220579212229,94738,10562514.006556883,94672238.91932036,111.49184072449158,999.3058637433803
1097,mobile,alabama,264611881.34350526,638.6531476113255,13205461.535030177,31.871998839156845,9187818.203805536,22.175228813417235,24046386.564605333,58.03707826795518,414328,46439666.30344105,311051547.6469463,112.08430592052926,750.7374535318547
1099,monroe,alabama,33232579.210064914,1528.2860064412469,819417.2818943023,37.68302055158898,482200.35054775793,22.17522881341724,1095541.133911188,50.38128921182746,21745,2397158.7663532486,35629737.97641816,110.2395385768337,1638.5255450180805
1101,montgomery,alabama,92141344.15439291,405.69454101088814,5732957.702057153,25.24197649725763,4894680.941645557,21.551078467970928,14686000.298686398,64.66185408016202,227120,25313638.94238911,117454983.09678203,111.45490904539058,517.1494500562787
1103,morgan,alabama,120278127.8834115,1009.4088293882147,4267044.758216346,35.81027348973493,2443566.979515627,20.50712068544548,7892371.295036766,66.23506210324837,119157,14602983.032768738,134881110.91618022,122.55245627842878,1131.9612856666433
1105,perry,alabama,19474641.23052665,2011.843102327133,366381.76995006885,37.8493563998005,208614.43956995857,21.551078467970928,273153.11652034405,28.218297161192567,9680,848149.3260403714,20322790.55656702,87.61873202896399,2099.4618343560974
1107,pickens,alabama,34713594.54677779,1721.0507955764895,761309.6535368161,37.74465312527596,476573.72253239003,23.627849406662868,1093998.1058764036,54.238874857531165,20170,2331881.4819456097,37045476.028723404,115.61137738947,1836.6621729659596
1109,pike,alabama,49642366.256016195,1491.3439557790186,1250441.4760346927,37.56546027081722,717370.7489633482,21.551078467970925,1391767.1928480836,41.81113326067484,33287,3359579.4178461246,53001945.67386232,100.92767199946299,1592.2716277784818
1111,randolph,alabama,37057242.2268161,1644.7954827703552,849813.6344461123,37.71920259414613,532335.4471321143,23.627849406662865,1243175.125869666,55.17865627472996,22530,2625324.207447893,39682566.434264,116.52570827553897,1761.3211910458942
1113,russell,alabama,47456470.17751749,811.4991480423647,1982660.3088744313,33.90322005599233,1260307.06880694,21.55107846797093,3048407.4858979643,52.12735099004727,58480,6291374.863579336,53747845.04109682,107.58164951401052,919.0807975563752
1115,st. clair,alabama,136315211.6011997,1567.9769442377778,4145244.5738149374,47.6810169871854,2054134.343867049,23.62784940666286,7357746.919734583,84.63308970558661,86937,13557125.83741657,149872337.43861625,155.9419560994349,1723.9189003372126
1117,shelby,alabama,200463546.4723525,960.4378403339986,7547311.103452107,36.159807127467325,4931628.356008081,23.627849406662868,23415434.01061727,112.18532879114834,208721,35894373.470077455,236357919.94242996,171.9729853252785,1132.410825659277
1119,sumter,alabama,24348673.472830944,1860.9502807116282,494312.1735882332,37.779897094790066,281974.3106749316,21.551078467970928,425174.37693603826,32.49574877224383,13084,1201460.861199203,25550134.334030148,91.82672433500481,1952.7770050466331
1121,talladega,alabama,80800173.87564819,998.9142255420852,2941511.645557145,36.365241390034925,1911209.482806146,23.627849406662865,4884088.84046651,60.380882707775065,80888,9736809.9688298,90536983.84447798,120.37397350447284,1119.288199046558
1123,tallapoosa,alabama,56576386.00751253,1388.1731771398697,1529129.7712672933,37.51913267414106,878335.7540406232,21.551078467970928,2168097.3178426865,53.19700946713825,40756,4575562.843150603,61151948.85066313,112.26722060925023,1500.44039774912
1125,tuscaloosa,alabama,96222502.3067292,470.70061395300553,6301222.481850576,30.82427935003021,4830099.4871076485,23.62784940666286,14491726.433853155,70.89053356676885,204424,25623048.40281138,121845550.70954058,125.34266232346191,596.0432762764674
1127,walker,alabama,48651937.59834731,749.3329061614938,2098352.6012769877,32.31864403525479,1331465.8247439188,20.507120685445482,3610702.5084539987,55.61172560651191,64927,7040520.934474905,55692458.53282222,108.43749032721217,857.7703964887061
1129,washington,alabama,25252428.72550362,1507.9677968173664,632045.5132845169,37.74307376594511,371346.381709485,22.175228813417235,997710.8614221867,59.57905538171424,16746,2001102.7564161886,27253531.48191981,119.49735796107659,1627.4651547784433
1131,wilcox,alabama,22568198.52382571,2066.874120691062,412973.8084155714,37.82157783822432,235316.22579177452,21.551078467970925,336804.2190601446,30.845701901286255,10919,985094.2532674905,23553292.7770932,90.2183582074815,2157.0924788985435
1133,winston,alabama,34026255.693952486,1419.6535252817291,901343.6290988473,37.60612604718155,491514.6685887574,20.507120685445486,1208214.8284789056,50.40949718286489,23968,2601073.1261665104,36627328.82011899,108.52274391549192,1528.176269197221
2013,aleutians east,alaska,7692882.685904823,2304.638312134459,845456.7616338126,253.28243308382642,165463.0713171027,49.56952406144479,340948.95893723326,102.1416893161274,3338,1351868.7918881485,9044751.47779297,404.9936464613986,2709.631958595857
2016,aleutians west census area,alaska,11231705.160973437,1941.8577387575099,1460084.6316672603,252.43510229378637,286710.1271713967,49.569524061444795,674666.6495578296,116.64361161096639,5784,2421461.4083964867,13653166.569369923,418.64823796619754,2360.505976723707
2020,anchorage,alaska,293832902.4830667,985.2725374568419,55695649.60943696,186.75714514020274,16183797.465411976,54.26707172575061,31475307.776966847,105.5421503125722,298225,103354754.85181579,397187657.3348825,346.5663671785256,1331.8389046353675
2050,bethel,alaska,47243002.587387204,2630.8961734915188,4502278.852979366,250.7255584440255,895447.7153882897,49.86622015861723,790044.7926880517,43.99648007395733,17957,6187771.361055708,53430773.94844291,344.58825867660005,2975.484432168119
2070,dillingham,alaska,12337008.324871952,2480.299220923191,1256767.4924068153,252.66736879911846,246558.8126816264,49.569524061444795,287707.50947961956,57.84228176108154,4974,1791033.8145680614,14128042.139440013,360.0791746216448,2840.3783955448357
2090,fairbanks north star,alaska,83952257.85230476,839.2624071768228,14188553.498324336,141.84156409837286,4988167.86868664,49.866220158617224,8476564.51742069,84.73937596765693,100031,27653285.884431668,111605543.73673642,276.44716022464706,1115.7095674014697
2100,haines,alaska,4988819.166832063,1966.4245829058193,642459.9572479369,253.23608878515446,113775.88365331647,44.846623434496045,147520.03486703805,58.14743195389754,2537,903755.8757682913,5892575.042600354,356.230144173548,2322.654727079367
2110,juneau,alaska,118816290.25573826,3663.3252221661915,8086861.5090825725,249.33284544251626,1454555.384474445,44.84662343449605,2851874.585252923,87.92854983205658,32434,12393291.478809942,131209581.7345482,382.1080187090689,4045.4332408752603
2122,kenai peninsula,alaska,109137935.20799617,1882.954662755925,13270141.842782076,228.94949781373813,2873099.184125402,49.5695240614448,4380209.714920865,75.57167258882464,57961,20523450.741828345,129661385.94982451,354.0906944640076,2237.0453572199326
2130,ketchikan gateway,alaska,23142387.41720789,1683.6949739692898,3445062.4024311462,250.64113513504157,616416.8391071483,44.84662343449606,1008761.3518604934,73.39114964427017,13745,5070240.593398788,28212628.010606676,368.8789082138078,2052.573882183098
2150,kodiak island,alaska,25495830.86144426,1851.1457824326044,3458449.134656452,251.103545680422,682721.0548982793,49.5695240614448,1226739.7267820018,89.06844745385914,13773,5367909.916336733,30863740.777780995,389.7415171957259,2240.8872996283303
2170,matanuska-susitna,alaska,109137935.20799617,1079.131212814517,16807702.794197626,166.19076278437362,5013213.8159542205,49.56952406144481,8651182.06105163,85.54093104317624,101135,30472098.671203475,139610033.87919965,301.30121788899464,1380.4324307035117
2180,nome,alaska,23518748.621930078,2383.093385543629,2483455.7442292017,251.64208574619533,492129.72674539353,49.86622015861724,560701.6745430813,56.81443657341993,9869,3536287.1455176766,27055035.767447755,358.3227424782325,2741.416128021862
2185,north slope,alaska,18785741.13992278,1925.3603710077666,2455442.6615834436,251.65959429983025,486544.7100876284,49.86622015861724,1129208.2102525262,115.73313623578213,9757,4071195.5819235984,22856936.72184638,417.2589506942296,2342.6193217019963
2188,northwest arctic,alaska,19712481.358016077,2555.085075569161,1944334.9143407417,252.02007962938973,384717.88852373196,49.86622015861723,450187.4000820371,58.35222295295361,7715,2779240.202946511,22491721.560962588,360.2385227409606,2915.3235983101217
2195,petersburg,alaska,6472442.1103891535,1976.318201645543,828058.3346770881,252.84223959605742,146872.69174797458,44.84662343449605,207955.268175362,63.497791809270836,3275,1182886.2946004246,7655328.404989578,361.1866548398243,2337.5048564853673
2198,prince of wales-hyder,alaska,13771802.255337458,2127.5764336995917,1629864.5808453036,251.79431188711627,290292.19349149294,44.84662343449605,339053.90261178196,52.37971614580287,6473,2259210.6769485786,16031012.932286037,349.0206514674152,2476.597085167007
2220,sitka,alaska,14575687.674943758,1654.4480902319817,2214143.5615195897,251.32163013843243,395098.75245791016,44.846623434496045,685085.9157056141,77.76230598247606,8810,3294328.229683114,17870015.904626872,373.93055955540456,2028.3786497873862
2240,southeast fairbanks,alaska,14388642.95297847,2088.6402892986603,1737365.2042407098,252.1941071622456,343528.3906727141,49.86622015861723,495198.40679881774,71.882480301759,6889,2576092.0017122417,16964734.95469071,373.94280762262184,2462.5830969212816
2261,valdez-cordova,alaska,17309711.137753885,1833.8501046460308,2375632.008551502,251.68259440104907,467886.73761597753,49.56952406144481,770853.7255325133,81.66688478996858,9439,3614372.471699993,20924083.60945388,382.91900325246246,2216.7691078984935
2290,yukon-koyukuk,alaska,15412592.93356811,2826.442863298755,1377175.4820945556,252.55372860710722,271920.4985249398,49.86622015861724,230852.28792513665,42.33491434533956,5453,1879948.2685446322,17292541.20211274,344.754863111064,3171.1977264098186
4001,apache,arizona,135329591.54689443,1890.0253002275695,8236024.6703306455,115.02506452795517,1814437.694639095,25.34060074633523,2271057.261023892,31.717790858130947,71602,12321519.625993634,147651111.17288807,172.08345613242136,2062.108756359991
4003,cochise,arizona,169484905.32071754,1339.6321834449204,13825557.1699859,109.27912019022021,3076716.073112651,24.318790296189025,5797375.37031954,45.823258483666415,126516,22699648.613418087,192184553.93413562,179.42116897007563,1519.053352414996
4005,coconino,arizona,282474842.2011959,2037.4847063322434,25412163.035079632,183.2973624671242,3513195.5468711704,25.340600746335234,7839601.9741447605,56.54687334837067,138639,36764960.55609556,319239802.75729144,265.1848365618301,2302.6695428940734
4007,gila,arizona,156089195.67036343,2937.043854932043,11311168.18745994,212.83598057126616,1292422.110290966,24.31879029618903,2022757.1792725094,38.061100372048344,53145,14626347.477023415,170715543.14738685,275.21587123950354,3212.259726171547
4009,graham,arizona,90305770.45393912,2395.378526629685,5167854.110312732,137.07835836373295,916818.3941663262,24.31879029618902,1773938.0053537744,47.0540584974476,37700,7858610.509832833,98164380.96377195,208.45120715736957,2603.8297337870545
4011,greenlee,arizona,16044906.504604043,1712.7355363582456,909664.0060065179,97.10333112793744,227818.42749469882,24.31879029618903,594886.114286487,63.50193363433892,9368,1732368.5477877038,17777275.05239175,184.9240550584654,1897.659591416711
4012,la paz,arizona,57052102.13494211,2786.1553027759,3110586.451548512,151.90635598713249,497975.8688950627,24.31879029618903,563851.0932072533,27.535825228659142,20477,4172413.413650828,61224515.54859293,203.76097151198067,2989.9162742878807
4013,maricopa,arizona,9208679855.758986,2216.0215713481925,619650013.9203188,149.115597354042,116281514.64290586,27.982550032572693,307644754.55105275,74.0331321183782,4155501,1043576283.1142774,10252256138.873262,251.13127950499288,2467.152850853185
4015,mohave,arizona,271175848.51314807,1324.8059197187374,49348349.186760984,241.08704919493766,5186992.907368106,25.340600746335237,8681655.557850506,42.413469853830925,204691,63216997.651979595,334392846.16512764,308.8411197951038,1633.647039513841
4017,navajo,arizona,145611777.60575458,1349.4817297710383,14251752.352835473,132.08052077658868,2734301.501731064,25.34060074633523,4104263.0756057687,38.03695089623704,107902,21090316.930172306,166702094.53592688,195.45807241916097,1544.9398021901993
4019,pima,arizona,2056416851.2247062,2041.6009531080015,146329631.36541834,145.27536801969939,26692039.44280232,26.49973089569228,53863979.77768378,53.47590513412543,1007257,226885650.58590442,2283302501.810611,225.25100404951706,2266.851957157519
4021,pinal,arizona,429361760.14581776,1058.7486718741268,52739068.66639203,130.04748929540838,9862169.26034561,24.31879029618903,22588175.015062366,55.69941833929423,405537,85189412.9418,514551173.08761775,210.06569793089162,1268.8143698050185
4023,santa cruz,arizona,73407053.1383973,1583.4818831355387,2913261.5344722043,62.842692404163344,1127370.480550731,24.31879029618903,1651317.2814204658,35.62097763968389,46358,5691949.296443401,79099002.43484071,122.78246034003627,1706.264343475575
4025,yavapai,arizona,305072829.57729155,1380.5949603447114,37559698.109490715,169.97492039484965,5599563.228119189,25.340600746335234,10123081.697851999,45.811603722878914,220972,53282343.0354619,358355172.61275345,241.12712486406377,1621.722085208775
4027,yuma,arizona,235680769.96447188,1153.7087147824411,17857521.012574293,87.4164558259177,4967866.800495791,24.31879029618903,7728458.713268045,37.8324891363761,204281,30553846.52633813,266234616.49081,149.56773525848283,1303.2764500409241
5001,arkansas,arkansas,21198663.3196602,1155.1146098332717,185313.6931383989,10.097738292196976,443799.0033307093,24.182596083844228,1104458.2122935622,60.181899100564635,18352,1733570.9087626706,22932234.228422873,94.46223347660585,1249.5768433098776
5003,ashley,arkansas,23709436.08739091,1141.4682050643162,1360028.0244311087,65.47725311401034,502296.7032575284,24.182596083844228,1132654.1698985018,54.53055557741572,20771,2994978.897587139,26704414.98497805,144.19040477527028,1285.6586098395865
5005,baxter,arkansas,38378130.358693175,933.9335253861527,3851076.2339559556,93.71611305954677,928258.618980256,22.58921516998652,1891661.1950245895,46.03366011302629,41093,6670996.047960801,45049126.40665398,162.3389883425596,1096.2725137287123
5007,benton,arkansas,152908571.95799777,607.2065377586549,16988982.23617818,67.46398159095149,5950166.141551884,23.628366517561478,23587715.182708193,93.66783487889586,251823,46526863.56043826,199435435.518436,184.76018298740885,791.9667207460637
5009,boone,arkansas,35117288.599070594,943.7087122183864,2289396.4641877506,61.52306955250324,840589.8749055384,22.58921516998652,2062982.4785965185,55.43863481125762,37212,5192968.817689807,40310257.4167604,139.55091953374736,1083.2596317521338
5011,bradley,arkansas,12942249.20177346,1177.2102239197252,337016.9536465331,30.654625581820362,265863.46134578343,24.182596083844228,556703.3629648968,50.63701682416744,10994,1159583.7779572133,14101832.979730673,105.47423848983203,1282.6844624095572
5013,calhoun,arkansas,6407066.229062095,1233.5514495691366,342814.768879648,66.0020733306985,122487.05834891008,23.582414006336172,308388.36306120426,59.37396285352412,5194,773690.1902897623,7180756.419351857,148.95845019055878,1382.5098997596951
5015,carroll,arkansas,59804375.99024202,2152.6303358376654,1609738.4057038245,57.94177545546845,656443.2785908927,23.628366517561467,1597910.2795502841,57.51602762761083,27782,3864091.9638450015,63668467.95408702,139.08616960064074,2291.7165054383063
5017,chicot,arkansas,15824636.116665479,1437.5577867610355,723568.7203544801,65.73117009034158,266202.0176909572,24.18259608384422,476004.81455256033,43.24171643827765,11008,1465775.5525979977,17290411.669263475,133.15548261246346,1570.7132693734989
5019,clark,arkansas,24233861.48822155,1077.2999105677507,478695.3685463672,21.28007861953177,584857.8616279548,25.999460396886185,1264921.6259527141,56.23123476117867,22495,2328474.856127036,26562336.344348583,103.51077377759661,1180.8106843453472
5021,clay,arkansas,21056665.612237226,1386.218934314498,853129.0217093041,56.163859230368935,400542.94175478636,26.368857258379617,824500.5194016978,54.279165200901765,15190,2078172.482865788,23134838.095103014,136.8118816896503,1523.0308160041484
5023,cleburne,arkansas,25181178.67077753,992.9095331720961,2052116.486308682,80.91622910408431,572885.0859260282,22.589215169986524,1370492.3410729985,54.03936520929768,25361,3995493.9133077087,29176672.584085237,157.5448094833685,1150.4543426554646
5025,cleveland,arkansas,9387965.82337347,1126.7361765930714,533618.055919898,64.04441381659841,201489.39057059007,24.182596083844224,523579.2605825428,62.8395656004012,8332,1258686.7070730308,10646652.530446501,151.06657550084384,1277.8027520939152
5027,columbia,arkansas,26745889.575047426,1114.7836601803695,2036449.2522659767,84.88034562629113,565789.2768400178,23.582414006336187,1162657.4139700981,48.460212319527265,23992,3764895.9430760927,30510785.51812352,156.92297195215457,1271.7066321325242
5029,conway,arkansas,23826691.440462556,1137.0951341253487,1311263.2185070273,62.578181660161654,544792.6931563528,25.99946039688617,1362260.2166244718,65.01194123434531,20954,3218316.128287852,27045007.568750408,153.58958329139313,1290.6847174167417
5031,craighead,arkansas,44502341.23150906,426.8973508001176,12453790.681561673,119.46540569001854,2748847.8937570415,26.368857258379617,7045538.75889163,67.58569881714051,104246,22248177.334210344,66750518.5657194,213.41996176553866,640.3173125656563
5033,crawford,arkansas,55590246.62797323,894.8992518870753,7610377.633091959,122.51288064991321,1522797.7893257625,24.514203211992506,4109513.1550316038,66.15549437421085,62119,13242688.577449325,68832935.20542255,213.18257823611657,1108.0818301231918
5035,crittenden,arkansas,59902010.64327315,1215.5933812913095,4641359.733815948,94.18725869182896,1299404.5479784308,26.368857258379617,3084502.985372855,62.59391585236525,49278,9025267.267167233,68927277.91044039,183.15003180257384,1398.7434130938834
5037,cross,arkansas,23120759.429919902,1347.0496055651306,1126965.2697706097,65.65866172049695,452595.0659828276,26.36885725837961,1025814.3225944943,59.76545808637231,17164,2605374.6583479317,25726134.088267833,151.79297706524886,1498.8425826303794
