region,county.name,state.name,death_cost,death_cost_pc,health_cost,health_cost_pc,criminal_cost,criminal_cost_pc,productivity_cost,productivity_cost_pc,total_population,nonfatal_cost,total_cost,per_capita_nf_cost,per_capita_total_cost
1023,choctaw,alabama,19914693.28054094,1486.725888804848,508413.9818780094,37.95550443284878,295325.0208185325,22.04740730261534,644963.6026783009,48.149578400769016,13395,1448702.6053748429,21363395.885915782,108.15249013623314,1594.878378941081
1025,clarke,alabama,33902658.78427968,1352.3198557750172,953624.9488700556,38.03849018229181,568736.316434748,22.685932047656483,1291167.5308840442,51.50249425145769,25070,2813528.796188848,36716187.58046853,112.226916481406,1464.546772256423
1027,clay,alabama,22077011.358088654,1630.864398174533,515134.8480356652,38.053841178670694,327216.45873903274,24.172006998524985,852199.3049027858,62.95333566541965,13537,1694550.6116774837,23771561.969766136,125.17918384261533,1756.0435820171483
1029,cleburne,alabama,24521737.009700228,1634.5645253766315,571013.6724834278,38.06250316513984,362628.4489918718,24.17200699852498,1070717.9837986757,71.37168269555231,15002,2004360.1052739753,26526097.114974204,133.60619285921712,1768.1707182358489
1031,coffee,alabama,56884844.3126128,1117.931851124377,1938587.6505222777,38.098177236897214,1154350.9663129523,22.68593204765648,3852325.4638923365,75.70799197964658,50884,6945264.080727566,63830108.393340364,136.49210126420027,1254.4239523885772
1033,colbert,alabama,62628677.1524424,1150.3320320410403,2070011.1231105686,38.02092284017649,1142202.8243184474,20.979406809169923,3611465.2815474574,66.33357728211479,54444,6823679.228976473,69452356.38141888,125.3339069314612,1275.6659389725016
1035,conecuh,alabama,19205191.688008945,1492.8248494371508,488642.5695100629,37.98232176525946,291854.51579310064,22.685932047656483,565752.7844103506,43.97612004744272,12865,1346249.869713514,20551441.55772246,104.64437386035866,1597.4692232975096
1037,coosa,alabama,17925084.472847536,1625.5631153393974,419429.1434626664,38.03655966832923,266544.7211727349,24.172006998524978,699479.6719860529,63.43336102167887,11027,1385453.5366214542,19310538.00946899,125.64192768853307,1751.2050430279307
1039,covington,alabama,56179655.78445311,1482.860576055881,1442444.8435732415,38.073294715019834,859479.2215575135,22.685932047656483,1985033.9593700056,52.39492053449838,37886,4286958.02450076,60466613.80895387,113.15414729717469,1596.0147233530556
1041,crenshaw,alabama,20636842.050156616,1480.6171653147235,529491.5423259805,37.98906172521025,316196.520880236,22.68593204765648,797640.7935956054,57.22777970982963,13938,1643328.8568018219,22280170.90695844,117.90277348269636,1598.5199387974199
1043,cullman,alabama,96718614.82941607,1194.5731467846115,3602109.1104572206,44.48970679253036,1698597.6723044433,20.97940680916993,4772488.9443996055,58.94508669671593,80965,10073195.72716127,106791810.55657734,124.41420029841622,1318.9873470830278
1045,dale,alabama,58688448.07802569,1176.9231155100808,1899718.6696080414,38.09647193695186,1131256.6874884379,22.685932047656475,3113498.029028648,62.43729252453873,49866,6144473.386125127,64832921.464150816,123.21969650914706,1300.142812019228
1047,dallas,alabama,54967562.56055342,1303.9702652311387,1604044.3087856614,38.05200713540023,929386.407434447,22.047407302615337,1854060.4584735997,43.983025536689276,42154,4387491.174693708,59355053.73524713,104.08243997470485,1408.0527052058435
1049,dekalb,alabama,80759267.72335444,1136.3661243225424,2988244.038302474,42.047673190500284,1490964.4831140887,20.97940680916993,3742399.12609459,52.65941247952088,71068,8221607.647511153,88980875.3708656,115.68649247919109,1252.0526168017336
1051,elmore,alabama,83271719.04973765,1031.0627273595292,3077623.2089049197,38.10684606694798,1780614.7559811228,22.04740730261534,6893657.371114248,85.35662829654976,80763,11751895.33600029,95023614.38573794,145.51088166611308,1176.573609025642
1053,escambia,alabama,42347240.94926166,1116.3105561951143,1633694.8389361002,43.06563434654278,860590.8322278486,22.68593204765648,2076918.3767298749,54.74939704046065,37935,4571204.047893824,46918444.99715548,120.50096343465992,1236.811519629774
1055,etowah,alabama,59501065.47831934,573.415815183387,3466102.1416814406,33.40306209819633,2176949.126960327,20.97940680916993,6097872.265945627,58.76560979459194,103766,11740923.534587394,71241989.01290673,113.1480787019582,686.5638938853452
1057,fayette,alabama,24838754.15124913,1470.0967182320744,640738.7732376434,37.92251262059916,354468.05744773516,20.97940680916993,916281.2210784882,54.23065939148249,16896,1911488.0517638666,26750242.203012995,113.13257882125157,1583.229297053326
1059,franklin,alabama,42412019.66122315,1340.7099848651183,1201308.3454144038,37.9752274582539,663662.5550012817,20.979406809169934,1633962.3952409786,51.65209569580131,31634,3498933.2956566643,45910952.95687982,110.60672996322515,1451.3167148283435
1061,geneva,alabama,39572479.63145472,1475.7590763175358,1020154.1478695988,38.044159905634864,608323.2678579085,22.68593204765648,1517327.2449220836,56.58501752459756,26815,3145804.660649591,42718284.29210431,117.31510947788891,1593.0741857954247
1063,greene,alabama,12409566.994507283,1426.8790381174294,329783.38940952765,37.919212304188534,191746.30131084565,22.047407302615344,338542.9085138704,38.926400886957616,8697,860072.5992342436,13269639.593741527,98.89302049376148,1525.772058611191
1065,hale,alabama,19140407.385582473,1254.615061981022,579216.0483267872,37.96644260138878,336355.2458086997,22.047407302615344,786043.9334305684,51.52359290971214,15256,1701615.2275660555,20842022.61314853,111.53744281371627,1366.1525047947384
1067,henry,alabama,23456914.827834643,1359.6635072939162,655697.0126422786,38.00701441237413,391377.6996861695,22.685932047656475,1084096.9614161367,62.83891499050178,17252,2131171.673744585,25588086.50157923,123.53186145053239,1483.1953687444486
1069,houston,alabama,119027194.1485495,1149.6435388234734,3950667.6746201883,38.1581671201749,2348765.2886220654,22.685932047656475,6903870.0642043175,66.68215334290491,103534,13203303.027446572,132230497.17599607,127.5262525107363,1277.1697913342098
1071,jackson,alabama,74726906.99507125,1413.6758795889377,2009654.551115381,38.01843645696899,1108971.4439327228,20.979406809169934,3162164.2991752326,59.82149638999683,52860,6280790.2942233365,81007697.28929459,118.81933965613577,1532.4952192450735
1073,jefferson,alabama,1257341992.7824092,1907.8791926000024,32314913.61107922,49.034353137932676,15929981.084209928,24.17200699852499,56117419.51208006,85.15205699332053,659026,104362314.20736921,1361704306.9897785,158.3584171297782,2066.2376097297806
1075,lamar,alabama,20897352.1973473,1478.6211135178164,535746.9375138365,37.90751698251161,296501.95643399854,20.979406809169923,764872.3742201788,54.11960477040818,14133,1597121.268168014,22494473.46551531,113.00652856208971,1591.627642079906
1077,lauderdale,alabama,48395102.54464272,521.8532251921317,2956061.1517814496,31.875747024180743,1945567.2492619914,20.979406809169927,5630058.842160211,60.70995225379526,92737,10531687.243203651,58926789.78784637,113.56510608714592,635.4183312792776
1079,lawrence,alabama,44764925.510914974,1332.8448017303333,1275605.1522688267,37.98026416568888,704614.3570927813,20.979406809169934,2133914.523455155,63.535834081318264,33586,4114134.032816763,48879059.543731734,122.49550505617707,1455.3403067865104
1081,lee,alabama,37793151.375127144,250.31560964305112,3684619.6832487164,24.40436398543347,3328761.64936347,22.047407302615344,10073423.271073254,66.7193656930843,150982,17086804.60368544,54879955.97881258,113.1711369811331,363.4867466241842
1083,limestone,alabama,95161034.95901519,1071.572940251283,3380109.0810179245,38.06214831392292,1863076.2216883355,20.97940680916993,7058507.458547905,79.48322119867018,88805,12301692.761254165,107462727.72026935,138.52477632176303,1210.097716573046
1085,lowndes,alabama,15073907.092371512,1403.268208189491,407518.7527696925,37.93695333920057,236833.249244694,22.04740730261534,502942.05763688264,46.820150589916466,10742,1147294.059651269,16221201.15202278,106.80451123173236,1510.0727194212234
1087,macon,alabama,23758609.58821765,1186.8623033378783,760469.6880129417,37.98929403601468,441344.99938375375,22.047407302615333,812431.6068940136,40.58505379628402,20018,2014246.2942907088,25772855.88250836,100.62175513491403,1287.4840584727924
1089,madison,alabama,119038295.17466594,343.6063456510716,11884143.063703658,34.303809234852004,7268063.736155212,20.97940680916993,31541557.778310895,91.04531771431222,346438,50693764.57816976,169732059.7528357,146.32853375833415,489.9348794094057
1091,marengo,alabama,24010819.91626542,1182.44951818504,771435.0118716091,37.99049600470842,447694.6526869071,22.04740730261534,1011716.8735219615,49.82354346114259,20306,2230846.538080478,26241666.454345897,109.86144676846637,1292.3109649535063
1093,marion,alabama,44858407.98513058,1476.2368113051825,1153850.4484264005,37.97184481608584,637501.2347102467,20.97940680916993,1570973.4392203165,51.69886593675968,30387,3362325.1223569633,48220733.107487544,110.65011756201544,1586.8869288671979
1095,marshall,alabama,58439571.06673833,619.6014659634251,3183153.242218169,33.74915967491008,1978735.6914272897,20.979406809169934,5557935.447507682,58.927621954533414,94318,10719824.38115314,69159395.44789147,113.65618843861341,733.2576544020386
1097,mobile,alabama,156237762.41674903,377.1572365950813,13647260.175224958,32.94442300736741,9397670.036673743,22.685932047656475,28915690.624975152,69.80234356700443,414251,51960620.83687385,208198383.2536229,125.43269862202831,502.58993521710966
1099,monroe,alabama,29309442.459921274,1319.2349309052202,844875.0225192807,38.028312666844336,504013.35230278404,22.685932047656483,1209297.6561347754,54.431185854740754,22217,2558186.03095684,31867628.490878113,115.14543056924158,1434.3803614744616
1101,montgomery,alabama,62979629.134107426,276.05935501366463,5864092.969726889,25.70414823364319,5029851.407204059,22.04740730261534,15416121.766207831,67.57366929756476,228138,26310066.14313878,89289695.2772462,115.3252248338233,391.38457984748794
1103,morgan,alabama,60502311.067252986,505.0866634435826,3773544.225954727,31.502381129303313,2513039.224043229,20.97940680916993,8205473.034656672,68.50110225449278,119786,14492056.484654628,74994367.55190761,120.98289019296602,626.0695536365487
1105,perry,alabama,15499448.30352356,1544.0773364737556,380753.96880361874,37.93125809958346,221311.87450365277,22.047407302615337,317548.39417099307,31.634627831340214,10038,919614.2374782646,16419062.541001823,91.61329323353901,1635.6906297072946
1107,pickens,alabama,28362897.356434487,1428.4295606584653,756238.4606098175,38.086143261977114,479959.37096271204,24.17200699852498,1176520.93510594,59.252665950137995,19856,2412718.7666784697,30775616.123112958,121.5108162106401,1549.9403768691054
1109,pike,alabama,44605485.96821812,1345.362267175935,1260943.4437335592,38.031773299157265,730981.7891182116,22.04740730261534,1520582.7191453334,45.862847810144274,33155,3512507.951997104,48117993.92021522,105.94202841191688,1451.3042955878516
1111,randolph,alabama,34818725.366136655,1537.3863195927524,862826.3697518548,38.097243454250034,547447.6145025939,24.172006998524985,1439787.4832409413,63.57238975807759,22648,2850061.46749539,37668786.833632044,125.84164021085262,1663.227959803605
1113,russell,alabama,67361296.59331818,1155.3856916283862,2220102.2799547072,38.07935027880188,1285407.9405570796,22.04740730261534,3454197.7109206063,59.2466418119551,58302,6959707.931432392,74321004.52475058,119.37339939337231,1274.7590910217586
1115,st. clair,alabama,96718614.82941607,1126.4163657576642,4326104.954640285,50.383221776766575,2075505.2089213496,24.17200699852499,8555339.948789688,99.63826456710248,85864,14956950.112351323,111675564.9417674,174.19349334239405,1300.6098591000582
1117,shelby,alabama,208317016.5556654,1023.5199555626463,8313088.840136439,40.8445381031614,4919728.58440979,24.172006998524985,26336210.724021353,129.39719316081832,203530,39569028.14856758,247886044.704233,194.4137382625047,1217.933693825151
1119,sumter,alabama,18545171.170721974,1390.0885368954332,506359.85411997826,37.95516483921582,294134.46082419134,22.047407302615348,466815.10460614105,34.991013012978115,13341,1267309.4195503106,19812480.590272285,94.99358515480928,1485.0821220502426
1121,talladega,alabama,108971004.12616442,1338.1018962653882,3111332.0062725246,38.20538583533928,1968495.733938879,24.172006998524985,5581851.678055883,68.54196100121423,81437,10661679.418267287,119632683.54443172,130.91935383507848,1469.021250100467
1123,tallapoosa,alabama,43663732.95047837,1061.009718622661,1706978.7824567957,41.47884194242936,907316.9527245293,22.047407302615344,2454872.3530806936,59.65233040314664,41153,5069168.088262019,48732901.03874039,123.17857964819136,1184.1882982708523
1125,tuscaloosa,alabama,128001892.31328017,638.547188504725,7162331.1027165465,35.72983419328012,4845472.178910321,24.17200699852498,14758287.623971255,73.62284181210656,200458,26766090.905598123,154767983.2188783,133.52468300391166,772.0718715086367
1127,walker,alabama,60322837.568702474,915.0499456745366,2574996.5913583846,39.060670651493176,1383025.4350809094,20.97940680916993,3711169.2810349353,56.29551569308034,65923,7669191.3074742295,67992028.8761767,116.33559315374345,1031.38553882828
1129,washington,alabama,23881253.244030714,1405.0275486280352,645983.9171796254,38.00576085071632,385592.7870140173,22.685932047656486,984660.242263472,57.93141391207107,16997,2016236.9464571145,25897490.190487828,118.62310681044387,1523.6506554384791
1131,wilcox,alabama,16554640.128927598,1473.488217973084,426264.0347973267,37.94072405850705,247702.62104488333,22.047407302615337,383482.4409059667,34.132838531906245,11235,1057449.0967481767,17612089.225675773,94.12096989302863,1567.6091878661125
1133,winston,alabama,37722284.57970508,1563.2940149069657,915792.8274683265,37.9524586601047,506233.0863052704,20.97940680916993,1335770.2433004223,55.35724174473362,24130,2757796.1570740193,40480080.7367791,114.28910721400825,1677.583122120974
2013,aleutians east,alaska,7546203.138378836,2283.959787644926,880953.8225977456,266.63251289278014,167936.17219899702,50.82813928541072,367594.14701237617,111.2573084177894,3304,1416484.141809119,8962687.280187955,428.7179605959803,2712.6777482409066
2016,aleutians west census area,alaska,11740609.439524809,2065.5540885863493,1517361.4357187853,266.9531026950713,288907.14369827457,50.82813928541073,696072.3390084626,122.46170637024325,5684,2502340.9184255227,14242950.357950332,440.2429483507253,2505.7970369370746
2020,anchorage,alaska,481570109.6701004,1610.026210252854,55043923.37532532,184.02753320826767,16643797.634033686,55.644961950184,37170736.945515744,124.27237391808197,299107,108858457.95487475,590428567.6249752,363.9448690765337,1973.9710793293877
2050,bethel,alaska,52670950.331742294,2963.037259886493,4758148.955204624,267.6726459948596,908928.9871823532,51.13236876588395,960415.9019527095,54.02879736457637,17776,6627493.844339687,59298444.176081985,372.8338121253199,3335.871072011813
2070,dillingham,alaska,12708027.172764396,2552.3252003945363,1328769.6946359614,266.87481314239034,253073.30550205996,50.828139285410714,314981.65591286,63.26203171577827,4979,1896824.6560508814,14604851.828815278,380.96498414357933,2933.2901845381157
2090,fairbanks north star,alaska,120392527.4175251,1207.4873618928348,17587523.34111147,176.39560043239024,5098152.82780246,51.13236876588395,9703644.100788254,97.32354546701022,99705,32389320.269702185,152781847.68722728,324.8515146652844,1532.3388765581192
2100,haines,alaska,5404345.172533164,2111.072333020767,680292.5078413959,265.73926087554526,117722.4190035279,45.98531992325309,180447.58699329532,70.48733866925599,2560,978462.5138382191,6382807.686371383,382.21191946805436,2493.2842524888215
2110,juneau,alaska,52084415.38213827,1601.0702217004784,8693577.690572388,267.2397925232052,1495948.4424233462,45.98531992325309,3499900.102129021,107.58661283480437,32531,13689426.235124756,65773841.61726302,420.8117252812627,2021.881946981741
2122,kenai peninsula,alaska,142282077.85707512,2486.536024485331,12925215.058174662,225.88236937793226,2908436.9580504866,50.828139285410714,5307453.395790592,92.7535938866953,57221,21141105.41201574,163423183.26909086,369.46410255003826,2856.000127035369
2130,ketchikan gateway,alaska,25924854.99674031,1892.4633182524499,3653911.6933833826,266.7283519514842,629952.897628644,45.98531992325309,1160212.2689131254,84.69320891401748,13699,5444076.859925153,31368931.856665462,397.40688078875485,2289.8701990412046
2150,kodiak island,alaska,26682229.14449858,1909.5562258998482,3737574.516515099,267.48547316360833,710221.5902350441,50.82813928541073,1370558.6323351501,98.08621143170043,13973,5818354.739085292,32500583.883583874,416.3998238807194,2325.956049780568
2170,matanuska-susitna,alaska,207950729.17572516,2162.144452741013,19545801.57552791,203.22528619359844,4888548.780192232,50.828139285410714,9206882.505235974,95.72753129859193,96178,33641232.86095612,241591962.0366813,349.7809567776011,2511.9254095186143
2180,nome,alaska,25190838.16960288,2556.407364481721,2634201.7800648715,267.3230951963539,503858.36181902036,51.13236876588394,651100.8140374669,66.07477309087344,9854,3789160.955921359,28979999.125524238,384.5302370531113,2940.9376015348325
2185,north slope,alaska,20314545.35413045,2101.432228626301,2584102.69813979,267.3117511264912,494296.6088598001,51.132368765883946,1085274.7744180986,112.26593301107879,9667,4163674.081417689,24478219.43554814,430.7100529034539,2532.142281529755
2188,northwest arctic,alaska,22477208.427386563,2907.036785745805,2065832.2308611188,267.179543567139,395355.47529781476,51.13236876588396,467750.4076584936,60.49539674838252,7732,2928938.1138174273,25406146.54120399,378.8073090814055,3285.8440948272105
2195,petersburg,alaska,5990902.484420536,1859.9510973053511,856381.7189129555,265.8744858469281,148118.71547279815,45.98531992325307,240269.22788088207,74.59460660691775,3221,1244769.6622666358,7235672.146687172,386.454412377099,2246.4055096824504
2198,prince of wales-hyder,alaska,14433024.655599361,2263.6487853825847,1697781.6054305574,266.27691427706355,293202.39983066166,45.98531992325308,392745.31839098176,61.59744642267594,6376,2383729.323652201,16816753.979251564,373.8596806229926,2637.5084660055777
2220,sitka,alaska,16127519.741643958,1803.3679684271451,2383099.611990616,266.47653046971,411246.7160736523,45.98531992325308,821684.5030803975,91.8801859644859,8943,3616030.831144666,19743550.572788622,404.34203635744893,2207.710004784594
2240,southeast fairbanks,alaska,15065395.156437783,2143.3198401533336,1877608.543935169,267.1231389863663,359409.42005539837,51.13236876588396,544581.9291237717,77.47644460432092,7029,2781599.893114339,17846995.04955212,395.73195235657124,2539.0517925099048
2261,valdez-cordova,alaska,19219086.5275004,1998.4492593844648,2570280.051026314,267.26422491695064,488814.21550779487,50.82813928541072,927631.7953672123,96.45750185787796,9617,3986726.0619013207,23205812.58940172,414.54986606023925,2412.999125444704
2290,yukon-koyukuk,alaska,17636938.31735776,3124.9004814595605,1506910.3572335627,266.99333048078717,288591.089314649,51.132368765883946,265085.28297221457,46.967626323921785,5644,2060586.7295204264,19697525.046878185,365.0933255705929,3489.993807030153
4001,apache,arizona,184509714.87345386,2558.229089809964,8721934.783497121,120.92971526117688,1909886.6263465441,26.48059766993711,2710317.840663477,37.57858466895176,72124,13342139.250507142,197851854.123961,184.98889760006574,2743.2179874100298
4003,cochise,arizona,222024253.30856648,1712.5290466309787,14641239.288236251,112.93157025026612,3294695.7527466915,25.4128190605775,6506161.265728264,50.183662296298905,129647,24442096.306711208,246466349.61527768,188.52805160714254,1901.057098238121
4005,coconino,arizona,62594496.31975102,457.89347788056426,18627664.572682537,136.2657520624029,3619924.1820780723,26.480597669937104,8241419.478399024,60.28792385131802,136701,30489008.23315963,93083504.55291066,223.034273583658,680.9277514642223
4007,gila,arizona,145831005.94525927,2742.9889202531604,11978506.039641611,225.30811698752208,1351072.5253556033,25.412819060577508,2279252.800402268,42.87130255623564,53165,15608831.365399484,161439837.31065875,293.59223860433525,3036.5811588574957
4009,graham,arizona,55207876.645630844,1475.8702019844104,5472747.875944092,146.30277423862088,950617.322599023,25.41281906057751,1926037.0281306868,51.488679341585446,37407,8349402.226673801,63557278.87230465,223.20427264078384,1699.0744746251944
4011,greenlee,arizona,10477314.145750344,1161.1785598748027,963332.4878038596,106.7641014966042,229299.86638359085,25.412819060577508,634823.6636078896,70.35616353850045,9023,1827456.01779534,12304770.163545683,202.53308409568214,1363.7116439704846
4012,la paz,arizona,43060648.084783636,2117.5632202991706,3294105.257669982,161.99189858224648,516769.6755968436,25.412819060577505,645989.1091842783,31.76735230805401,20335,4456864.042451104,47517512.12723474,219.172069950878,2336.735290250049
4013,maricopa,arizona,5772630586.022728,1436.6414002743875,656208210.4337764,163.31131331905718,117496127.75524472,29.2414002575928,316084054.953358,78.66421253632785,4018143,1089788393.142379,6862418979.165107,271.21692611297783,1707.8583263873652
4015,mohave,arizona,408992045.5684119,2011.1527501126654,52259809.86077996,256.97922847326424,5385147.303353752,26.48059766993712,9658796.38589207,47.49558120933149,203362,67303753.55002579,476295799.11843765,330.95540735253286,2342.1081574651985
4017,navajo,arizona,231602287.48920074,2151.317971029954,19400641.639158122,180.20957159060453,2850795.2227547495,26.480597669937108,4472646.329701861,41.5457227623343,107656,26724083.191614732,258326370.68081546,248.23589202287593,2399.55386305283
4019,pima,arizona,2009903766.7933383,2012.8485642428257,154962807.0275215,155.18984977774633,27651360.365077436,27.6918735761193,57053811.14784842,57.1374031686842,998537,239667978.54044735,2249571745.3337855,240.01912652254984,2252.8676907653753
4021,pinal,arizona,385621071.53593117,989.3503677430168,55850575.473346785,143.2903735346479,9905205.310879419,25.412819060577515,23143522.807136,59.37707892597724,389772,88899303.59136221,474520375.12729335,228.08027152120266,1217.4306392642195
4023,santa cruz,arizona,51168652.60412198,1087.006407157436,3085138.5380706047,65.53945017463523,1196257.6316385649,25.412819060577505,1928835.2838073114,40.975405939865986,47073,6210231.4535164805,57378884.05763847,131.92767517507872,1218.9340823325147
4025,yavapai,arizona,210338766.29232615,973.8086181796244,39775650.330302685,184.1499394910215,5719703.174315738,26.48059766993712,12173492.422737325,56.359804916467546,215996,57668845.927355744,268007612.2196819,266.9903420774262,1240.7989602570506
4027,yuma,arizona,258081003.27107304,1271.416412238582,18911081.486640282,93.16400304768425,5158471.902649445,25.4128190605775,8840758.06963496,43.55332149169631,202987,32910311.45892469,290991314.72999775,162.13014359995807,1433.5465558385401
5001,arkansas,arkansas,17696594.798953842,944.7757620497487,195731.33957574188,10.449593698987874,464455.29515894107,24.79607576525231,1197587.0871837651,63.93609989769714,18731,1857773.721918448,19554368.52087229,99.18176936193733,1043.957531411686
5003,ashley,arkansas,18273376.95630743,860.7742689861713,1457022.9357325318,68.63361136805935,526395.8924205415,24.79607576525232,1371847.4871848505,64.62138994699941,21229,3355266.315337924,21628643.271645352,158.05107708031107,1018.8253460664823
5005,baxter,arkansas,36388093.83918202,886.649460019055,4067569.413327461,99.11231513955802,950579.6813571288,23.162272937551872,2239107.763461256,54.559156029757695,41040,7257256.858145846,43645350.69732787,176.83374410686758,1063.4832041259226
5007,benton,arkansas,173844532.0951881,729.8320392916318,17944039.616285678,75.33245290172746,5771010.204445594,24.227786146170807,24062057.30358946,101.01704171986944,238198,47777107.12432073,221621639.21950883,200.5772807677677,930.4093200593994
5009,boone,arkansas,34039436.894159004,914.3749669368739,2418097.8165535415,64.95548436762408,862261.9346462436,23.162272937551872,2155712.324508756,57.90722659652285,37227,5436072.075708541,39475508.96986754,146.0249839016988,1060.3999508385725
5011,bradley,arkansas,10382393.415670468,926.503071182444,355962.79303390044,31.765375069953635,277864.8250254175,24.79607576525232,595482.3778147043,53.13960180391793,11206,1229309.9958740221,11611703.41154449,109.70105263912387,1036.204123821568
5013,calhoun,arkansas,5545467.791731192,1057.2865189191978,358618.98336784815,68.37349539901776,126827.603041235,24.180667882027645,276276.4359699308,52.67424899331378,5245,761723.022379014,6307190.8141102055,145.2284122743592,1202.5149311935568
5015,carroll,arkansas,24606051.19567391,890.3944706232643,1700231.9104375,61.524585143387014,669534.8701494301,24.227786146170804,1534461.2748495268,55.52600958384392,27635,3904228.0554364566,28510279.251110367,141.27838087340172,1031.672851496666
5017,chicot,arkansas,11264949.578854183,992.2443036073446,778117.9445767129,68.53853118794265,281509.8481629096,24.796075765252322,517517.36740963085,45.58419513869734,11353,1577145.1601492534,12842094.739003437,138.9188020918923,1131.163105699237
5019,clark,arkansas,20870240.3942923,917.3328818202408,505605.8413573821,22.223455731940664,606519.6248153182,26.659031463026597,1199151.3368144778,52.70763205197476,22751,2311276.802987178,23181517.197279476,101.59011924694202,1018.9230010671828
5021,clay,arkansas,18863675.94734658,1224.9140225549727,901088.7615595385,58.51225724412588,416382.11110114463,27.03779942215225,940004.636181985,61.03926208973929,15400,2257475.5088426685,21121151.45618925,146.58931875601743,1371.5033413109902
5023,cleburne,arkansas,23508820.759334076,914.3487518701753,2167478.841030307,84.30161569096134,595525.1994973962,23.162272937551876,1520036.3373832905,59.12007846382056,25711,4283040.377910994,27791861.13724507,166.58396709233378,1080.932718962509
5025,cleveland,arkansas,7767833.766908076,912.7889267812075,563616.0778955546,66.22985639195706,211014.60476229724,24.79607576525232,594933.773134843,69.90996159046334,8510,1369564.4557926948,9137398.222700771,160.9358937476727,1073.7248205288802
5027,columbia,arkansas,21843933.65824084,897.9296114704172,2150930.853373857,88.41743138791702,588243.1075660863,24.180667882027638,1181935.5205365235,48.58533812375236,24327,3921109.481476467,25765043.139717307,161.183437393697,1059.1130488641143
5029,conway,arkansas,20379029.789480504,965.3732728318571,1384977.558582785,65.60765317777286,562772.1541844915,26.659031463026597,1488378.9281920556,70.50587059176009,21110,3436128.6409593318,23815158.430439837,162.77255523255954,1128.1458280644167
5031,craighead,arkansas,86165748.13245843,849.685413843529,13153896.463967575,129.71133197218762,2741876.2016010373,27.037799422152247,7677932.791551103,75.71253825154673,101409,23573705.457119714,109739453.58957815,232.46166964588662,1082.1470834894158
5033,crawford,arkansas,41061764.21591439,664.9893796708296,8038204.752035643,130.17757258592414,1552103.6136171068,25.13609531672454,4295116.695581833,69.55879859399224,61748,13885425.061234582,54947189.27714898,224.8724664966409,889.8618461674706
5035,crittenden,arkansas,46097137.6858361,926.2963465454858,3430267.5438110763,68.92931867398927,1345536.0882434063,27.03779942215224,3209859.245156646,64.50033648461059,49765,7985662.877211128,54082800.56304723,160.4674545807521,1086.763801126238
5037,cross,arkansas,18276889.158508774,1046.3668150517417,1201199.5685605018,68.7696552676763,472269.24250673334,27.03779942215225,1231728.4822683174,70.51746048367306,17467,2905197.2933355523,21182086.451844327,166.32491517350158,1212.6917302252434
