region,county.name,state.name,death_cost,death_cost_pc,health_cost,health_cost_pc,criminal_cost,criminal_cost_pc,productivity_cost,productivity_cost_pc,total_population,nonfatal_cost,total_cost,per_capita_nf_cost,per_capita_total_cost
8109,saguache,colorado,9034665.447851071,1425.4757727754925,637789.6516891288,100.62948117531222,175872.69870468773,27.748926901970297,256053.26481305592,40.39969466914735,6338,1069715.6152068726,10104381.063057944,168.77810274642988,1594.2538755219225
8113,san miguel,colorado,8059676.320443798,1032.762214305971,506631.2752060769,64.91943557228049,229078.3861990516,29.35397055344075,806800.402771772,103.3829321850041,7804,1542510.0641769005,9602186.384620698,197.65633831072535,1230.4185526166964
8117,summit,colorado,22881677.112339117,769.8565746699118,1544309.8733768582,51.958477672325486,872458.7127893658,29.353970553440742,3233013.376914416,108.77509511185035,29722,5649781.96308064,28531459.075419758,190.08754333761658,959.9441180075283
8119,teller,colorado,51634123.21291281,2172.330481421718,3284480.4481258825,138.1833669117709,680956.9417481094,28.648952069843467,2019368.0153375426,84.95805525421947,23769,5984805.405211534,57618928.61812435,251.79037423583384,2424.120855657552
8121,washington,colorado,11749818.018322304,2443.297570871762,539546.9054311477,112.19523922460962,171649.54772469404,35.693397322664595,333582.8837379534,69.36637216426563,4809,1044779.3368937951,12794597.355216099,217.25500871153983,2660.552579583302
8123,weld,colorado,226241723.295351,791.80525356317,28547446.319700442,99.91091670674115,10198638.723607631,35.693397322664595,27933136.017607782,97.76094137314652,285729,66679221.06091586,292920944.35626686,233.36525540255226,1025.1705089657223
8125,yuma,colorado,23720835.12675932,2346.5065908358215,699522.4217461125,69.19798414740454,360824.55353481625,35.69339732266458,701158.406965917,69.3598186730554,10109,1761505.3822468459,25482340.509006165,174.25120014312452,2520.757790978946
9001,fairfield,connecticut,2246837483.4706626,2371.7629833285437,139822334.45310795,147.59653937507173,26566527.56033715,28.04364228687123,99048477.43953916,104.55563167090929,947328,265437339.45298427,2512274822.923647,280.19581333285225,2651.958796661396
9003,hartford,connecticut,4047098572.711131,4509.71908567715,172827566.0172859,192.58334310280048,28403777.617995873,31.650590102478418,82114154.73408285,91.50055630112071,897417,283345498.3693646,4330444071.080496,315.7344895063996,4825.45357518355
9005,litchfield,connecticut,753597665.2634519,4085.558812839255,33439089.842396684,181.28687825906016,5026046.746064913,27.2482393771071,16286697.537513956,88.29679777892568,184454,54751834.12597556,808349499.3894275,296.83191541509296,4382.390728254348
9007,middlesex,connecticut,614042542.0665164,3741.652197102653,30537057.862192776,186.07676474433475,4711254.271289369,28.707904888729324,15967080.686284825,97.29498925284763,164110,51215392.81976697,665257934.8862834,312.07965888591167,4053.731855988565
9009,new haven,connecticut,3726121789.3581786,4322.0103179208845,168161030.90679574,195.0536648391661,24749859.91800554,28.707904888729317,67696486.02009097,78.52263763933964,862127,260607376.84489223,3986729166.2030706,302.284207367235,4624.29452528812
9011,new london,connecticut,1186218547.173952,4380.875966399599,53806044.440548226,198.71347273923533,8893518.548109904,32.845045086308424,25917413.07228226,95.71673981165799,270772,88616976.06094038,1274835523.2348924,327.2752576372017,4708.1512240368
9013,tolland,connecticut,600087029.7468228,3958.462160919964,23885805.343999367,157.56224005910028,4798102.8571753185,31.65059010247842,14907106.89427324,98.3344342480886,151596,43591015.09544793,643678044.8422707,287.5472644096673,4246.009425329631
9015,windham,connecticut,586131517.4271293,5023.668661630948,24786412.55498036,212.4416112842652,3832162.79039995,32.84504508630843,9858376.675965622,84.49506039019509,116674,38476952.02134593,624608469.4484752,329.7817167607687,5353.450378391717
10001,kent,delaware,474487418.8695809,2740.4049719574978,26084800.145684548,150.65292180360132,7623589.2471663095,44.030086038674575,13304068.781980282,76.83773012203807,173145,47012458.174831145,521499877.0444121,271.520737964314,3011.9257099218116
10003,new castle,delaware,2679458365.3811626,4827.5397728816915,83233221.18111621,149.9600407561243,24864397.510404393,44.79781043104302,58046017.82488495,104.58063589548237,555036,166143636.51640555,2845602001.897568,299.3384870826497,5126.878259964342
10005,sussex,delaware,753597665.2634519,3496.145530586506,38866351.27378731,180.31162589729257,8552668.62692082,39.678167240796,15230103.197119355,70.65661118305809,215551,62649123.09782749,816246788.3612794,290.6464043211467,3786.7919349076524
11001,district of columbia,district of columbia,3419100518.3249207,5084.98852353009,140001010.14098898,208.21368837624087,28085626.916675713,41.76978412363597,58014698.80550272,86.28119472970745,672391,226101335.8631674,3645201854.188088,336.2646672295843,5421.253190759674
12001,alachua,florida,188138832.91861072,723.9868120701545,25599885.86971562,98.51225009029928,9660625.01782574,37.175552759416384,17615157.635863077,67.78580276629434,259865,52875668.523404434,241014501.44201517,203.47360561601,927.4604176861646
12003,baker,florida,76637665.01656611,2783.0796752211972,3312007.6017527673,120.2748157661607,1023703.1963360489,37.175552759416384,2385389.7173942993,86.62489441094888,27537,6721100.515483115,83358765.53204922,244.07526293652595,3027.1549381577233
12005,bay,florida,335962201.6403763,1865.2442670063144,11033107.530940043,61.255225941693695,5827347.842080412,32.353125146879044,12945868.145300796,71.87477109490385,180117,29806323.518321253,365768525.1586976,165.48312218347658,2030.7273891897912
12007,bradford,florida,96045071.17523292,3587.1175042103796,4399817.49434099,164.32558335540577,995375.4251333736,37.175552759416384,1998036.0202448985,74.62319403342292,26775,7393228.939719262,103438300.11495218,276.12433014824506,3863.2418343586246
12009,brevard,florida,1101956021.3804343,1939.438563597352,97494348.82468313,171.5896970248725,16098679.823131034,28.333617554786105,35735350.895354934,62.89408675612423,568183,149328379.5431691,1251284400.9236033,262.81740133578285,2202.2559649331347
12011,broward,florida,4018107931.618901,2125.515194337596,180228972.98967898,95.33826046207764,52918149.978684016,27.99285976138798,132788005.9488275,70.2427433690931,1890416,365935128.9171905,4384043060.536091,193.57386359255872,2319.0890579301545
12013,calhoun,florida,44472319.41426231,3075.9662065474,1404801.278886528,97.16428820628911,467761.4833735773,32.35312514687905,779069.110304016,53.88498480453839,14458,2651631.872564121,47123951.28682643,183.40239815770653,3259.3686047051065
12015,charlotte,florida,147823368.7217656,853.3062915431296,30336316.831885908,175.11554660628224,4956603.579865437,28.61185654174327,8206245.412963423,47.37032379507391,173236,43499165.824714765,191322534.54648036,251.0977269430994,1104.404018486229
12017,citrus,florida,416593130.0340667,2946.765860765964,16757618.59397478,118.53478807109406,3681920.321824157,26.0440135091153,5479047.886780506,38.755970990079476,141373,25918586.80257944,442511716.83664614,183.3347725702888,3130.1006333362534
12019,clay,florida,685362891.3463677,3371.3390722971885,25174441.501053043,123.83451063280245,6023735.5367744705,29.631097966828193,15634080.468415905,76.90493169110243,203291,46832257.50624342,732195148.8526112,230.3705402907331,3601.7096125879216
12021,collier,florida,739116843.6088278,2071.666779554642,26471401.33731791,74.19655394540496,10207966.505823914,28.611856541743272,24393435.342564106,68.37223380225046,356774,61072803.18570593,800189646.7945337,171.18064428939869,2242.8474238440403
12023,columbia,florida,161261856.78738064,2354.7377020527515,7521223.435182778,109.82453471150602,2545930.555175871,37.17555275941638,4632498.331651428,67.64351281542298,68484,14699652.322010078,175961509.1093907,214.6436002863454,2569.3813023390967
12027,desoto,florida,82433557.2619191,2310.6813528218386,3930963.4346251986,110.18818317099365,892997.771069944,25.03147220938876,1292224.7744394413,36.222138036144116,35675,6116185.980134584,88549743.24205369,171.44179341652654,2482.1231462383653
12029,dixie,florida,70081108.0576462,4293.396315484053,3456161.0186656923,211.73565022763538,606816.5476919537,37.17555275941639,932865.0756723608,57.150344646962004,16323,4995842.642030007,75076950.6996762,306.0615476340138,4599.457863118067
12031,duval,florida,5146940929.130566,5643.309503094224,107499478.22442572,117.86667758474734,27024835.482959885,29.631097966828193,65321245.5256957,71.62079586784361,912043,199845559.23308128,5346786488.3636465,219.11857141941914,5862.428074513643
12033,escambia,florida,456908594.2309118,1474.2601225813805,23234154.587329034,74.96726483695691,10160708.249786517,32.78451571929414,19681864.853765115,63.5054557045118,309924,53076727.69088066,509985321.92179245,171.25723626076285,1645.5173588421435
12035,flagler,florida,201577320.98422578,1919.5097936887662,8767085.536943212,83.48412642901692,3001883.5448525716,28.58528348190803,6067117.145016027,57.773814645679444,105015,17836086.22681181,219413407.21103758,169.8432245566044,2089.3530182453705
12037,franklin,florida,48268844.03067772,4134.376362370683,821927.8941856473,70.40067616151154,421870.98327051295,36.13455959490475,745516.6356490587,63.855814616621736,11675,1989315.513105219,50258159.54378294,170.39105037303804,4304.767412743721
12039,gadsden,florida,169244938.5709921,3670.2218153447425,3350191.6637040316,72.65178287476485,1666272.946599843,36.13455959490476,3086770.059530318,66.939259200883,46113,8103234.669834193,177348173.2408263,175.7256016705526,3845.9474170152953
12041,gilchrist,florida,55102788.6267675,3205.327707915043,1747370.9750697983,101.6445218468849,639084.9274871271,37.17555275941639,1075332.8544760896,62.55208274539524,17191,3461788.757033015,58564577.383800514,201.37215735169653,3406.6998652667394
12043,glades,florida,35874828.60918184,2718.4078661197123,478442.2945767658,36.25386789245782,377590.6707813859,28.61185654174327,633847.3501737586,48.02965448009082,13197,1489880.3155319104,37364708.92471375,112.89537891429191,2831.3032450340042
12045,gulf,florida,52652247.85126037,3287.0675397215864,1353417.1303585183,84.49351544253454,518232.35860270873,32.35312514687906,957622.8404638963,59.78417033736398,16018,2829272.3294251235,55481520.1806855,176.6308109267776,3463.6983506483643
12047,hamilton,florida,56451993.41615504,3964.8822458319314,1141412.0627157632,80.16660083689867,529305.5201885706,37.17555275941639,827580.2563159595,58.1247546225565,14238,2498297.8392202933,58950291.25537533,175.46690821887157,4140.349154050803
12049,hardee,florida,70658830.03735232,2585.7728916545534,1782497.2524998307,65.23081506623109,791978.8001517659,28.982609974082045,1219903.8632763796,44.64260642890945,27326,3794379.9159279764,74453209.9532803,138.8560314692226,2724.628923123776
12051,hendry,florida,96250636.98978172,2463.921692345426,3912928.7682810295,100.16713005020043,1117693.563946659,28.61185654174327,1871575.8376578342,47.910501680776015,39064,6902198.169885523,103152835.15966724,176.6894882727197,2640.6111806181457
12053,hernando,florida,362839177.77160645,2025.4051364913503,22446549.250454534,125.2989173539417,4665628.756076949,26.044013509115285,8616205.246399745,48.096532657525486,179144,35728383.25293123,398567561.0245377,199.43946352058248,2224.844600011933
12055,highlands,florida,387221602.6855808,3865.3743143194624,8146335.7618697155,81.31942224133,2903390.919373617,28.982609974082045,3782767.2618631786,37.76083593901972,100177,14832493.94310651,402054096.6286873,148.06286815443175,4013.4371824738946
12057,hillsborough,florida,2526435756.33563,1869.9282550536198,200593449.5490359,148.46819601479098,40496180.79762119,29.973037115760267,101476024.55320023,75.10695059104279,1351087,342565654.89985734,2869001411.2354875,253.54818372159406,2123.476438775214
12059,holmes,florida,62401724.31606186,3202.880681417742,2002455.929714958,102.77965044987722,630335.9372366446,32.35312514687905,1151000.8232953204,59.077186434087174,19483,3783792.690246923,66185517.00630879,194.20996203084346,3397.090643448585
12061,indian river,florida,147823368.7217656,998.9347870454018,16180933.159172721,109.34466694489645,4090698.9669809896,27.64340670073178,7842320.039150294,52.99545238341607,147981,28113952.165304005,175937320.8870696,189.9835260290443,1188.9183130744461
12063,jackson,florida,140541677.3542348,2893.530653151774,4822589.883376966,99.28949132974338,1571423.6415090626,32.35312514687906,2730634.616811657,56.21944404709923,48571,9124648.141697686,149666325.4959325,187.86206052372168,3081.3927136754955
12065,jefferson,florida,54073099.34336159,3839.0556864296477,1182398.5225104506,83.94735694074906,508955.2718942332,36.13455959490474,1060446.0345977522,75.28903334027349,14085,2751799.829002436,56824899.17236402,195.3709498759273,4034.4266363055744
12067,lafayette,florida,27222508.087760765,3134.7890474160254,666893.1387364444,76.79561708158043,322832.50016277196,37.17555275941639,636778.1280240745,73.32774389959403,8684,1626503.766923291,28849011.854684055,187.29891374059085,3322.087961156616
12069,lake,florida,967571140.7242836,2966.0534945489435,35626775.083356135,109.21255945727859,8495947.866876047,26.0440135091153,17102090.2943931,52.42582436243919,326215,61224813.24462528,1028795953.9689089,187.68239732883308,3153.735891877777
12071,lee,florida,2808644005.7135463,4011.40303458977,83855414.13568555,119.76521839235829,20033020.53554968,28.611856541743276,42883999.76038016,61.248419673048716,700165,146772434.43161538,2955416440.1451616,209.6254946071503,4221.02852919692
12073,leon,florida,241892785.1810709,846.1043939314802,14557800.237485543,50.92098442577755,10330509.242587319,36.13455959490475,20930107.12370732,73.21035056737668,285890,45818416.60378018,287711201.7848511,160.26589458805898,1006.3702885195393
12075,levy,florida,140343800.42308488,3533.9511097898644,4406807.778552522,110.96637822759605,1476352.726734703,37.175552759416384,2042524.4373582092,51.432136513439154,39713,7925684.942645433,148269485.36573032,199.57406750045158,3733.5251772903157
12077,liberty,florida,24117473.150648195,2889.3582305796326,239039.41679211726,28.63776408195966,301615.1689386699,36.134559594904744,545292.6470302512,65.32797975682895,8347,1085947.2327610385,25203420.383409232,130.10030343369337,3019.458534013326
12079,madison,florida,59927151.83484711,3236.156811472465,991743.5648843081,53.555652062010374,669139.774578446,36.134559594904744,1016453.5948037137,54.89003104026967,18518,2677336.934266468,62604488.76911358,144.5802426971848,3380.73705416965
12081,manatee,florida,1478233687.2176557,4066.1978181823715,46791407.54564196,128.70977093607328,9099991.469945608,25.031472209388756,19187010.408213295,52.77797450697112,363542,75078409.42380086,1553312096.6414566,206.51921765243316,4272.717035834805
12083,marion,florida,1384164270.7583504,4026.3317337303447,38419606.80042388,111.75702575622606,8953358.876136638,26.044013509115295,13937327.547102068,40.541650562578376,343778,61310293.223662585,1445474563.982013,178.3426898279197,4204.674423558265
12085,martin,florida,309085225.5091463,1984.8908964811376,14206211.831259923,91.22979104194044,4304603.648031254,27.643406700731795,9625563.080311075,61.81367129451817,155719,28136378.559602253,337221604.06874853,180.6868690371904,2165.5777655183283
12086,miami-dade,florida,3494006897.059914,1292.830722784899,174804518.70730755,64.68008190155544,65185942.29283964,24.119697348273863,140385091.1984245,51.944419192476175,2702602,380375552.1985717,3874382449.258486,140.74419844230547,1433.5749212272046
12087,monroe,florida,215015809.04984087,2801.691433316058,10350929.83402595,134.8743218975301,1851066.1729932781,24.11969734827387,5756591.697560482,75.00933868734747,76745,17958587.70457971,232974396.75442058,234.00335793315148,3035.6947912492096
12089,nassau,florida,295646737.4435312,3769.321571282351,11161320.846329568,142.30025940370456,2324115.16902817,29.6310979668282,7007320.00107581,89.33919807580557,78435,20492756.01643355,316139493.45996475,261.27055544633834,4030.5921267286894
12091,okaloosa,florida,376277665.83722144,1904.3259350740746,13658754.861986417,69.1264018198522,6477925.245491048,32.78451571929414,16946899.436664857,85.76756753427462,197591,37083579.54414232,413361245.38136375,187.67848507342097,2092.0044201474952
12093,okeechobee,florida,128071531.24318524,3183.6415243906044,4957705.417800597,123.2401664959878,1112038.9647570385,27.64340670073179,1783199.3821441114,44.32731883623624,40228,7852943.764701746,135924475.00788698,195.21089203295583,3378.85241642356
12095,orange,florida,2432366339.8763247,1885.2396341979363,140048868.49130476,108.54683904966669,39159996.642030224,30.351504431839494,94014910.58325914,72.86757456368478,1290216,273223775.7165941,2705590115.592919,211.76591804519097,2097.0055522431276
12097,osceola,florida,779432307.8056731,2397.0141828398646,26547846.17927259,81.64347715418673,9869337.993092382,30.351504431839487,22490637.959532134,69.16620934265406,325168,58907822.13189711,838340129.9375702,181.16119092868027,2578.175373768545
12099,palm beach,florida,5375395226.246021,3767.5222293723323,128513768.1022788,90.07309374047065,39781921.62043153,27.882465888335016,96770001.01051703,67.82443236236556,1426772,265065690.73322734,5640460916.979249,185.77999199117122,3953.3022213635036
12101,pasco,florida,981009628.7898988,1969.3610355202168,85418579.61251117,171.47642333120106,13723387.374244759,27.549479206973114,27047505.082811717,54.297430988348,498136,126189472.06956765,1107199100.8594663,253.32333352652216,2222.684369046739
12103,pinellas,florida,1478233687.2176557,1556.2942965436944,152714341.4890668,160.7786784423797,26167652.42890975,27.549479206973107,58604220.25575346,61.69891440445196,949842,237486214.17373002,1715719901.3913856,250.02707205380474,1806.3213685974988
12105,polk,florida,604731962.9526774,927.1389806344094,59541182.40834059,91.28498995538652,18904081.251254864,28.982609974082052,36462781.05709771,55.90256135182767,652256,114908044.71669316,719640007.6693705,176.17016128129623,1103.3091419157056
12107,putnam,florida,194444018.44621623,2684.393158641765,9910823.62148333,136.82368497940678,2070575.0090120083,28.585283481908032,3239325.130803347,44.72044082009177,72435,15220723.761298684,209664742.2075149,210.12940928140657,2894.522567923171
12109,st. johns,florida,456908594.2309118,2016.5620414643602,22472049.279459536,99.18019083697241,6476796.360763758,28.585283481908032,22425062.132760853,98.97281348039462,226578,51373907.77298415,508282502.00389594,226.73828779927507,2243.3003292636354
12111,st. lucie,florida,524101034.558987,1754.236751401569,30749904.523850087,102.92407200305958,8258827.11613073,27.643406700731784,15649459.907297645,52.380850062750895,298763,54658191.547278464,578759226.1062655,182.94832876654226,1937.1850801681117
12113,santa rosa,florida,295646737.4435312,1772.696263557131,11313625.412162494,67.8364377325696,5467735.962632438,32.78451571929414,15795345.91462244,94.70881000265287,166778,32576707.28941737,328223444.7329486,195.3297634545166,1968.0260270116478
12115,sarasota,florida,1249779390.1021998,3087.1022557169636,65104111.914267585,160.81482247082812,10133716.177776735,25.031472209388756,21149552.433623325,52.24188488170192,404839,96387380.52566765,1346166770.6278675,238.08817956191882,3325.1904352788824
12117,seminole,florida,1370725782.6927354,3051.0746175772056,48411631.720055215,107.75860686474472,12729161.022663204,28.333617554786102,36632131.58994701,81.5388229309242,449260,97772924.33266543,1468498707.0254009,217.63104735045502,3268.7056649276606
12119,sumter,florida,164541304.29695764,1409.299075808603,8937394.677178135,76.54893774241684,3040742.753243247,26.044013509115295,5132962.522032624,43.96391148939329,116754,17111099.95245401,181652404.24941164,146.55686274092542,1555.8559385495284
12121,suwannee,florida,187104292.49525198,4270.422524655407,3246323.9158977205,74.09330159076369,1628809.6686010698,37.17555275941639,2804140.191898408,64.00100862506066,43814,7679273.776397198,194783566.27164918,175.26986297524076,4445.692387630647
12123,taylor,florida,82652055.7798159,3698.0785583810243,1757628.7193856928,78.64110601278267,807607.4069461209,36.13455959490474,1484803.6576209466,66.43416812621685,22350,4050039.7839527605,86702095.56376866,181.20983373390428,3879.2883921149287
12125,union,florida,50057944.57611456,3271.76108340618,1554418.1448629661,101.59595718058603,568785.9572190705,37.17555275941638,1267344.1219268176,82.83294914554364,15300,3390548.224008854,53448492.80012341,221.604459085546,3493.365542491726
12127,volusia,florida,1814195888.8580322,3497.8519431959903,56368260.35563548,108.68056213248656,14826043.130726418,28.58528348190803,28619409.847288497,55.17952000788281,518660,99813713.33365038,1914009602.1916826,192.44536562227736,3690.2973088182675
12129,wakulla,florida,103269575.46888793,3269.47304086899,3249616.577750374,102.8815480830233,1141346.1993646615,36.13455959490475,3205952.1112974714,101.49914871454035,31586,7596914.888412507,110866490.35730043,240.51525639246842,3509.9882972614587
12131,walton,florida,218328721.72790357,3440.577426098044,7565591.256289282,119.22390368736754,2080407.0139992482,32.78451571929414,5233001.27144128,82.46531149347243,63457,14878999.541729812,233207721.26963338,234.47373090013414,3675.051156998178
12133,washington,florida,72598581.02399331,2966.5977862043687,2477914.837086541,101.25510122125453,791745.6785944242,32.35312514687905,1265518.6177500589,51.71292161450061,24472,4535179.133431024,77133760.15742433,185.3211479826342,3151.918934187003
13001,appling,georgia,43430589.9755462,2351.2852566480537,412876.6963215325,22.352698626037164,454819.1340453413,24.623416926281266,870311.205103075,47.117709117160686,18471,1738007.0354699488,45168597.01101615,94.09382466947912,2445.379081317533
13003,atkinson,georgia,15760092.64267313,1895.836959301471,856521.7753726459,103.03401604386454,204694.46490817622,24.623416926281273,342746.2525592789,41.23015187769504,8313,1403962.492840101,17164055.13551323,168.88758484784086,2064.724544149312
13005,bacon,georgia,20239516.939192038,1794.44249837681,563448.4555992702,49.955532901788295,277727.51951152645,24.62341692628127,522417.98651651817,46.31775747109834,11279,1363593.9616273148,21603110.900819354,120.8967072991679,1915.3392056759778
13007,baker,georgia,5781997.888535843,1778.5290336929693,116492.17729860841,35.832721408369245,76977.60294448564,23.678130711930372,140896.61813925553,43.33947035966027,3251,334366.3983823496,6116364.286918193,102.85032247995989,1881.3793561729292
13009,baldwin,georgia,53574176.325892836,1176.756129898584,1232372.9488282008,27.069056797684908,1164731.6595358173,25.583316702963458,2224293.1782962177,48.856572545878656,45527,4621397.786660235,58195574.112553075,101.50894604652702,1278.2650759451112
13011,banks,georgia,31544258.36400994,1717.8161718678832,540020.0855926812,29.408053454919195,425316.9840864451,23.16162849678403,956327.8157875388,52.07906201533185,18363,1921664.885466665,33465923.249476604,104.64874396703507,1822.4649158349182
13013,barrow,georgia,121545593.50772633,1618.4715310154106,4714663.613541092,62.77931282095756,1921281.5010758522,25.58331670296345,5607464.220176238,74.66762833295034,75099,12243409.33479318,133789002.8425195,163.03025785687134,1781.501788872282
13015,bartow,georgia,193934183.2971528,1889.7730849532054,4762468.762382105,46.407420971732506,2376915.8012254676,23.16162849678403,6633502.014706881,64.63952539593348,102623,13772886.578314453,207707069.87546724,134.20857486445001,2023.9816598176553
13017,ben hill,georgia,37159558.753740184,2151.4334618886164,832147.037245999,48.17896232318197,408968.6736564614,23.678130711930372,666888.6554008011,38.61096893242248,17272,1908004.3663032614,39067563.12004344,110.46806196753482,2261.901523856151
13019,berrien,georgia,48373203.6110985,2544.0834969547964,1364205.7286660802,71.74743497770486,450215.9773566441,23.678130711930372,902977.3866073872,47.49013288142354,19014,2717399.0926301116,51090602.70372861,142.91569857105878,2686.999195525855
13021,bibb,georgia,148302610.75664628,963.4857088066518,9849440.778625106,63.98940235458708,3937860.856870243,25.583316702963447,7510147.14942417,48.79158507451239,153923,21297448.78491952,169600059.5415658,138.3643041320629,1101.8500129387148
13023,bleckley,georgia,27184898.405339696,2127.3103063885824,847888.2872201224,66.35012811801569,314662.6449009484,24.623416926281273,596248.9746004225,46.65850024261856,12779,1758799.9067214932,28943698.31206119,137.6320452869155,2264.9423516754982
13025,brantley,georgia,38819138.59296146,2108.475291562732,1488473.721100704,80.84697849658922,453341.7290297645,24.62341692628127,888620.4942321635,48.26573756081492,18411,2830435.944362632,41649574.53732409,153.7361329836854,2262.2114245464177
13027,brooks,georgia,30124950.963615824,1927.503420795689,285267.0488478652,18.252418507125547,370065.5048967598,23.678130711930375,639792.9126259362,40.93626672377863,15629,1295125.4663705612,31420076.429986384,82.86681594283455,2010.3702367385235
13029,bryan,georgia,62694068.01240038,1797.2670932087372,1273379.393296531,36.504297029972506,858938.6526394696,24.623416926281273,3493371.7586242654,100.14539341869293,34883,5625689.804560266,68319757.81696065,161.27310737494673,1958.540200583684
13031,bulloch,georgia,108644363.24111469,1473.3037243513152,1272991.0275290536,17.262767859958416,1815780.0109778335,24.623416926281273,3364342.5138965757,45.62315253039754,73742,6453113.552403463,115097476.79351816,87.50933731663723,1560.8130616679525
13033,burke,georgia,50994615.50867742,2251.915014735148,392779.84588941967,17.345102490148804,579334.2067386075,25.583316702963458,1090914.5607145636,48.174632842330034,22645,2063028.6133425906,53057644.12202001,91.10305203544229,2343.01806677059
13035,butts,georgia,49834785.354658335,2115.587763400337,783621.1418232038,33.266307599898276,522137.71054391697,22.165805338084436,1320573.9353425687,56.0610432731605,23556,2626332.7877096897,52461118.142368026,111.49315621114322,2227.08091961148
13037,calhoun,georgia,7957707.373729351,1223.6978892402508,175728.84154380226,27.022734360111066,153978.88401968323,23.678130711930375,311477.26234711695,47.89747229695786,6503,641184.9879106025,8598892.361639954,98.59833736899931,1322.2962266092502
13039,camden,georgia,71428754.49353223,1367.005176711556,1934316.734832712,37.0189989824832,1286622.7812320488,24.623416926281266,3417656.776582718,65.40719544864729,52252,6638596.292647479,78067350.7861797,127.04961135741176,1494.0547880689678
13043,candler,georgia,20879444.961230777,1916.6004186920118,460010.5868001751,42.22604982560814,268247.5039949081,24.623416926281266,436382.1849630574,40.05711262741485,10894,1164640.2757581407,22044085.236988917,106.90657937930428,2023.506998071316
13045,carroll,georgia,273789435.2430393,2382.8912186725556,4888035.212768103,42.542387271911636,2546806.7017352264,22.165805338084443,6366087.783898453,55.40642817018968,114898,13800929.698401783,287590364.9414411,120.11462078018576,2503.005839452742
13047,catoosa,georgia,125486824.486393,1905.0679290480189,2584512.4844796583,39.23656420949838,1525656.4690831644,23.161628496784033,4253226.855508537,64.57001450597446,65870,8363395.80907136,133850220.29546437,126.96820721225687,2032.0361362602757
13049,charlton,georgia,21058436.96482104,1624.5033529909003,1416022.1471904598,109.23568210988658,319193.353615384,24.623416926281266,679239.610107132,52.39833449873733,12963,2414455.110912976,23472892.075734016,186.25743353490518,1810.7607865258053
13051,chatham,georgia,308013114.64841926,1078.8323700672465,7988344.719693619,27.97960364998851,7030133.272954859,24.623416926281266,19323118.91109226,67.680255094787,285506,34341596.903740734,342354711.55216,120.28327567105677,1199.1156457383033
13053,chattahoochee,georgia,12066823.47053381,1087.4931029680795,343993.10541891836,31.001541584257243,245951.77603138494,22.16580533808444,440895.3388487457,39.73461957901457,11096,1030840.220299049,13097663.690832859,92.90196650135626,1180.3950694694358
13055,chattooga,georgia,69470736.41460283,2792.232171004937,1684698.4018820603,67.71295827500242,576261.3169999865,23.161628496784026,1121660.8237690683,45.08283053734198,24880,3382620.542651115,72853356.95725395,135.9574173091284,2928.1895883140655
13057,cherokee,georgia,410684152.8645589,1740.9542886041258,8659194.042376144,36.70767644375548,5463735.515877364,23.161628496784026,23025588.073346943,97.60906532262922,235896,37148517.631600454,447832670.4961593,157.47837026316876,1898.4326588672945
13059,clarke,georgia,156987885.3506794,1270.6013997983018,4258971.156549161,34.470524277232315,3160921.111917947,25.583316702963458,5219752.335077228,42.24672883983706,123554,12639644.603544336,169627529.95422372,102.30056982003282,1372.9019696183348
13061,clay,georgia,5929284.676689846,1960.742287265161,132144.0527107327,43.69843012921055,67029.39534236734,22.165805338084436,85688.80738150794,28.336245827218235,3024,284862.25543460797,6214146.9321244545,94.20048129451322,2054.9427685596743
13063,clayton,georgia,262381542.10791266,957.072923975607,8612551.514312806,31.415471509439378,5918661.473515366,21.589135413151073,13915899.782469027,50.76016699788082,274150,28447112.7702972,290828654.8782098,103.76477392047127,1060.8376978960782
13065,clinch,georgia,9729332.178063028,1433.3135206339168,1236543.1779323523,182.16605449798945,167143.75409559728,24.623416926281273,292909.909888647,43.15113581152725,6788,1696596.8419165965,11425929.019979624,249.94060723579796,1683.2541278697147
13067,cobb,georgia,1380355069.350323,1867.6868686005193,23790698.42869835,32.18996042158051,17118111.096375167,23.16162849678403,66870213.319776066,90.4786182128075,739072,107779022.84484959,1488134092.1951725,145.83020713117205,2013.5170757316912
13069,coffee,georgia,75187132.35392429,1746.588281776721,3451070.627835017,80.16796663805559,1059988.851842556,24.623416926281266,2108959.0523454915,48.99087187199153,43048,6620018.532023065,81807150.88594735,153.7822554363284,1900.3705372130494
13071,colquitt,georgia,112851433.0090166,2459.1726521903815,2056790.3610752376,44.820012226525115,1086589.418370485,23.67813071193038,1891617.426995058,41.22068919143731,45890,5034997.20644078,117886430.21545738,109.71883212989279,2568.8914843202742
13073,columbia,georgia,239565755.83765933,1666.857467751573,3685601.5682988414,25.643784003248204,3676911.026500016,25.58331670296345,14646875.117284274,101.91044660412233,143723,22009387.71208313,261575143.54974246,153.13754731033399,1819.995015061907
13075,cook,georgia,34576409.06193578,2011.4257743999874,931847.9027249906,54.20872034467659,407027.06693808315,23.678130711930375,722593.2710562125,42.035676035847146,17190,2061468.2407192863,36637877.30265507,119.92252709245412,2131.348301492442
13077,coweta,georgia,205342076.43227944,1487.8243410664018,4127173.558757727,29.903804360089318,3059213.623735724,22.16580533808444,11549094.901468553,83.67999783696375,138015,18735482.083962005,224077558.51624143,135.74960753513753,1623.573948601539
